"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"be9c86a8-3cf4-4931-babc-1e38e82cc4ed","","folder-normal","","","step","FALSE","FALSE","Site QA"
"2d45ec2d-2326-4294-814d-4fd8af38ebdf","","folder-normal","","","step","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark"
"81d63675-93ae-4509-97e1-33b226be90f8","","folder-normal","","","step","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark","Installation"
"fa9b8eb6-dbbc-4324-96b6-bf3971f8c616","","folder-normal","","","step","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark","Installation","Basement 1"
"60983bad-fba4-46da-a8e1-deaff899e04a","","folder-normal","","","step","TRUE","FALSE","Site QA","B1/LG/LGM/CarPark","Installation","Basement 1","Mechanical Installation Rough In & Fit Off ITPs"
"ee3e3dbb-b4b1-4972-9d9a-ead44559707d","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 1","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50182"
"994e63b3-eea5-4d4e-8c31-70fbd4359c58","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 1","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50183"
"26f3b57b-552d-498f-8433-d43f533da181","","checklist-flat","","Subcontractors","checklist-flat","FALSE","FALSE","Site QA","Building E","Installation","Level 1","Subcontractors"
"ae59b27c-e4fa-4ad3-abbe-ec9e5507d9bb","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","Level 2"
"2b229315-1dc1-4303-a6c5-1fd8a30a25d8","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","Level 2","Mechanical Installation Rough In & Fit Off ITPs"
"5ef6c41d-bbd2-4f59-a1b7-36e14b105639","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 2","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50280"
"f2a94132-63b8-4c85-b123-ed483de5fadb","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 2","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50281"
"d7d284ef-aaa3-4c39-9858-fc1c174122b0","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 2","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50282"
"ddcef5a4-d977-4713-819b-1bdb6d74c24d","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 2","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50283"
"55e14369-3e85-4d9d-9518-8dc94fc4e48d","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 2","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50297"
"37b2b5c7-0155-4da5-a4e3-2bbbcc6e755e","","checklist-flat","","Subcontractors","checklist-flat","FALSE","FALSE","Site QA","Building E","Installation","Level 2","Subcontractors"
"5be354a0-a213-4654-ad71-cb9757e50654","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","Level 3"
"413835a0-41be-4e08-aa77-6334a4a8cfb9","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","Level 3","Mechanical Installation Rough In & Fit Off ITPs"
"e6ac25b9-79fa-4d23-90c1-e95fca069883","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 3","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50380"
"902ec326-3cec-439c-adec-b1f0fa32489e","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 3","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50381"
"20f509d4-f0e1-42a7-8213-2f7bf991476f","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 3","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50382"
"1d8c6513-48ea-4872-bece-4347c64f8eec","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 3","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50383"
"a2b03a22-173d-4303-8c79-32a0132f5d72","","checklist-flat","","Subcontractors","checklist-flat","FALSE","FALSE","Site QA","Building E","Installation","Level 3","Subcontractors"
"970a83d6-fc75-4f6b-9f54-4f335639cc42","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","Level 4"
"61c71d1c-f204-4d4a-8606-9dbd3f0d506e","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs"
"65294721-1a1b-4468-abc7-6ec82fef8221","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50480"
"d258be63-c7a6-4f3c-bec7-77ac4eea9a87","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50481"
"7f06d150-c36e-4593-9b55-60afef3c8807","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50482"
"22534779-9b06-4cd6-8d36-31782ac8bd1c","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Level 4","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50483"
"2f291bb3-8890-43b1-97fe-722356d60644","","checklist-flat","","Subcontractors","checklist-flat","FALSE","FALSE","Site QA","Building E","Installation","Level 4","Subcontractors"
"19f99864-81a1-4c20-b29e-dcf47b38c43e","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","L5 Plantroom"
"cb9f907f-89b1-4c02-b60b-2d87a9eff725","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs"
"dd763ad8-0676-49e2-a0b8-1bea58e146b5","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50580"
"a2e1e646-9bf5-494b-a8d6-4a2e468a05f8","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50581"
"90bbbfe7-1376-4fad-9d6e-f2ba424f4d95","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50582"
"8d132d88-e070-4f29-835a-4e70a0a639ae","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Mechanical Installation Rough In & Fit Off ITPs","Tile - 50583"
"7baf81bb-872b-444a-ac0e-754bff46763c","","checklist-flat","","Subcontractors","checklist-flat","FALSE","FALSE","Site QA","Building E","Installation","L5 Plantroom","Subcontractors"
"df177557-3986-447d-a97f-314de4e33d48","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","Risers"
"cfeed446-5152-484f-8cb2-6f1cbb48dae0","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Site QA","Building E","Installation","Risers","Mechanical Installation Rough In & Fit Off ITPs"
"60506734-7178-406d-b046-143a0f92bc8a","","checklist-flat","","Subcontractors","checklist-flat","FALSE","FALSE","Site QA","Building E","Installation","Risers","Subcontractors"
"65165005-c796-4052-a421-abe7d0809012","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Installation","Miscellaneous"
"124e118b-1c8d-4a34-bb81-1f1c4156e173","","checklist-flat","","NFH-ITP-05 - HVCA DW143/DW144 Duct Leakage Test","checklist-flat","FALSE","FALSE","Site QA","Building E","Installation","Miscellaneous","Duct Leakage Test ITPs"
"bbadc9b8-a7c4-49fc-b92f-2b16bd684993","","checklist-flat","","NFH-ITP-02 - Piping Pressure Test","checklist-flat","FALSE","FALSE","Site QA","Building E","Installation","Miscellaneous","Pipe Pressure Test ITPs"
"161be12b-1f0d-4325-b013-0f94f0b24b44","","checklist-flat","","NFH-ITP-05 - HVCA DW143/DW144 Duct Leakage Test","checklist-flat","FALSE","FALSE","Site QA","Building E","Installation","Miscellaneous","Pipe Flushing and Cleaning Test ITPs"
"3ba3607d-cd11-44bb-a16b-8016e164a640","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Commissioning"
"05c07095-5d44-4bba-9efb-1cf7dbe63280","","checklist-flat","","Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Commissioning Workbook"
"62289ca8-5754-4e27-9846-2796cf2c274a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Commissioning","FAT"
"78960ae9-1ac4-42c7-adc4-57b57a48bebc","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E&C CCW Workbook"
"4fcb03a9-a30d-4687-bd20-8f60df480a17","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E CHW Workbook"
"dda3d603-57b5-4cd8-9037-8f1791b4b0b9","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E HHW Workbook"
"a802eab9-d81f-47cd-8138-9d2b1e35a209","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E LG, LM FCU Workbook"
"d3659df4-c53d-4246-9deb-3e4dc701fb30","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E LG FCU Workbook"
"55c7c0d1-ecaf-4f85-bfeb-72165cfba468","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E GF FCU Workbook"
"58a5c844-1bc1-4304-b833-2c4a715ad262","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L1 FCU Workbook"
"d1230147-37b1-49c1-9615-6c37071721b7","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L2 FCU Workbook"
"deca178b-af55-4ccc-aa36-d2d3b5b39b5f","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L3 FCU Workbook"
"d49d4c58-7e83-46f1-a746-53b6d34fca8d","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L4 FCU Workbook"
"d2dea1e3-ac1f-4ebc-a740-0234adcab7e4","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E TEF Workbook"
"3eb94e30-ad1d-47a4-87f2-a5242af37bde","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L5 FCU Workbook"
"c4c3e75f-be51-43e9-91fd-91f466ea9e92","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L4 PC2 Lab Workbook"
"6152303d-f0b2-4caa-94d0-952aa9be685b","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L3& L4 Internal Zones Workbook"
"a1d3740a-b345-4796-a65d-f3d6807fc32f","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L1-L4 General Exhaust Workbook"
"7f5fd713-e2e3-49d2-8068-75ac7df04370","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L4 General Exhaust Workbook"
"b375a1e6-8375-4de7-a7a9-6f91671dc202","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L5 General Exhaust Workbook"
"ac51ed82-f131-4456-97d0-dbab35ec391a","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E LG- L2 Waste Exhaust Workbook"
"58e566ab-fe82-4d22-a7a2-ae3a22f31e0c","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E L4 Kitchen Workbook"
"0ecf55a1-5468-40f3-8f9e-b93daf2a8f53","","checklist-flat","","Equipment/System Commissioning Workbook","checklist-flat","FALSE","FALSE","Site QA","Building E","Commissioning","Bld E Gymnasium Workbook"
"d5c9ccbe-5d9f-41f5-bf08-a81ff82bd436","","folder-normal","","","step","TRUE","FALSE","Site QA","Building E","Progress Tracking"
"c5fa01b2-9a05-48fd-96cc-23526dfe9b22","","checklist-sectioned","","39673f9fde4b4c01dba352441a1dfa4b1884dfba7461e6c42cc1640c271b41c0","checklist","FALSE","FALSE","Site QA","Building E","Progress Tracking","Building E"
"050e7253-5100-4483-a575-8c7e46969307","","folder-normal","","","step","TRUE","FALSE","Demo / Training"
"ff8b3742-6c17-4097-ac7c-737376df3d17","","folder-normal","","","step","TRUE","FALSE","Demo / Training","Installation"
"cf8bb2ea-ee2e-4d8b-b48b-ecbe527c243c","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Demo / Training","Installation","Mechanical Installation Rough In & Fit Off"
"2ff53c26-0f3f-40a6-9003-5cf23e1a20f8","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Demo / Training","Installation","tIles X - Y"
"a8141986-4061-409e-8c7e-b85bae5025cf","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Demo / Training","Installation","Tile A - B"
"19e1814c-2322-4a54-9161-1205eb03acc5","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Demo / Training","Installation","Tile X - Y"
"28f4755e-94c5-45f2-ba8e-ca0ccaff77ce","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Demo / Training","Installation","dfgadfg"
"88bfcb8a-fae8-4ce8-9afb-4031edcd3839","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Demo / Training","Installation","Tile 50"
"23626164-0e44-42de-9567-a32d8eac465a","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Demo / Training","Installation","CEP - S601 C1"
"7b056969-ad86-40e5-8879-7d0219b41846","","checklist-flat","","Subcontractors","checklist-flat","FALSE","FALSE","Demo / Training","Installation","Mech Elec"
"5ca516c5-97a0-4571-99f5-a331c5ed420a","","folder-normal","","","step","TRUE","FALSE","Demo / Training","Building Number"
"c55698a8-93db-44e4-bc45-f8c4534c94d8","","folder-normal","","","step","TRUE","FALSE","Demo / Training","Building Number","Installation"
"482f64fa-9806-41fb-a894-566c4ed58eaa","","folder-normal","","","step","TRUE","FALSE","Demo / Training","Building Number","Installation","Floor of fit off E.G. Level 3"
"69096894-588d-40d5-b1f3-ad0b35dd24f1","","folder-normal","","","step","TRUE","FALSE","Demo / Training","Building Number","Installation","Floor of fit off E.G. Level 3","Mechanical Installation Rough In & Fit Off"
"6df706c5-4d95-43bf-99ba-8446d984d008","","checklist-sectioned","","NFH-ITP-01 - Mechanical Installation Rough In & Fit Off","checklist","FALSE","FALSE","Demo / Training","Building Number","Installation","Floor of fit off E.G. Level 3","Mechanical Installation Rough In & Fit Off","Tile - 2B101"
