"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9afc039c-8798-4426-9fe7-744bc0d2b885","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"51cbd7cc-eb28-45ac-9d6b-7ddb852b45df","","work-in-progress","","folder","TRUE","FALSE","Site QA","First Fix to Walls"
"dd398084-d752-40dd-a0af-a70e79ff988b","","work-in-progress","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)"
"da929228-4f0d-48e1-98a3-ac0940496278","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.009 Whanau"
"d09aa4ba-406e-4d1b-b8b6-59fe58628d02","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction"
"c31c792e-abd5-4c30-ab6a-eeef559d45d4","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - LCL"
"495e9436-ad28-4bca-97d6-880d49d81548","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - Hanlon Plumbing"
"15cc6925-8481-4172-b2f1-fa9a9da20a44","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - HelRimu"
"5460dd4c-bfea-498d-80ad-871ba6736a25","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - Gilcom"
"2b838d8c-e044-435e-b772-44dc940930db","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - Rauland"
"f97afca7-852a-4038-a034-8dcaa5de94d5","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - Premier Fire"
"7cc664dd-f64c-4df8-b742-59ee68f30ccb","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - Data Talk"
"8ba05d36-7a40-40f1-ac40-65bd4599a3ef","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - VAE"
"f33b17aa-8bca-4ee1-af15-16e27f711d1d","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - Alpha"
"11cd54ff-9bbd-4e8e-a9c3-4b71bb35114b","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.030 Multifunction","QA - Contract Coatings"
"503de885-9575-4004-b497-7127ebd11f91","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult"
"c31043ea-86ee-44ae-8902-04ff5eefc70a","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - LCL"
"9b070108-7a87-408c-8fbe-baa46fce0ad3","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - Hanlon Plumbing"
"79ac0ebd-ce0d-4d03-8317-2afe88d25160","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - HelRimu"
"3c88e530-0933-4acd-a8f8-93861d1f323c","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - Gilcom"
"0a76eeb6-70bd-4819-9f78-67cad16513bd","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - Rauland"
"bb1055c5-90a4-4881-89cd-496d2773c2df","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - Premier Fire"
"7b9fa8e1-6bf1-4e18-9223-834e60936a21","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - Data Talk"
"d109f834-ee09-43c2-9a92-2437a0c88c21","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - VAE"
"1d362397-6839-44ae-a279-4389abc97750","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - Alpha"
"31058417-94bb-4c94-b65d-5f83ac58b22e","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.031 Consult","QA - Contract Coatings"
"f0022f46-2940-4b39-88ef-f6cdad129f19","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult"
"6a1e4088-2f5a-4dac-9fd8-404293ba505f","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - LCL"
"e290f576-6d65-4838-9ad9-5d5a823970c1","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - Hanlon Plumbing"
"18ff7359-4583-415b-801d-413e46ea3e77","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - HelRimu"
"9e9856a7-f379-4c81-baa9-eabff2b92496","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - Gilcom"
"0437b9e6-852e-4ca6-a60e-e458db9981fc","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - Rauland"
"29fe903b-0a27-47b6-bf14-7c886c817654","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - Premier Fire"
"0e856f7e-50c9-4c7e-9ec8-63ec0f9b014d","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - Data Talk"
"2dae9155-b706-4680-9f04-d6714a2588f1","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - VAE"
"2d3a2ab7-cb03-4332-be7e-49c61cd4bfa8","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - Alpha"
"059a1731-77e7-4168-961d-dfb8c1c58b97","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.032 Consult","QA - Contract Coatings"
"fa67b846-9d3d-4885-b621-d709e3dbee4d","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult"
"ec9d073b-7d48-4896-9f75-1e23c346e7fc","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - LCL"
"7baf4ec2-f3a1-46ca-9d3c-e9070c82a13b","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - Hanlon Plumbing"
"efe8e037-3281-4e47-88c5-07ce87a4bd60","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - HelRimu"
"ffa2a9f2-4f8a-46ba-833d-79885ff08193","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - Gilcom"
"903dfaf2-c041-4427-b983-89ba7e749c8f","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - Rauland"
"f085c4fb-4f03-44b6-84f3-91cd6a25f15d","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - Premier Fire"
"c2ef2a38-b1fe-4dac-9bf9-e78f0246ed18","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - Data Talk"
"06657e63-df6a-4dbb-9b0a-6483f01fadaf","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - VAE"
"d85fd76f-90f9-4cbe-836d-67508853307d","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - Alpha"
"4d56cde3-a26c-4bdc-af9d-c0ef17696ed6","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.033 Consult","QA - Contract Coatings"
"dc136ca4-1e85-46e0-a482-2b0c7b083fb6","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult"
"fc2b72d8-63d7-4627-a1c2-8fe863a1af9f","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - LCL"
"07fc4363-3627-48d7-b6ac-f01249bb02d9","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - Hanlon Plumbing"
"d316a790-a3de-49d0-8f6f-bf6b89ba9830","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - HelRimu"
"828a026c-f348-4f5e-bd74-ee284d7b6818","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - Gilcom"
"667f19e0-b926-4b46-b34e-3af76db54620","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - Rauland"
"7d043a7d-10da-4c84-8da5-53810cac7af1","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - Premier Fire"
"80def798-5d0e-43c0-b068-55b03a1ae3f0","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - Data Talk"
"73fd2f92-148c-4535-9274-7025850f9214","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - VAE"
"0d8fdfa0-87b4-4b5f-8a4a-eaa54d163958","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - Alpha"
"6f2facad-0dd8-4159-9008-285dd34874ed","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.034 Consult","QA - Contract Coatings"
"61a313b7-3bd5-4a8e-be34-b4ea845741bb","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult"
"5875416f-57c7-468d-8602-8eb5e231764b","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - LCL"
"71b6be0d-09eb-46a8-b90b-14a64fb20edf","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - Hanlon Plumbing"
"cb9ad205-baa6-4588-8a37-790264801fa4","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - HelRimu"
"6e24bb5e-5b10-45b8-b03c-162656f0ab0c","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - Gilcom"
"5b063492-6d16-4850-b311-dc4f1cace625","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - Rauland"
"3ff7a296-1588-456b-8dd8-a488d83ec326","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - Premier Fire"
"f614c366-fc24-42fd-9427-e44ee29bdeb8","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - Data Talk"
"ea29e938-7965-4ed1-acb4-a4c67d468705","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - VAE"
"284c0675-8af1-40c1-a1b2-cbf0dc6b7d44","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - Alpha"
"e9dbe1f9-133b-4cd7-9191-0ee6ea0df3de","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.035 Consult","QA - Contract Coatings"
"f4481aa1-0757-4cc5-b060-0cfae1536ce7","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult"
"0969f14b-b694-4111-b384-552da06459b4","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - LCL"
"e50a8872-7600-49ca-ab91-da8be95f3653","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - Hanlon Plumbing"
"4e009b23-8e3e-4f25-b41d-1b597302f227","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - HelRimu"
"f37f8b50-f63b-4a19-8d27-b4e0da791570","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - Gilcom"
"2bd04c0e-e495-4481-8f93-23780550b5ea","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - Rauland"
"6105283e-e27a-415b-896d-e1a9f3d85460","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - Premier Fire"
"f8a5dd2c-468f-402b-bd93-e2bbef0b2686","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - Data Talk"
"f73a93a5-2796-42e6-895a-6362b9ad8671","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - VAE"
"fd5e97c3-5ee6-4ee9-8246-3d74d7172864","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - Alpha"
"be8d5986-27e7-4367-a3f3-a102fa8a38c1","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.036 Consult","QA - Contract Coatings"
"e5f2e341-074c-41f5-b6bd-21ba99ed201b","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry"
"deb29bfd-dfd5-4173-8dc1-05a7fe5ef4a7","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - LCL"
"8623fde5-b57f-4bf6-921b-d833fe0ec653","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - Hanlon Plumbing"
"6ec9faf6-4cb6-4d5b-b0a0-2460defff984","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - HelRimu"
"34568869-503f-47da-906c-b113f235f698","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - Gilcom"
"c78e2bd5-eb2c-49c8-b2f3-c56d858a18b9","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - Rauland"
"635ebc7a-5984-4477-b927-aa8516b11518","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - Premier Fire"
"7a7e7f6f-efec-4815-a867-d2e9aec79a9c","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - Data Talk"
"b82f0dc0-422c-498e-a1d0-55e94c2ddc8c","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - VAE"
"b4852e9b-fce3-4d74-8ab6-b56b45d505e9","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - Alpha"
"7f33e19a-bbd3-4ce8-bb48-84e9f26b4d51","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.052 Linac Entry","QA - Contract Coatings"
"c6f98844-97e5-4e42-969c-a3ddd5ef8e21","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac"
"947e1edd-6732-4690-86d8-426703052d5b","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - LCL"
"e574b827-793a-4fbb-ba15-7103469176f7","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - Hanlon Plumbing"
"651fd7d0-caf2-43e0-bc9c-4759d5eacf88","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - HelRimu"
"7153ec39-147c-4109-b433-f743332e7de4","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - Gilcom"
"9be99eed-5b5c-403b-b901-db6cf583980a","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - Rauland"
"3e612362-0785-4d1f-9b03-4890aa0b1fc4","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - Premier Fire"
"d50f4860-0993-49cd-a039-6ed3683b17da","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - Data Talk"
"88312dec-a956-4178-bc33-12f9b8da0ed3","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - VAE"
"3f1a5058-861c-4ebe-961f-455a64d6101b","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - Alpha"
"52a17fea-9357-4cf5-8b84-57d77a4ab5b3","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.053 Linac","QA - Contract Coatings"
"5a53f3b4-3ba7-4e39-bfba-dc8fd6d84a73","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room"
"86a09bc5-dfbd-4077-8112-5dd70769841a","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - LCL"
"28ba5180-0db8-4b51-8185-21b758be7a91","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - Hanlon Plumbing"
"eb58d90d-ca58-483b-a2ef-69de80b37ae9","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - HelRimu"
"bcd740f2-b9c2-4197-a225-50fdc081dd54","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - Gilcom"
"3e3da9d5-c054-476d-8e9e-a526f0878d25","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - Rauland"
"ed0746ef-9d6b-462d-9b58-3bedab5d2940","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - Premier Fire"
"2776dbfd-aa55-4a05-8ad9-a6b95af983c4","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - Data Talk"
"d6e42fe9-c57f-47b4-8e3e-53bd0af0ec53","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - VAE"
"1896eb86-e205-4ac2-b774-b09f3b5ae0ce","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - Alpha"
"aacd9790-119c-4f7f-9e89-58f4574d7128","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.054 Linac Control Room","QA - Contract Coatings"
"cd9c13cd-c358-418f-983d-a2e01b18bc3f","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator"
"1af5362c-b7f2-4642-ad3b-cb1c16f9c082","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - LCL"
"8db141ed-d193-432a-a1cd-cd281b6656d1","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - Hanlon Plumbing"
"08261127-182f-460d-85ef-db36490dbb0f","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - HelRimu"
"cdf727e0-13a5-400c-b34b-0c7c45debba4","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - Gilcom"
"3718b06f-19c4-44f5-a80f-f12b38a94466","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - Rauland"
"f9d772ee-9c1b-424e-b099-2d788e7ed7fb","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - Premier Fire"
"84c325c0-78f7-480e-a6ca-7beb242c2645","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - Data Talk"
"20b55241-5e1b-44fe-8bac-8970df651c14","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - VAE"
"5a0d977c-80fa-4e10-8acb-876ec1504b65","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - Alpha"
"b94175f4-1060-4ad9-bafc-b2bceca0909c","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.056 Modulator","QA - Contract Coatings"
"ac4e3ba4-04d9-436b-a3a9-93dfd06d9de8","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park"
"9ee7bd36-ac24-4835-83a7-4aec117f5f1f","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - LCL"
"6260e350-5fe7-4065-a368-a8bd86187651","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.057 Trolley Park","QA - Hanlon Plumbing"
