"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1dbd9579-0627-4161-a5be-97b51dc5a434","","checklist-flat","not-started","Job Details","checklist-flat","FALSE","FALSE","Job Details"
"3efc0035-5d84-5ec0-b10e-9d57fbeb8c6e","","checkpoint-status","not-started","Job Details:d77abe71-7fa7-44a9-a0b2-beddfce10d3d","","TRUE","TRUE","Job Details","Site Info"
"513eb315-5dd1-5208-8a5d-194c8f5e4313","","checkpoint-status","not-started","Job Details:4c1b1e66-3649-48be-9932-e42626eb09fe","","TRUE","TRUE","Job Details","latest drawings (attached or referenced)"
"fc4abf63-5bc7-5a67-b35c-ed6bda22648e","","checkpoint-status","not-started","Job Details:a3bf576b-4273-4550-8452-9926f64ffab4","","TRUE","TRUE","Job Details","Scope of Works Attached"
"ade8ae17-b30f-5d50-b3c2-1c20b7478560","","checkpoint-status","not-started","Job Details:1706b349-a47c-4624-b8bb-9383712c718a","","TRUE","TRUE","Job Details","Additional Pre-Start Docs (attached or referenced)"
"8571d065-619a-4b63-bc3c-214ae1c60127","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f6d3fdc1-e2ed-485a-b5aa-7f86e3af81c5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rough-In"
"19505227-12f5-4e00-a5cc-522ba15497f9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-In","Ground Floor"
"e3395677-8e1c-449a-9163-575f45939eb5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-In","Ground Floor","GEF-G"
"73a8a49c-809f-4564-89e4-5683f1d5d2df","","checklist-flat","not-started","Duct Installation Checklist [F]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Ground Floor","GEF-G","Duct Installation Checklist [F]"
"919ad695-63dd-4bcc-9d3a-38ee9673ad1b","","checklist-flat","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.04","Ventilation Checklist 1 Rough In [C]"
"315d0f83-d721-5163-9cd8-be81634859e2","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:4df8e253-0fe5-4be1-8a0b-5b96a77dce5d","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Ventilation Checklist 1 Rough In [C]","Is the installation area unobstructed?"
"8db16b86-2cbf-51fd-bd18-97a50c1bff74","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:19b87acf-bd40-4bdf-8e4d-d05e0ffb0fca","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Ventilation Checklist 1 Rough In [C]","Fans installed within ceiling areas are in the correct location as per Mechanical Drawings"
"d9461ef8-746d-5d7f-aeb4-eff79ca82238","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:def0ac98-de42-41a1-8360-e6e15c66bd93","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Ventilation Checklist 1 Rough In [C]","Fans Installed correctly with rubber isolation pads"
"1ef1454f-c834-58fc-a941-500460f160f8","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:acbf0d41-3031-496b-ad68-1a6f0c8f5a1b","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Ventilation Checklist 1 Rough In [C]","All Flex has been run to correct location"
"86256373-814e-5516-9c0b-d09e5dcc371a","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:6eb3dbb3-be1a-4733-a384-d0210913b671","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Ventilation Checklist 1 Rough In [C]","All flex are hung independent of other services and supported by intact load spreaders"
"e411b7bd-6611-5696-afb6-899054c14842","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:ef0ee9d4-a2b8-4a6c-a177-56446219c92e","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Ventilation Checklist 1 Rough In [C]","Butterfly dampers are installed on the PODs grille neck and they are in a fully opened position and air tight sealed"
"9e6065eb-d90a-4b55-8271-8e0f46df67e4","","checklist-flat","not-started","Flatpack Installation Checklist [O]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.04","Flatpack Installation Checklist [O]"
"c8b61f37-43f5-5388-8446-f321f5a98df2","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:8b2e5705-1ae5-42b9-8869-79637e1c3ba4","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Flatpack Installation Checklist [O]","Flatpack duct is installed as per approved mechanical shop drawings"
"39e6e1e9-44a9-543b-af38-9aa056e67479","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:507fd47d-b328-4b8a-87e5-1a4a150647c3","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Flatpack Installation Checklist [O]","Internal side of flatpack duct and fittings are clear from debris and dust"
"88008934-6f5f-5f02-9163-80cc036e256c","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:badee145-6d57-4763-8465-9036c409fbab","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Flatpack Installation Checklist [O]","Is flatpack supported from ceiling using metal hangers or metal support clips at every 2m intervals so that the flatpacks are not sagging?"
"c63ae3b7-3e50-5bb3-abda-a9f29dfd5b82","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:0ebf1d87-361c-451a-bc91-d1607ae9dd4b","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Flatpack Installation Checklist [O]","Wherever the flatpacks are screwed into, ensure properly sealed"
"2383b861-e5b4-50f0-bea6-24ac0887b6af","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:45ca1222-a69a-4ed5-923a-2e89306340d9","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Flatpack Installation Checklist [O]","Flatpack joints & fittings are properly sealed."
"bc74310f-14da-5f0c-8d47-1ce639c6168b","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:7c1b48a7-f4a8-47fb-b226-f581977d52ae","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Flatpack Installation Checklist [O]","Are correct type of fittings used?"
"dae7941b-c990-5f21-8d31-6b7cffb16df9","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:3017c1b6-b5b0-4aa4-a8f4-486b6488a95e","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Flatpack Installation Checklist [O]","Visual inspection"
"81f01365-fec9-48bb-9c16-798aa62f6d4a","","checklist-flat","not-started","Access Panel 1 Rough In [D]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.04","Access Panel 1 Rough In [D]"
"6b9605e8-464b-54e2-adfb-211d82d761e5","","checkpoint-status","not-started","Access Panel 1 Rough In [D]:a48e7d1b-c2b2-4054-8c80-15b83e0d2c43","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Access Panel 1 Rough In [D]","Access Panel location has been marked on floor as per RCP"
"970dbb96-b734-5c7d-93f2-cf24e75ecfcb","","checkpoint-status","not-started","Access Panel 1 Rough In [D]:ff849be6-fdb7-45fb-9224-7abc3d17d8e9","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Access Panel 1 Rough In [D]","Access panel location allows sufficient access equipment"
"22fabdb6-aeb4-5d81-aba2-04b35298e9d0","","checkpoint-status","not-started","Access Panel 1 Rough In [D]:5b0a5c56-375f-4d82-905e-07848f77b217","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Access Panel 1 Rough In [D]","All other other services do not impede access"
"7dd4a1d3-dbf0-4177-b307-6b1e96e29eda","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.04","Sign Off"
"9a9dd830-ae21-50e6-8e4b-a727aa72eb30","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"d8be0ec0-3e42-52c9-bebf-4107c2da163d","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.04","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"09d76321-1b11-40e7-ae09-2a581c71af73","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-In","Level-3","A3.05"
"eb54908c-8a52-459d-9bd5-3627b774ff1d","","checklist-flat","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.05","Ventilation Checklist 1 Rough In [C]"
"f22c3182-1dac-5578-9c77-b83d70d65a5c","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:4df8e253-0fe5-4be1-8a0b-5b96a77dce5d","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Ventilation Checklist 1 Rough In [C]","Is the installation area unobstructed?"
"722b31f4-1503-5515-a121-2c1f344d08dd","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:19b87acf-bd40-4bdf-8e4d-d05e0ffb0fca","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Ventilation Checklist 1 Rough In [C]","Fans installed within ceiling areas are in the correct location as per Mechanical Drawings"
"0239d0b4-516b-593b-ab0a-89b539d2d4f6","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:def0ac98-de42-41a1-8360-e6e15c66bd93","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Ventilation Checklist 1 Rough In [C]","Fans Installed correctly with rubber isolation pads"
"0d2c836a-1a3f-5aab-8851-8f490e3adff4","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:acbf0d41-3031-496b-ad68-1a6f0c8f5a1b","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Ventilation Checklist 1 Rough In [C]","All Flex has been run to correct location"
"0513178f-a093-5681-833f-bd2620aea5c0","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:6eb3dbb3-be1a-4733-a384-d0210913b671","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Ventilation Checklist 1 Rough In [C]","All flex are hung independent of other services and supported by intact load spreaders"
"c22994f4-4fa1-5776-9437-57755fb2a456","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:ef0ee9d4-a2b8-4a6c-a177-56446219c92e","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Ventilation Checklist 1 Rough In [C]","Butterfly dampers are installed on the PODs grille neck and they are in a fully opened position and air tight sealed"
"489eb288-bb29-4f26-abdf-c6eecd74c34d","","checklist-flat","not-started","Flatpack Installation Checklist [O]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.05","Flatpack Installation Checklist [O]"
"5a130ab7-2155-51c8-babc-4f83fd3e873c","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:8b2e5705-1ae5-42b9-8869-79637e1c3ba4","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Flatpack Installation Checklist [O]","Flatpack duct is installed as per approved mechanical shop drawings"
"f0a6ae61-b9d8-5311-9246-f458600af3c6","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:507fd47d-b328-4b8a-87e5-1a4a150647c3","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Flatpack Installation Checklist [O]","Internal side of flatpack duct and fittings are clear from debris and dust"
"f66647f7-b23d-519f-a8f8-6d704894126e","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:badee145-6d57-4763-8465-9036c409fbab","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Flatpack Installation Checklist [O]","Is flatpack supported from ceiling using metal hangers or metal support clips at every 2m intervals so that the flatpacks are not sagging?"
"85597750-2ed9-52d5-9665-e32c0af53ec4","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:0ebf1d87-361c-451a-bc91-d1607ae9dd4b","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Flatpack Installation Checklist [O]","Wherever the flatpacks are screwed into, ensure properly sealed"
"cf05b219-517a-5258-972f-dfba2610ca74","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:45ca1222-a69a-4ed5-923a-2e89306340d9","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Flatpack Installation Checklist [O]","Flatpack joints & fittings are properly sealed."
"48c864fa-dfc5-560e-9038-12fa0106b037","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:7c1b48a7-f4a8-47fb-b226-f581977d52ae","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Flatpack Installation Checklist [O]","Are correct type of fittings used?"
"83acff08-5074-5a23-972e-665da84d6244","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:3017c1b6-b5b0-4aa4-a8f4-486b6488a95e","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Flatpack Installation Checklist [O]","Visual inspection"
"36bb28d6-771e-4fac-9c77-ebfe00b29d5c","","checklist-flat","not-started","Access Panel 1 Rough In [D]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.05","Access Panel 1 Rough In [D]"
"7307bec4-02f2-55f3-9d58-a78602a3b925","","checkpoint-status","not-started","Access Panel 1 Rough In [D]:a48e7d1b-c2b2-4054-8c80-15b83e0d2c43","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Access Panel 1 Rough In [D]","Access Panel location has been marked on floor as per RCP"
"ccad1260-31ae-5781-9cd8-47a2ac41dead","","checkpoint-status","not-started","Access Panel 1 Rough In [D]:ff849be6-fdb7-45fb-9224-7abc3d17d8e9","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Access Panel 1 Rough In [D]","Access panel location allows sufficient access equipment"
"8ad59fdb-92df-5451-9a78-9c2bc463e8ff","","checkpoint-status","not-started","Access Panel 1 Rough In [D]:5b0a5c56-375f-4d82-905e-07848f77b217","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Access Panel 1 Rough In [D]","All other other services do not impede access"
"43d4b998-bbb8-45ef-900c-1ee0cc658d8c","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.05","Sign Off"
"c6532596-bc7b-564b-bb2b-c3457b7081fc","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"4175b6f7-0b58-5e29-90e6-f08ee2f29c2f","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.05","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"0170c1a4-e827-42e2-ae29-094ac3a9edfc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-In","Level-3","A3.06"
"f6d014d3-258d-42a5-b80c-216f9aa3b4f8","","checklist-flat","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.06","Ventilation Checklist 1 Rough In [C]"
"eafb0827-7ba7-5f41-93c0-f2d30be9f609","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:4df8e253-0fe5-4be1-8a0b-5b96a77dce5d","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Ventilation Checklist 1 Rough In [C]","Is the installation area unobstructed?"
"1dead13c-1548-5cd9-b885-bb9bdde3aebe","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:19b87acf-bd40-4bdf-8e4d-d05e0ffb0fca","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Ventilation Checklist 1 Rough In [C]","Fans installed within ceiling areas are in the correct location as per Mechanical Drawings"
"4537fd84-b0cf-5aae-b718-7156a25f0b58","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:def0ac98-de42-41a1-8360-e6e15c66bd93","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Ventilation Checklist 1 Rough In [C]","Fans Installed correctly with rubber isolation pads"
"bb565c2c-ab15-5f68-a346-6fb2e2a130cf","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:acbf0d41-3031-496b-ad68-1a6f0c8f5a1b","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Ventilation Checklist 1 Rough In [C]","All Flex has been run to correct location"
"9595b41a-229c-5483-9d06-dd203413b3f9","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:6eb3dbb3-be1a-4733-a384-d0210913b671","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Ventilation Checklist 1 Rough In [C]","All flex are hung independent of other services and supported by intact load spreaders"
"9ccef2f6-8ef5-5f42-a43b-249f21e20c3b","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:ef0ee9d4-a2b8-4a6c-a177-56446219c92e","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Ventilation Checklist 1 Rough In [C]","Butterfly dampers are installed on the PODs grille neck and they are in a fully opened position and air tight sealed"
"61c3c5f1-d75a-4c8f-b065-e72ce4bd1b60","","checklist-flat","not-started","Flatpack Installation Checklist [O]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.06","Flatpack Installation Checklist [O]"
"da513b9f-a2ad-5666-93d6-c882d16482f7","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:8b2e5705-1ae5-42b9-8869-79637e1c3ba4","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Flatpack Installation Checklist [O]","Flatpack duct is installed as per approved mechanical shop drawings"
"89a0e46e-d2b4-53ba-a187-97ab322dc4d2","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:507fd47d-b328-4b8a-87e5-1a4a150647c3","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Flatpack Installation Checklist [O]","Internal side of flatpack duct and fittings are clear from debris and dust"
"4a075c66-479d-5a26-b118-f56851841cb7","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:badee145-6d57-4763-8465-9036c409fbab","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Flatpack Installation Checklist [O]","Is flatpack supported from ceiling using metal hangers or metal support clips at every 2m intervals so that the flatpacks are not sagging?"
"5b583bb7-80fc-59da-af9b-f7b8f1fac135","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:0ebf1d87-361c-451a-bc91-d1607ae9dd4b","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Flatpack Installation Checklist [O]","Wherever the flatpacks are screwed into, ensure properly sealed"
"503b61ae-5000-5658-a4fd-a635cb0346a7","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:45ca1222-a69a-4ed5-923a-2e89306340d9","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Flatpack Installation Checklist [O]","Flatpack joints & fittings are properly sealed."
"01948815-bc94-55b3-8693-06ccde14bdda","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:7c1b48a7-f4a8-47fb-b226-f581977d52ae","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Flatpack Installation Checklist [O]","Are correct type of fittings used?"
"54beec82-8f91-531c-8e49-e6f17954d4af","","checkpoint-status","not-started","Flatpack Installation Checklist [O]:3017c1b6-b5b0-4aa4-a8f4-486b6488a95e","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Flatpack Installation Checklist [O]","Visual inspection"
"655f1cdb-1aab-4924-8aa4-148314d27c2f","","checklist-flat","not-started","Access Panel 1 Rough In [D]","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.06","Access Panel 1 Rough In [D]"
"a4f95a08-5baf-522a-928b-d42fba1ed7de","","checkpoint-status","not-started","Access Panel 1 Rough In [D]:a48e7d1b-c2b2-4054-8c80-15b83e0d2c43","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Access Panel 1 Rough In [D]","Access Panel location has been marked on floor as per RCP"
"c218f6b1-d2ab-5c65-88e5-d9e37a79169d","","checkpoint-status","not-started","Access Panel 1 Rough In [D]:ff849be6-fdb7-45fb-9224-7abc3d17d8e9","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Access Panel 1 Rough In [D]","Access panel location allows sufficient access equipment"
"a5aba340-50bd-52de-9952-eb3c26d65095","","checkpoint-status","not-started","Access Panel 1 Rough In [D]:5b0a5c56-375f-4d82-905e-07848f77b217","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Access Panel 1 Rough In [D]","All other other services do not impede access"
"b347e3f5-bfd2-491f-8dd2-1e93bcefaba3","","checklist-flat","not-started","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.06","Sign Off"
"2ebe64b2-b112-5b61-91df-3fa3a5219a32","","checkpoint-status","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Sign Off","Sign-Off Completed as per below (Pass once complete)"
"fd4b93dc-8579-5e27-bbb4-2f3c5d85c3ae","","holdpoint","not-started","Sign Off:673beb25-e7d2-4e52-bbef-752a7f3d8795:3cc615b6-0f02-498b-af8e-36bdfa0b95b5","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.06","Sign Off","Request Sign-Off(s) + Click to Add Signature(s)"
"b5b4be98-51d0-4474-b510-dbf4aca902ce","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough-In","Level-3","A3.07"
"55666457-69fc-472f-a97d-f01ce954535e","","checklist-flat","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level-3","A3.07","Ventilation Checklist 1 Rough In [C]"
"bc9d55cc-59b9-5a77-8268-3ba3ef5513df","","checkpoint-status","not-started","598117dd772cf441a7f44da8de60656d38d0a4c78ddf1e09ec4edafcf85cbae3:4df8e253-0fe5-4be1-8a0b-5b96a77dce5d","","TRUE","TRUE","Site QA","Rough-In","Level-3","A3.07","Ventilation Checklist 1 Rough In [C]","Is the installation area unobstructed?"
