"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b590e46f-b13b-4737-b81d-3eecc117debc","","folder-normal","","","step","TRUE","FALSE","Project Build QA"
"8a65bdcd-b88a-494d-8302-3be554a93433","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure"
"24129d55-064f-4402-8be0-5ffadeca82f7","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure"
"0e417027-11f9-4cfc-804c-1210bc1ac0b2","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Demolition"
"e2691f18-bd4f-4c1a-942d-fa62afbd1a4c","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 114"
"bda1ba3e-3367-4893-b28d-77f0daab8cf9","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 114","Preline"
"cafda3eb-a1c7-4849-966b-d3b087389002","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 114","Postline"
"7f0ffb48-0094-426a-8998-5e9899030a46","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 114","Postline","Postline (Passive Fire)"
"38a20f21-41bc-48f3-a176-a3a7f328e7b4","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 114","Postline","Postline (Services)"
"20504edd-ffdb-4a6e-b19b-fe99f92ae6f6","","checklist-flat","","QA - 33. Postline – passive fire (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 114","Postline (Passive Fire) - Level 1"
"8cd8186c-f102-4ee2-927e-6ca340a13274","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 115"
"b5b7cbbf-52b4-4edb-b3de-c8697823f501","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 115","Preline"
"2820cd17-9428-41aa-b05c-a538f15d0717","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 115","Postline"
"138d9bda-e6d8-4e02-8a4b-206fc1af03bd","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 115","Postline","Postline (Passive Fire)"
"630a3fdf-1374-4b2d-b989-61b1cc0fa868","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 115","Postline","Postline (Services)"
"c1bbe474-7efc-4cf7-a23c-0ef19ed534b2","","checklist-flat","","QA - 33. Postline – passive fire (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 115","Postline (Passive Fire) - Level 1"
"8d4f6560-3d84-43ad-b68c-84cc4dc741e0","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 116"
"4562ae20-9bdb-45ff-bdd5-5e8399851b29","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 116","Preline"
"62ca77d5-44ff-4428-9f3b-114a13479bbc","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 116","Postline"
"6846d548-a66c-451c-bacc-0d42116baf5b","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 116","Postline","Postline (Passive Fire)"
"4e69b8a3-c6fa-47f5-917d-03e1cdd5f69b","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 116","Postline","Postline (Services)"
"ebc60825-23a9-4e40-9530-bb9b989d9e78","","checklist-flat","","QA - 33. Postline – passive fire (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 116","Postline (Passive Fire) - Level 1"
"f0ceac47-ea82-4cf6-aea9-f8598e8dc7af","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 117"
"683ece0c-3d1e-4986-9764-c52a01b3b5bc","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 117","Preline"
"411c1a89-950f-4002-b83c-d5fceebaf08b","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 117","Postline"
"d1a19d74-426f-48fc-97d0-a0e9f4089a15","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 117","Postline","Postline (Passive Fire)"
"462c13e0-f63c-4c7d-862b-69a87386c31f","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 117","Postline","Postline (Services)"
"2339faca-6cba-42ad-9bf6-6529ea8e89d3","","checklist-flat","","QA - 33. Postline – passive fire (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 117","Postline (Passive Fire) - Level 1"
"881614fc-ffd5-4ff4-b3e2-f1c0f3700e37","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 118"
"24d3ca4f-d520-4691-aabe-c352b09582a7","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 118","Preline"
"fdd12b67-e773-42fa-8e15-a7137a51314c","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 118","Postline"
"a457383d-cb60-4942-ab89-4027b2228826","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 118","Postline","Postline (Passive Fire)"
"720322a5-cf34-4897-a780-f0ea292650d6","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Unit 118","Postline","Postline (Services)"
"80b752fb-d0e9-4227-adf9-7cee95293450","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 1","Inspections"
"ffa4bac2-549a-420c-9f9b-ac1200410c7b","","checklist-flat","","Add Consultant Inspection Checklist","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 1","Inspections","Inspection -"
"487699c0-95f4-4081-8f95-f27d93690f71","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2"
"c4127d3b-de0b-4259-bf10-623dc358d042","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 201"
"2a3095d0-5e99-402d-8c19-8f87e22626b3","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 201","Preline"
"64db8f9a-da58-4534-b6ff-f36d13395970","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 201","Postline"
"9723d514-4459-43b1-a7e0-3ace29d38534","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 201","Postline","Postline (Passive Fire)"
"32cfa76c-9a4d-40b1-9fed-908cb02eb8ce","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 201","Postline","Postline (Services)"
"e867cf69-ff13-4834-9a0e-57aab24ea9df","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 202"
"5db82ba5-7ab6-4795-b745-f407923c9be0","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 202","Preline"
"2e5081ff-f28b-478d-96f8-e916bbf201f6","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 202","Postline"
"9c4e6569-950c-4e58-9a2a-0e262f32618f","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 202","Postline","Postline (Passive Fire)"
"30dc8a39-9f21-4303-b4c7-c3025fa78c98","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 202","Postline","Postline (Services)"
"b86add73-4e19-4978-8f85-f45bbe3684e1","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 203"
"1be009c2-29d1-473f-810f-33976f74e36d","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 203","Preline"
"87bac21f-34f5-47fc-b77d-21bbabe4d551","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 203","Postline"
"8fe0aa3c-ec13-4a02-af4c-e67cd5568cee","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 203","Postline","Postline (Passive Fire)"
"d9cd7eac-d851-49e1-a820-6d4f40c8eec5","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 203","Postline","Postline (Services)"
"990c5bc1-8fbd-4394-8a86-4ef592625c8f","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 204"
"387bde76-023b-4a68-943f-0c14cd9ad687","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 204","Preline"
"12b8c0b3-15ea-4e3f-97c1-507494fcfc54","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 204","Postline"
"504bd549-6873-4070-ab5e-c35f7c215aac","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 204","Postline","Postline (Passive Fire)"
"9721e541-dc68-4b0d-8736-cba63d789d10","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 204","Postline","Postline (Services)"
"92b8e738-b2da-4abb-b514-18cf855dac84","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 205"
"8ebf14b3-1893-47d8-8a6f-6f7141297bfa","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 205","Preline"
"68cf1c3d-53f4-4fc2-8be2-18da0defe54a","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 205","Postline"
"cadff84d-1a10-45d1-91eb-e0d557bb5dc4","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 205","Postline","Postline (Passive Fire)"
"f22a5a1a-0a3b-48a4-ae2c-535943062c29","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 205","Postline","Postline (Services)"
"e76c36d6-a1f9-4089-bde1-00e215c0983c","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 206"
"0e63e5c2-c848-4756-b12d-d554fef0069e","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 206","Preline"
"c07126a8-74cb-49e3-b80d-bb903b9bb6d8","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 206","Postline"
"822bdf1c-9ec8-4cbf-aa74-fb784defaae1","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 206","Postline","Postline (Passive Fire)"
"6957b5fd-cbd2-460a-aa75-b0817d4c8a05","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 206","Postline","Postline (Services)"
"2be8cca4-2c92-4b6d-b0ec-e0dcdc39aaa2","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 207"
"16edfc8a-8fe9-4ff6-8bbe-7cd7c7e9ccc4","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 207","Preline"
"b5cb6814-8c18-4203-9c67-4138157f215a","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 207","Postline"
"af03ba5c-772f-4c1d-9584-de303c28af6f","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 207","Postline","Postline (Passive Fire)"
"f269ec74-6aba-430c-8dee-7640a2c72ac0","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 207","Postline","Postline (Services)"
"c8e4bc99-208a-4b03-b356-84eb00dd7b79","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 208"
"474b72c8-abb9-40a7-9b70-18d34b104d34","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 208","Preline"
"bc933df5-f581-4a99-8371-865dc29dc5c8","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 208","Postline"
"fd034249-1898-4139-8238-01f5085f7328","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 208","Postline","Postline (Passive Fire)"
"26ed3d27-238d-4db7-8a76-1b051f578f3e","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 208","Postline","Postline (Services)"
"d4391ac7-82cd-4e96-bcab-edfcf9ff1721","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 209"
"d55441ef-3bc4-478c-82c6-e3512a36b0af","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 209","Preline"
"c83bdb17-c3a0-4168-8cd5-e7db80c3e1a2","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 209","Postline"
"a3a4250a-56fe-4569-99ce-6a95a88165e0","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 209","Postline","Postline (Passive Fire)"
"fa0ef81e-55b7-48f4-a13f-944b31830341","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 209","Postline","Postline (Services)"
"eb21acd9-adbd-44b7-956b-d4c891c977b6","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 210"
"8c87d700-9d74-4464-ae98-e0b9f7778bbf","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 210","Preline"
"43bce330-eeb7-4c89-a1af-fd37bd78e70f","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 210","Postline"
"cdcea9e3-0234-4790-a51b-0db86be78c7f","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 210","Postline","Postline (Passive Fire)"
"ff1fc7db-a673-446d-b205-4893141543dd","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 210","Postline","Postline (Services)"
"32f0a22d-aae7-40c8-8373-1291a1ec318c","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 211"
"1eea7ee3-2a40-4fa1-8a69-85a2cb7862a6","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 211","Preline"
"0a04833d-b2fe-4d20-89df-965706efc6f9","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 211","Postline"
"17bcfe4c-87ec-43bb-b09a-41232844a449","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 211","Postline","Postline (Passive Fire)"
"8d23e222-68ba-46be-9bb8-dfdbc6f38c42","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 211","Postline","Postline (Services)"
"82ef0174-ca74-4b93-a863-9230bf7b0274","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 212"
"29cfab46-55c2-4eb2-a013-777bfdaab905","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 212","Preline"
"8633ad73-48c7-4021-8b39-5642502a649e","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 212","Postline"
"7d9b3b82-50c3-44a4-8c5b-800eff50c37b","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 212","Postline","Postline (Passive Fire)"
"1f208690-10b9-4c0d-bc31-b6151022bf69","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 212","Postline","Postline (Services)"
"6c367b97-d1e2-4cb6-a401-60b6eb086b5f","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 213"
"d108461b-8061-4f66-9e7f-f1863a89c0ae","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 213","Preline"
"aa90efdc-98b0-4ae3-b2a6-3abfa839d0af","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 213","Postline"
"fbb49744-33e4-40d5-ae36-cab2d610e82b","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 213","Postline","Postline (Passive Fire)"
"e5aed2dc-fce5-4150-8d6a-976d09325487","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 213","Postline","Postline (Services)"
"3fc83b50-efbb-4f82-a093-813eb4284deb","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 214"
"89b8e0b5-1b6b-4fd9-8c20-10aa3ecefe99","","checklist-flat","","Preline","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 214","Preline"
"3a7dfcd3-ffa7-4594-84c2-7f205ec9552d","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 214","Postline"
"0e739a34-c2d1-4bf1-b2d6-d94357696061","","checklist-flat","","Postline (Passive Fire)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 214","Postline","Postline (Passive Fire)"
"606c43da-18d5-4ff7-ae2a-cbcd1fa82180","","checklist-flat","","Postline (Services)","checklist-flat","FALSE","FALSE","Project Build QA","Interior Fitout","Level 2","Unit 214","Postline","Postline (Services)"
