"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d5cc41d5-36da-4f85-9bc6-488a6a1f7415","","folder-normal","work-in-progress","","step","FALSE","FALSE","MCB Plumbing QA"
"f1ad5bca-e707-4182-b2b5-5158cd3ec63c","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A"
"8f7e41aa-2c29-57fa-b457-a58b27785b61","","checklist-sectioned","pass","Sewer & Stormwater","checklist","FALSE","FALSE","MCB Plumbing QA","Building B01A","Sewer & Stormwater"
"c644802b-d1f0-495d-b0f5-20f04fa5a60b","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","First Fix"
"55d089da-a0f9-4c5e-8841-74b3ddbc50bb","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","First Fix","Level 0"
"9860a8fe-9b5a-4183-9065-4d8e8ce5d260","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","First Fix","Level 0","Common Areas"
"526eb2be-7fe8-4b69-82e8-67bb7bf0dccb","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Quiet room - Lounge 02"
"2a7b3982-38cf-4568-9feb-fa30e2b10751","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Quiet room - Lounge 02","Add Aquatherm Checklist"
"35ec6893-3d90-424b-b804-c74b4a798e6d","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Servery Grid 06 - A05"
"64ace6fe-3285-46ef-9e2a-f515220b06d8","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Servery Grid 06 - A05","Add Aquatherm Checklist"
"a24d9790-dc83-476c-8bf9-94b6b322609d","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Servery Grid 06 - A11"
"d3c2f65f-e34e-4407-88ad-54a796dfe87e","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Servery Grid 06 - A11","Add Aquatherm Checklist"
"6d8d8812-8782-4d59-b5b9-7344de4463fe","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Sluice Grid 09 - A05"
"4829dc80-9636-42e4-b8fe-f3aae3c48b89","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Sluice Grid 09 - A05","Add Aquatherm Checklist"
"6615fe6a-2eeb-4016-ace9-656d78cdf118","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Sluice Grid 10 - A11"
"5f978eb1-5b3d-4c3f-847c-9404ae99ce3a","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Sluice Grid 10 - A11","Add Aquatherm Checklist"
"2251a2c3-b657-4ba1-8eac-969c00639172","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Staff bathroom"
"54a9ae16-878e-4bae-8500-1fee0ddee028","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Staff bathroom","Add Aquatherm Checklist"
"f5259e95-764c-4a03-a361-d557b68be767","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Treatment Room"
"de4ae7e1-89da-4204-985d-f3fd9eabb4f4","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Common Areas","Treatment Room","Add Aquatherm Checklist"
"d55c7d2c-5cb7-4358-86f3-646c2b594046","","folder-normal","pass","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Corridors"
"d0a29027-9d50-4fc2-98cc-88a3d551b5bc","","checklist-flat","pass","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Corridors","Add Aquatherm Checklist"
"8919c96e-3139-4204-8f71-7b0e1a605b12","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms"
"70716efe-1249-4dd1-826f-c841e8527363","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 201"
"e85a95cc-1987-42be-a262-676e25f9fdda","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 201","Add Aquatherm Checklist"
"20706e26-e37e-498a-b116-306e8300a0ad","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 202"
"e0d34107-0197-4ddf-9a57-3a27b1d604dc","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 202","Add Aquatherm Checklist"
"7f4c71e5-bf57-4aa7-92f0-a5700c2afec6","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 203"
"a2b8ebff-e737-41fb-b66b-b4ba2d43b7d8","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 203","Add Aquatherm Checklist"
"07dd8507-6fa8-40f2-863d-ba8ad174e0ef","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 204"
"c920167d-97f0-49b9-b8b5-4d093f274011","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 204","Add Aquatherm Checklist"
"7152e301-a8b5-4835-aa94-cea336fa4538","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 205"
"a9a512d9-7ed3-4349-96aa-44f7ca01398c","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 205","Add Aquatherm Checklist"
"500f19ea-d9b0-4234-af68-0ceba02dd68f","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 206"
"3d598bb8-3248-4f1c-b28d-0282581b6701","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 206","Add Aquatherm Checklist"
"018b6b0b-51ce-40fc-b3f4-70beb15991e5","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 207"
"27791c07-6d91-47d5-a885-b5ece781d950","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 207","Add Aquatherm Checklist"
"1ed99608-e3a9-490f-9013-25ff6ff993ce","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 208"
"438de631-040e-4f1a-b4a4-d98e33d4ac57","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 208","Add Aquatherm Checklist"
"4e9f697f-7f80-4273-a7b2-0d3c6796f93b","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 209"
"7926a580-abce-44c5-a2ec-8ac638997118","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 209","Add Aquatherm Checklist"
"f8c6fe73-ce6a-46b9-a79b-17c3c60ef464","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 210"
"a012f1ac-6db5-4078-8b56-95689b0f85c6","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 210","Add Aquatherm Checklist"
"a2623383-62e8-4414-820c-c5e8b1e220d8","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 211"
"0d0f36b6-c683-4569-8bc1-dbc0af2a2e1d","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 211","Add Aquatherm Checklist"
"e9acf78c-4be6-4172-bf89-1e0da583b405","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 212"
"6ea8b257-7eaa-489c-83c9-76cccef72e09","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 212","Add Aquatherm Checklist"
"be3238ac-b7c5-4dca-8de7-7bb7ff1490c0","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 213"
"04f8eb69-cb4d-41d2-b4f8-37557cfba957","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 213","Add Aquatherm Checklist"
"ecb78427-5db3-4a6e-8b89-cbc1d1a72abf","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 214"
"ace7ad9f-5c70-4cd2-83a3-6320a46bb657","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 214","Add Aquatherm Checklist"
"4e2c61e1-390e-476c-9daf-a4ddedd05fbe","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 215"
"98bfdeae-382a-419c-a752-a2b8cdbab0d0","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 215","Add Aquatherm Checklist"
"9ad92777-a31f-432a-9775-2408218f3ce4","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 216"
"126bdc39-7ec1-494b-b6ee-12f70f4a82ed","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 216","Add Aquatherm Checklist"
"fc6ca393-196c-4bee-9a90-58ae7584377b","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 217"
"03a5c0e5-1470-4cf1-9975-db80e0b0cefe","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 217","Add Aquatherm Checklist"
"521e22b0-b4b1-4b72-b71e-bb1cc5a3cd01","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 218"
"2d3b8b93-4fb9-4e52-8e7b-1a749f089682","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 218","Add Aquatherm Checklist"
"d846ce94-81b2-4fef-bbaf-888e1a6bbb05","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 219"
"990b21d8-1af5-4dbb-8f5d-4d858969d6ad","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 219","Add Aquatherm Checklist"
"62dc4f28-8286-4105-a387-93a68c815598","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 220"
"403f8c40-d04e-4a09-bb05-6be91f4fba5b","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 220","Add Aquatherm Checklist"
"9c8bfba4-fd01-4a2d-a1ea-7145ca2ecac9","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 221"
"e91c2510-0d4c-41f1-b71e-42be90673173","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 221","Add Aquatherm Checklist"
"2865d3a8-3785-4b12-9fa8-73c8968969ad","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 222"
"bc778463-a8f0-406b-9715-b69adf8261c8","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 222","Add Aquatherm Checklist"
"8b801356-c3d9-47b6-8fdb-96150055eb2d","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 223"
"fea0f8ad-74ae-4cc4-bbf8-e04ae0d99077","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 223","Add Aquatherm Checklist"
"fec35509-dc82-4c76-8bda-e63593a453a3","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 224"
"ac3652d8-80dd-43d9-9ddd-b70f7798eed2","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 224","Add Aquatherm Checklist"
"17447661-657d-4a5a-935d-127898db59a2","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 225"
"718e506b-4157-4da3-8795-975d0576a2fc","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 225","Add Aquatherm Checklist"
"ef1d5859-4793-4e3a-9cc0-2b7a0da8cfb5","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 226"
"d0f8ee3c-1d71-4c97-b3ef-9cda1db62661","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 226","Add Aquatherm Checklist"
"40e0e352-fc3f-41fc-8413-0da6b51519ad","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 227"
"5e77b6aa-1397-4bc6-abcc-5a223741fb33","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 227","Add Aquatherm Checklist"
"c298a42a-66c7-4a2d-8924-58e1c4249237","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 228"
"537f1115-c40e-44c0-9dc9-9bd91e7a691e","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 228","Add Aquatherm Checklist"
"7895a0e9-3a54-4808-b6a1-f2dda235d37c","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 229"
"096f7770-d2f4-4f5d-8b3e-4780c89bc024","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 229","Add Aquatherm Checklist"
"83727aa4-2a3e-4ccb-b132-5aee8bfbde74","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 230"
"5612b934-5b37-4592-a141-43782eb4ab9c","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 230","Add Aquatherm Checklist"
"ebb76aaf-2b82-4fbd-b6d9-32e4552a9f88","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 231"
"d1631688-3507-465f-bbd4-f147a8b9aee5","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 231","Add Aquatherm Checklist"
"a0d86e85-c737-412d-8d98-48c33e4d2bec","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 232"
"864dc2a9-73fe-47b1-8678-e4ab90cf1670","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 232","Add Aquatherm Checklist"
"0d35705f-e459-4c19-bb98-eef4eec0425b","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 233"
"df581e93-4915-4bb5-b6ad-5374289bd598","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 233","Add Aquatherm Checklist"
"94b8c92f-4427-40a3-b9d5-43d1694e0a93","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 234"
"96826949-a9bf-4cca-a8f0-87adc11bd278","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 234","Add Aquatherm Checklist"
"b0d35e04-4b7b-4adc-8270-1322ec86b7fb","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 235"
"d4b9d296-b34e-4fae-9afd-a667a81ac093","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 235","Add Aquatherm Checklist"
"558530e0-3523-426b-8db3-05e68c2c91e0","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 236"
"ea723fcd-49bc-4792-8f38-2e1111e55207","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 2","Bedrooms","Bed 236","Add Aquatherm Checklist"
"584d3438-8140-4085-9082-12a724c63d20","","folder-normal","work-in-progress","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 3"
"cdf395cd-e047-408d-b6f1-db773f5a331f","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 3","Common Areas"
"8b98c30f-e2d7-4507-b12a-0a6f817d6bb4","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 3","Common Areas","Bathroom 06 - A05"
"3d0b132f-4743-4922-a260-8b0224e20ec3","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 3","Common Areas","Bathroom 06 - A05","Add Aquatherm Checklist"
"e2ff2767-e132-49b6-9c8b-d37e0426b986","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 3","Common Areas","Care Hub"
"84a291f2-e731-411a-b172-eb6b0ed2a143","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 3","Common Areas","Care Hub","Add Aquatherm Checklist"
"1087b2b1-985e-4e84-8f1f-64c4ddb9c7c4","","folder-normal","not-started","","step","TRUE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 3","Common Areas","Hoist Grid 06-A05"
"40bdbf59-fa04-493b-916e-af144ddf96a4","","checklist-flat","not-started","Add Aquatherm Checklist","checklist-flat","FALSE","FALSE","MCB Plumbing QA","Building B01A","Aquatherm","Level 3","Common Areas","Hoist Grid 06-A05","Add Aquatherm Checklist"
