"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"5f4a45ef-cd55-4fd9-8c6a-45ecc7b2cb6d","","fail","","folder","TRUE","FALSE","Site QA"
"814870b6-b7cc-4989-8267-435bbe94e0ef","","work-in-progress","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1"
"d7c2e6e4-dbf9-4bb5-99a8-4b06e4084056","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine"
"f8d6b573-5821-475c-9872-8161427a810f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","CFA Piling"
"ef138f94-23cf-457e-beed-667345ecd4c7","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Screw Piles"
"62049bc3-0062-44f3-8d4d-b6acabd0758d","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Precast Panels"
"2e19cc1e-20e5-4913-8ee3-f78bc93237ff","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete"
"7a7e7d5b-7d52-4b62-b6ae-ece85e7a7718","","pass","HPP-UGL-CIV-GN-GEN-ITP-015 FRP (structures) - Rev.2","checklist","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit"
"83330a30-3dd0-52a0-be7c-73ca8c0e77ee","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit","1.0 Preliminaries"
"c78d8c9b-d48c-4b70-bcd9-fc43c3aa20bd","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-03-00 Demin System","03-03-01 Tanks","CFA Piling"
"744403d9-91ac-42b9-bf63-271c910be885","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-03-00 Demin System","03-03-01 Tanks","Concrete"
"2f50db97-1041-4100-a6b8-122c5344f2db","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-03-00 Demin System","03-03-02 Pump"
"c91d1cfe-053b-4e70-9c25-60aa0c6025f6","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-03-00 Demin System","03-03-03 Plant"
"f4ace32c-fccd-48bc-a162-0fb158ecb832","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-04-00 Service Water System"
"45b8053f-6aa2-42fb-91ed-977bf8c5b6d1","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-04-00 Service Water System","03-04-01 Tanks"
"f63c8e3b-6f77-4f9b-985e-77a451b8aa4a","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-04-00 Service Water System","03-04-01 Tanks","CFA Piling"
"6b9bbc8f-43f5-4c74-ac3b-23d1e9df5d9f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-04-00 Service Water System","03-04-01 Tanks","Concrete"
"87b7d09b-e8da-4c5c-ae3d-8e2c63d1a862","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-05-00 Plant & Instrument Air"
"f6248252-52d7-4e50-8335-e29c8d73d89a","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-05-00 Plant & Instrument Air","03-05-01 Plant - Instrument Air Container, Vertical Fuel tank etc"
"b0302b33-fcc5-4103-818d-5b0272082cfb","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-06-00 Electrical Infrastructure"
"b0bda7b3-fda7-4b6c-8f2a-497b5b678a6f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-06-00 Electrical Infrastructure","03-06-02 LV Switchrooms"
"306aed00-cdc4-422f-8800-7900df446085","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-06-00 Electrical Infrastructure","03-06-04 Aux Transformers"
"770b445f-8d5d-4256-a011-9133da2bc696","","work-in-progress","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services"
"5856409c-b3a7-4459-bc47-90e24b72989e","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-01 Power"
"b64d818b-6bbb-4664-b56a-7958ed5a3ca9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-01 Power","Conduits"
"c78dc5e1-2ea7-49e8-9742-7c9b4f41bc46","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-01 Power","Precast Pits"
"9048091d-5228-4396-958c-e4fbbb989d86","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-01 Power","Insitu Pits"
"793392e8-330b-46aa-a03a-2efe2037d08e","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-01 Power","Lids"
"2aae9848-383e-4a7f-b82c-444a70453549","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-02 Communications"
"19b7d1f4-369b-4b95-b39c-37dce8efe5d0","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-02 Communications","Conduits"
"dd87ec54-64cc-4928-8087-4b805104b40d","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-02 Communications","Precast Pits"
"e6f70ebe-dc3b-4a45-8d48-27758588dc45","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-02 Communications","Insitu Pits"
"2f510a44-0366-4c55-922b-b5e851d4ba1b","","no-status-not-started","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-02 Communications","Lids"
"c9e5e439-4000-46f4-8dca-1d8b3598cd83","","work-in-progress","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting"
"d0d7f4ae-73bf-44c6-8c1b-1a900779abdd","","work-in-progress","","folder","TRUE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations"
"126ba57b-42b6-4362-8fda-4e7a17c1a9f8","","work-in-progress","INF-HSEQ CC0375-ITP-023 Light & Security Pole Foundations - Rev.1","checklist","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles"
"ea913fe8-bb7a-5f13-8414-8fe9c52541a2","","pass","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","1.0 Preliminaries"
"9f90bcbc-aa18-5f07-8d66-cff18c9e6af4","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","1.0 Preliminaries","1.1 - Documentation"
"4456ed89-03e2-552f-b18b-fd9b26293f51","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","1.0 Preliminaries","1.2 - Lot Traceability"
"50970349-9dbc-506a-aa53-90800761bac6","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","1.0 Preliminaries","1.3 - Set out"
"e10ae14c-a4fd-5cc4-808c-d3a319d364fa","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","1.0 Preliminaries","1.4 - DCP Test"
"6eacdcf0-d23b-58d5-8c27-750e30f7c37b","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"7e64f2ca-af88-577c-872a-fee241b52612","","pass","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","2.0 Base Bore"
"7c8761ff-746f-5538-9169-fe619390624c","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","2.0 Base Bore","2.1 - Bore Excavation"
"ea476b70-ce13-50a7-9942-878a26f23144","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","2.0 Base Bore","AUTHORITY HOLDPOINT"
"1ed5bf05-c173-528a-a383-cb8f25cc47a4","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","2.0 Base Bore","2.2 - Formwork Sleeve"
"82e9cef7-4f1a-5cce-b00e-4384acb82d35","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","2.0 Base Bore","AUTHORITY HOLDPOINT"
"c7210fac-91a1-525b-bbe7-e634052321f1","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","2.0 Base Bore","2.3 - Placement of reinforcement cage, HD Bolts and Earth Lugs (Supplied by Client)"
"8da619c3-8faa-563f-8e49-2ffccc8efc8e","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","2.0 Base Bore","AUTHORITY HOLDPOINT"
"d46d3224-3ff9-5b3b-8a96-a2fb611659de","","pass","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","3.0 Concrete"
"db40e575-a4a6-5ca2-8ed5-72b400bbc69a","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","3.0 Concrete","3.1 - Concrete supply and placement"
"a0b4895d-79ce-596f-a60c-143435eaf70c","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","3.0 Concrete","3.2 - Concrete sampling"
"93c79193-5141-55b2-9048-57ad9012cc9b","","work-in-progress","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","4.0 Conformance check"
"52bdb178-26dc-502b-b566-a543a598133d","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","4.0 Conformance check","4.1 - Survey"
"f5eddb90-3598-580c-aeab-93f1c2c27db5","","not-started","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","4.0 Conformance check","4.2 - Concrete Test Results"
"3a1654d8-a7f7-59da-8e6f-cc40a5c48c5c","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","4.0 Conformance check","4.3 - Acceptance and closure of non-conforming items"
"9c66e6a9-a121-5e14-badc-9f50b7d1bbeb","","not-applicable","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01GZ110 - Light & Security Poles","4.0 Conformance check","AUTHORITY HOLDPOINT"
"2b987b34-45da-42db-867b-509832ebf7c9","","work-in-progress","INF-HSEQ CC0375-ITP-023 Light & Security Pole Foundations - Rev.1","checklist","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles"
"99729844-0a4e-5253-883f-47dddc35ecfa","","pass","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","1.0 Preliminaries"
"3d3a22e9-6861-5d34-9742-02855e480e6c","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","1.0 Preliminaries","1.1 - Documentation"
"1d548341-f2e6-5c7e-af47-4f20a4a400d5","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","1.0 Preliminaries","1.2 - Lot Traceability"
"804c58c0-bd0d-5c9d-ae0b-220a5d50b691","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","1.0 Preliminaries","1.3 - Set out"
"8c56884d-f2fa-5504-94f5-bdebafd1f6c9","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","1.0 Preliminaries","1.4 - DCP Test"
"4cc236b8-83be-51ac-b8d7-f5ba7b66a6d9","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"5ba509b0-bc4d-5c34-8d82-1fb93bf79ec3","","pass","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","2.0 Base Bore"
"bbd42977-fa9b-5241-b0da-05a87acbce6f","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","2.0 Base Bore","2.1 - Bore Excavation"
"ab9029dc-5ca3-5ccb-b384-f81afbdb5bf6","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","2.0 Base Bore","AUTHORITY HOLDPOINT"
"90be267f-0703-5c0a-b31d-d0e7d01e5244","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","2.0 Base Bore","2.2 - Formwork Sleeve"
"f2b17d8b-e8be-5279-aa80-444c555fc82e","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","2.0 Base Bore","AUTHORITY HOLDPOINT"
"c010acf0-32e1-5789-ac6c-f03f795bd535","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","2.0 Base Bore","2.3 - Placement of reinforcement cage, HD Bolts and Earth Lugs (Supplied by Client)"
"6a9a040c-5c86-5b19-b316-ee16d5b17856","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","2.0 Base Bore","AUTHORITY HOLDPOINT"
"3247e211-8f7c-586b-ae30-9fc3565da552","","pass","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","3.0 Concrete"
"dbe916c0-c60a-5bc5-b3e1-5ad36e8ed3c3","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","3.0 Concrete","3.1 - Concrete supply and placement"
"56d5c163-8026-50ea-a648-292c0d05d59d","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","3.0 Concrete","3.2 - Concrete sampling"
"8032af5a-3095-5b6d-86dd-381bd075fb59","","not-started","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","4.0 Conformance check"
"f2204413-9d45-565b-b1a6-d90278bbe07a","","not-started","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","4.0 Conformance check","4.1 - Survey"
"87ead9d3-1857-5f3e-bc76-a1ded8db2e50","","not-started","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","4.0 Conformance check","4.2 - Concrete Test Results"
"6044940c-4ee9-5bfe-ae57-a3d008d0bbed","","not-started","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","4.0 Conformance check","4.3 - Acceptance and closure of non-conforming items"
"62048158-6c91-56e9-9280-6b92908386c6","","not-started","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ120 - Light & Security Poles","4.0 Conformance check","AUTHORITY HOLDPOINT"
"25165a15-cb0e-49ef-97b7-91b6ea14c268","","work-in-progress","INF-HSEQ CC0375-ITP-023 Light & Security Pole Foundations - Rev.1","checklist","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles"
"4f0c7f7a-c25f-580d-8afa-933e31783f00","","pass","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","1.0 Preliminaries"
"a4b8d3a4-39d9-589c-87f3-531d5efe3d52","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","1.0 Preliminaries","1.1 - Documentation"
"19e4fff7-639c-573f-823c-4ecd19d6ee6e","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","1.0 Preliminaries","1.2 - Lot Traceability"
"0eec3a6a-c05a-5903-8c06-f4d681b6a1b0","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","1.0 Preliminaries","1.3 - Set out"
"f04c7bf9-ad82-5967-aca9-89887c888259","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","1.0 Preliminaries","1.4 - DCP Test"
"85dd7835-93f3-5362-a39c-9e5b873525f5","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"1f2c36de-168c-59f9-a0c3-800b4f924f55","","pass","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","2.0 Base Bore"
"bd57fa55-dbb1-59d6-82d2-4daed473e6f9","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","2.0 Base Bore","2.1 - Bore Excavation"
"9a705dd1-0113-58c4-984c-42e5b3b51517","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","2.0 Base Bore","AUTHORITY HOLDPOINT"
"d7f97591-d58c-5cee-b750-bf2d087921d1","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","2.0 Base Bore","2.2 - Formwork Sleeve"
"ebd5ed57-9a1e-588a-91ee-21c00fcefe96","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","2.0 Base Bore","AUTHORITY HOLDPOINT"
"bd052ff6-8f41-5b83-8aaf-5bbde0e1922e","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","2.0 Base Bore","2.3 - Placement of reinforcement cage, HD Bolts and Earth Lugs (Supplied by Client)"
"5c87d649-fab8-5946-8b4f-26206e3d6722","","pass","","signoff","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","2.0 Base Bore","AUTHORITY HOLDPOINT"
"8658c19a-52bf-5840-955f-307a412e2f10","","pass","","section","FALSE","FALSE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","3.0 Concrete"
"005d32dd-1c1d-5c28-ad7e-dd419153a5cd","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","3.0 Concrete","3.1 - Concrete supply and placement"
"57cced6a-4aef-5491-82ec-efe08816831b","","pass","","checkpoint","TRUE","TRUE","Site QA","03-00-00 - Balance of Plant","03-07-00 Electrical Services","03-07-04 Lighting","Base Foundations","HPP-LS-FT-01BLG01 GZ130 - Light & Security Poles","3.0 Concrete","3.2 - Concrete sampling"
