"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b5d86007-1116-4929-94ff-1e251aacf238","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"2d33d8f4-a42e-45af-a79b-37c37e5578ee","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Overall Site Acceptance"
"3d6ab796-3f82-403f-a217-6e789cbdac6c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2"
"41a901de-a31d-453f-832b-5f76338fbea7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2","Public Areas"
"921a10d4-8eee-45a2-9788-fb43726824b4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Basement 2","Public Areas","Lift lobby & Lift"
"dd2d515f-91b3-4638-9287-eb6a86cdbf9b","","checklist-flat","not-started","Common Area ITR","checklist-flat","FALSE","FALSE","Site QA","Basement 2","Public Areas","Lift lobby & Lift","Common Area ITR"
"72e4a13d-c870-5d2e-88a7-24dacc79d0c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Apartment ITR","Walls 1st coat "
"53675fa1-7f89-5d2e-b6fb-bc1b7a90ff78","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Apartment ITR","Walls 2nd coat"
"b9be5c3d-6baf-59be-b547-7a6691604b12","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Apartment ITR","Bathrooms "
"0440b8a8-8916-4e9d-b579-1aff43f390a2","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 2","205","Overall Acceptance Criteria"
"bff97abb-4ad1-5cc6-a1ad-1ca843f4f194","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Overall Acceptance Criteria","Set out"
"302a5259-9a9d-5230-bfe6-40287560b15e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Overall Acceptance Criteria","Samples / materials & components"
"19e0e0eb-2b60-5d14-a612-d2a471851308","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Overall Acceptance Criteria","Standards"
"be042bc8-c45e-5883-9295-a394328c113c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Overall Acceptance Criteria","Painting"
"681e29e8-637f-5fd7-aaf6-d045bea98725","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Overall Acceptance Criteria","Final inspection"
"f8853cea-9c77-5a4b-9be7-76a765cf8a2f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Overall Acceptance Criteria","Environmental waste"
"7897f690-de2b-5c8f-8108-98280ef04d7f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","205","Overall Acceptance Criteria","Extra paint"
"57e4b425-9e2e-4073-9427-85eca6c860a8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","206"
"f992cde9-a487-4ace-9784-958559c8b01c","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 2","206","Apartment Balconies ITR"
"89d97d5f-d5c3-5b96-a6e4-0573cafaa2fb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment Balconies ITR","Check Substrate"
"204a447d-86ac-5e58-9bc3-96f11c346b8e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment Balconies ITR","Sealer"
"c54e40e5-618c-52b8-aff3-40ee83156e40","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment Balconies ITR","Soffits 1st coat "
"63b3af18-0609-5787-a40d-041a7c3c6526","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment Balconies ITR","Soffits 2nd Coat "
"b2b3981a-7e2b-5a97-aeac-8090ebbd4150","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment Balconies ITR","Walls 1st coat "
"3852382e-7c63-5251-8dce-283646d1513b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment Balconies ITR","Walls 2nd coat"
"d842b89b-9e64-46ab-8e5d-4982e0f36fea","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 2","206","Apartment ITR"
"34f0c991-ef79-5607-a449-a560eec58883","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Check Substrate"
"ca0e9990-f9e1-54fc-8f0e-252fcdaf7bbd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Masking"
"6f5cc88d-a2ba-5d6a-8fb0-c91468599823","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Sealer"
"3e6c48cb-ca8b-543d-b956-1f6f64ddb379","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Ceiling 1st coat "
"7b65c0ec-3dec-59e9-adfe-97a61a3ccc67","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Ceiling 2nd Coat "
"ef690087-fabb-5415-b27e-153fcd1728d5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","De-mask"
"876d5dba-5471-5939-af68-ad15a8e815c6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Prep "
"90da6e54-dba4-58e4-ba52-4afa540d0658","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Gloss 1st coat "
"522685eb-f9cb-50ee-82e3-8f5d46480fa9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Gloss 2nd coat "
"e60337f6-4e53-5121-aee8-1d87a170173b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Skirtings"
"c8523005-b0df-55b1-9833-638815bdde48","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Prep Walls "
"106dcc0c-81c0-5d8e-bd29-0338b3b8bd9a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Walls 1st coat "
"4dc2a3c4-b377-516a-972f-ab44a2fa4978","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Walls 2nd coat"
"72ea7da4-956f-5144-ad65-95764d157776","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Apartment ITR","Bathrooms "
"cf0f938f-5f3b-4f45-8a86-843171915600","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 2","206","Overall Acceptance Criteria"
"6d620c9d-3212-5c2b-bf2f-0f5a25114099","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Overall Acceptance Criteria","Set out"
"bf7ac796-c788-5df7-9a7c-35e0dba35dcb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Overall Acceptance Criteria","Samples / materials & components"
"9f474f14-a53f-5746-804b-7aca224d9d7b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Overall Acceptance Criteria","Standards"
"9535bb04-0067-57c5-bddb-9c69b7f712d0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Overall Acceptance Criteria","Painting"
"b9af4ccd-1402-5ba1-a81e-3811d88325ea","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Overall Acceptance Criteria","Final inspection"
"b5b3050f-5f5a-58f8-b03f-fc115e0f26da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Overall Acceptance Criteria","Environmental waste"
"e9bae43d-7fd8-5315-92e4-85f3e215b902","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","206","Overall Acceptance Criteria","Extra paint"
"97e43801-a3a8-4f07-a570-b290810673c7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","207"
"30e5ddf2-e459-4d47-a131-02b4e854fb02","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 2","207","Apartment Balconies ITR"
"01a1a533-691e-5d8f-9607-509c862a64e6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment Balconies ITR","Check Substrate"
"c2a12710-80d1-52bd-86d9-b00b0dd7889c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment Balconies ITR","Sealer"
"7469eb97-448a-590d-8ce8-66d603e12a5d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment Balconies ITR","Soffits 1st coat "
"05617116-0cd3-5a99-9e3e-0e0f7ca138d4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment Balconies ITR","Soffits 2nd Coat "
"c65bbd7b-7a53-5185-82a1-0188518dc085","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment Balconies ITR","Walls 1st coat "
"e72343c2-9737-5771-a34d-3bb341468305","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment Balconies ITR","Walls 2nd coat"
"3f2965c0-919f-454d-94b0-d86178a6ca88","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 2","207","Apartment ITR"
"14139582-4153-5b6e-89f9-770adaafbb3a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Check Substrate"
"a6f01a4a-8867-55ae-8865-abea457a1b9e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Masking"
"826c4a79-86c6-5530-ba65-24f7cd467034","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Sealer"
"f3a3395e-bbce-5835-9f0a-d10f3f260ae6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Ceiling 1st coat "
"83e5eaf6-d926-51ea-86b9-87ac5bf94f61","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Ceiling 2nd Coat "
"fcb231a1-0034-5ffc-8649-d3d294bdfa67","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","De-mask"
"0e7b83d1-e784-56ca-aeba-9828b08af43e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Prep "
"b21a6f55-a778-5809-a50f-d5105c8fd825","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Gloss 1st coat "
"e8db2a3b-0b23-5c45-9f37-f8c8bc1ae01b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Gloss 2nd coat "
"fef1a1d3-a84d-5b24-b40d-79ddd86c6b75","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Skirtings"
"4a01c3f6-2c2b-5b70-b876-cdff2edb8af6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Prep Walls "
"4957f1ab-8ec1-5da6-8f8e-6de126715d17","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Walls 1st coat "
"ac4fb4ea-131b-58c7-a616-aa5c70cb84e5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Walls 2nd coat"
"7a2dbd92-237c-5f89-9090-32d8cc10c82a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Apartment ITR","Bathrooms "
"4f7975fd-6c69-4142-93df-9bb94f03ed6c","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 2","207","Overall Acceptance Criteria"
"d020e5f5-806e-502d-8a13-aa2f34d007bf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Overall Acceptance Criteria","Set out"
"7a9b7c74-1bb8-5470-83fb-fffa2766f1eb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Overall Acceptance Criteria","Samples / materials & components"
"6d7d41ed-fb54-56ea-b3a1-62ae0a36d5ae","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Overall Acceptance Criteria","Standards"
"e090e89f-3b50-5b66-ad89-bf4c10910c71","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Overall Acceptance Criteria","Painting"
"01d7fc9e-6273-5938-9711-3b8874277d31","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Overall Acceptance Criteria","Final inspection"
"2f62c5f0-7071-5c02-b915-4fdc207f00d6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Overall Acceptance Criteria","Environmental waste"
"6f591e31-5de7-5016-ae96-703058056e37","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","207","Overall Acceptance Criteria","Extra paint"
"0b4e92a1-4673-4a03-9ed3-1a733045d8f8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","208"
"671113be-66ca-4ac9-9410-b4cced662761","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 2","208","Apartment Balconies ITR"
"d6640122-112d-5fc2-b514-f6d34e22dc53","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment Balconies ITR","Check Substrate"
"dae4d271-4f77-5bba-a019-45e88c48ca1a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment Balconies ITR","Sealer"
"3a9d4b10-19ce-5fa7-904a-1f42ba5ab890","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment Balconies ITR","Soffits 1st coat "
"4faca02a-179f-5cf7-b190-88f22660892c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment Balconies ITR","Soffits 2nd Coat "
"cd4be980-0124-5b50-88f9-df4dc3a69c33","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment Balconies ITR","Walls 1st coat "
"b644bd0d-56b5-51b3-8a54-5471da149f66","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment Balconies ITR","Walls 2nd coat"
"4fe22b79-f5db-4afe-8de1-dd6e70bc2c40","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 2","208","Apartment ITR"
"6be8e027-220c-5979-a0ed-182aa7cbfea8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Check Substrate"
"58431e02-7d45-5ad6-81a5-224c27d13878","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Masking"
"e68521ca-d79a-53c8-b1e8-3f1ea0fc8ba7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Sealer"
"e221783a-8519-5020-b232-0668c9ae5b19","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Ceiling 1st coat "
"54a2255a-ab08-5347-a9dc-bed3fbab4758","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Ceiling 2nd Coat "
"3a7ec555-19db-5a55-b78e-8ffba58c56f3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","De-mask"
"9827ba41-5657-5000-b01e-778f3f855d4d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Prep "
"a732a4b5-d25b-538b-972c-16aace1367cf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Gloss 1st coat "
"cc8ef20e-00d3-58bd-970a-bb4b86b4ff46","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Gloss 2nd coat "
"23c8a142-e49b-5446-aa32-ac163210aa8d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Skirtings"
"7daef5a8-ac4f-586e-9657-1f279c9b4ce0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Prep Walls "
"effc3c7b-8526-5311-85ef-76c015db5d8d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Walls 1st coat "
"65548eed-5c9a-527c-8f38-89e390a520b5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Walls 2nd coat"
"45f85526-46f7-5ae6-913a-98d8abb40eab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Apartment ITR","Bathrooms "
"394a58f9-a30d-4799-982c-4702c1433718","","checklist-flat","not-started","Overall Acceptance Criteria","checklist-flat","FALSE","FALSE","Site QA","Level 2","208","Overall Acceptance Criteria"
"ae354a22-23e0-5797-ad1f-c4c428baf9bb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Overall Acceptance Criteria","Set out"
"28d8efe5-b29d-506e-b615-c16c24c12745","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Overall Acceptance Criteria","Samples / materials & components"
"95dad93c-a810-57b9-98d9-d951f1ff4099","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Overall Acceptance Criteria","Standards"
"34f3722e-83cf-5299-86d8-e71873fec7d6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Overall Acceptance Criteria","Painting"
"d9ad053d-69ad-5364-9b7e-0862bdc28c63","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Overall Acceptance Criteria","Final inspection"
"0e06915f-5718-54cd-8da4-61d45d95ee8e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Overall Acceptance Criteria","Environmental waste"
"352df5e5-8734-5a58-9461-3a107d263cd5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","208","Overall Acceptance Criteria","Extra paint"
"aa7ae541-3161-4667-8fad-61e2a7232793","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 2","209"
"95199e8f-29d4-43ac-97e1-dbd9b483f18c","","checklist-flat","not-started","Apartment Balconies ITR","checklist-flat","FALSE","FALSE","Site QA","Level 2","209","Apartment Balconies ITR"
"2fa9ed6d-cc0a-5e0b-aa8b-47d60c14c35c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment Balconies ITR","Check Substrate"
"bb81bd34-6c5b-5225-a81e-d753faf95316","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment Balconies ITR","Sealer"
"5ca3af33-8c11-52e2-9b1e-2d5f1623a177","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment Balconies ITR","Soffits 1st coat "
"f7f973c5-0206-5af8-893d-9d0ebe48088b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment Balconies ITR","Soffits 2nd Coat "
"fe654f04-4875-5fea-9cca-2a2de3575048","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment Balconies ITR","Walls 1st coat "
"6e746b31-a3e8-536c-b02a-d75646bea52f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment Balconies ITR","Walls 2nd coat"
"71485bb8-80f4-4a4a-81de-2c981f3bd7a8","","checklist-flat","not-started","Apartment ITR","checklist-flat","FALSE","FALSE","Site QA","Level 2","209","Apartment ITR"
"b75b1fcc-feb9-5537-b5e5-78c03a41f006","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment ITR","Check Substrate"
"35651217-5def-5c11-88e3-155cc66bab24","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment ITR","Masking"
"c4214540-0ce6-5305-b7b5-b7c99de43386","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment ITR","Sealer"
"e9293c76-d45e-51c5-b67a-d4916a9d7001","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment ITR","Ceiling 1st coat "
"21a6ef85-7670-52d9-b5b4-522742b09d18","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment ITR","Ceiling 2nd Coat "
"905e106b-d373-5fd7-aa1e-a70456eca5a6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 2","209","Apartment ITR","De-mask"
