type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
label,Crushed Scoria Upper Subbase,,,,,,,,,,,,,,,,,,
label,Crushed Concrete Class CC3,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Sieve Size || Nominal Size (mm): 20 || Nominal Size (mm): 40,,,,,,,,,,,,,,,,,,
label,53.0 || - || 100,,,,,,,,,,,,,,,,,,
label,37.5 || - || 95 - 100,,,,,,,,,,,,,,,,,,
label,26.5 || 100 || 75 - 95,,,,,,,,,,,,,,,,,,
label,19.0 || 95 - 100 || 64 - 90,,,,,,,,,,,,,,,,,,
label,13.2 || 75 - 95 || -,,,,,,,,,,,,,,,,,,
label,9.5 || 60 - 90 || 42 - 78,,,,,,,,,,,,,,,,,,
label,4.75 || 42 - 76 || 27 - 64,,,,,,,,,,,,,,,,,,
label,2.36 || 28 - 61 || 20 - 51,,,,,,,,,,,,,,,,,,
label,0.425 || 14 - 29 || 10 - 24,,,,,,,,,,,,,,,,,,
label,0.075 || 6 - 14 || 6 - 13,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 304.103 Post-Compaction Requirements for Plasticity Index,,,,,,,,,,,,,,,,,,
label,Material || Plasticity Index: Minimum || Plasticity Index: Maximum,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Class 1 Crushed Rock || 0 || 6,,,,,,,,,,,,,,,,,,
label,Class 2 Crushed Rock || 0 || 6,,,,,,,,,,,,,,,,,,
label,Class 3 Crushed Rock || 0 || 10,,,,,,,,,,,,,,,,,,
checkpoint-no-status,"Table 304.111 Maximum Lot Size and Minimum Frequency of Testing for Compaction, Post-compaction Grading and PI (after passing the minimum number of qualifying lots)",,,,,,,,,,,,,,,,,,
label,Maximum Allowable Lot Size for a Single Layer of Work || Minimum Frequency of Testing for Compaction || Minimum Frequency of Testing for Scale A Post-compaction Grading || Minimum Frequency of Testing for Scale A Post-compaction PI,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Pavement Layer: Upper Base Layer,,,,,,,,,,,,,,,,,,
label,The lesser of 4000 m^2 or one day's production || One per 2 lots || One per 2 lots || One pair per 4 lots,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Pavement Layer: Lower Base Layer,,,,,,,,,,,,,,,,,,
label,The lesser of 4000 m^2 or one day's production || One per 2 lots || One per 2 lots || One pair per 8 lots,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Pavement Layer: Upper Subbase,,,,,,,,,,,,,,,,,,
label,The lesser of 4000 m^2 or one day's production || One per 2 lots || One per 4 lots || One pair per 8 lots,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Pavement Layer: Lower Subbase,,,,,,,,,,,,,,,,,,
label,The lesser of 4000 m^2 or one day's production || One per 2 lots || – || –,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 310.032 Testing Schedule for Pavement Dryback and Embedment,,,,,,,,,,,,,,,,,,
label,Road || Location/Chainage || Testing Scale,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Bruny Island Main Road || Within the limits of works || B,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist-sectioned,ITP - Linemarking & RRPM & Road Furniture and Signage,itp,,,,Yes,ITP - Linemarking & RRPM & Road Furniture and Signage Rev0,fd6eabfd-74ad-4454-8b4c-e4bd2a0af041,,,,,,,,,,,
checkpoint-group,1 - Preliminary Works,,,,,,,,,,,,,,,,,,
checkpoint-status,1.1 Check for correct documentation,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,,,,,,,,,,,,
label,– using the correct and complete set of drawings,,,,,,,,,,,,,,,,,,
label,– all drawings are the latest revision,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Document review,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.2 Implementation of all measures and controls,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, JSEA, SWMS & WP",,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.3 Signage Conformance,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Before commencement of activity,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure sign size and image correspond with contract drawings Road Signage Installation,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Drawings 2101-2116,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.4 Service Identification,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to start,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Check for any services in proximity to points of installation of posts (Road Sign Preparation),,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: DBYD,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: Ground penetration permit, This ITP signed off",,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,2 - Linemarking Works,,,,,,,,,,,,,,,,,,
checkpoint-status,2.1 Set out of line markings; dimensions and spacings,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing line marking works,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Holding Point:,,,,,,,,,,,,,,,,,,
label,"○ Painting/application of material shall not commence until the Superintendent has inspected the set out and given consent to proceed, unless an exemption has been granted in writing by the Superintendent.",,,,,,,,,,,,,,,,,,
label,(a) New pavement markings shall be positioned in accordance with the following requirements:,,,,,,,,,,,,,,,,,,
label,(i) set out by the Contractor in conformance with the appropriate standard required by Clause 721.A03,,,,,,,,,,,,,,,,,,
label,(ii) applied within the tolerances listed in Table 721.A101.,,,,,,,,,,,,,,,,,,
label,"(b) Temporary Reflective Markers Temporary reflective markers for new works shall be placed at the following minimum spacings on all longitudinal lane lines, except that on any curve less than 500 m in radius the spacing shall not be more than 12 metre centres:",,,,,,,,,,,,,,,,,,
label,"○ AADT ≥5,000 and National Highway 12 metre centres",,,,,,,,,,,,,,,,,,
label,"○ AADT ≥1,000 and <5,000 24 metre centres",,,,,,,,,,,,,,,,,,
label,"○ AADT <1,000 48 metre centres",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl.721.B05,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Document review & Site inspection,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: Consent to proceed by Superintendent OR written exemption granted, This ITP signed",,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,2.2 Verification of line marking material,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing line marking works,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Line marking material is to comply with minimum requirements as specified in Spec Tables 721.D021 and 721.E021,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl.721.D02, Cl.721.E02",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Document review,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: Material compliance, This ITP signed",,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,3 - RRPMs,,,,,,,,,,,,,,,,,,
checkpoint-status,3.1 Materials,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Markers shall comply with the relevant requirements of AS 1906, Part 3.",,,,,,,,,,,,,,,,,,
label,○ Epoxy adhesive shall be Standard Set or Rapid Set adhesive complying with the relevant requirements of AS 3554,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 710.03,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.2 Preparing Adhesive,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Adhesive components shall be batched so that the mixed adhesive contains not less than 45% nor more than 55% by volume of either component. Before starting work each day, or when changing to a different batch of adhesive, a hand mixed colour standard shall be prepared for reference during the day.",,,,,,,,,,,,,,,,,,
label,○ When hand-mixing is used not more than 500 g of each component shall be mixed at any time.,,,,,,,,,,,,,,,,,,
label,○ The components shall be mixed on a flat surface and the mixed adhesive shall be used within 10 minutes of the time the two components are brought together.,,,,,,,,,,,,,,,,,,
label,○ Hot melt bitumen adhesive shall not be used on days of total fire ban without the written approval of the Tasmanian Fire Service,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 710.04, Cl 710.05",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.3 Pavement preparation,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The Contractor shall sweep or air blast each marker site as necessary to remove loose material before placing markers. Markers shall only be placed at locations where the pavement is free from dirt, oil, grease, paint, or any other material",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 710.06,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.4 Placing markers,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Markers shall not be placed in any of the following circumstances:,,,,,,,,,,,,,,,,,,
label,• when the pavement is wet;,,,,,,,,,,,,,,,,,,
label,• when the relative humidity is greater than 80%;,,,,,,,,,,,,,,,,,,
label,• when the ambient temperature or the temperature of the road surface is less than 15deg for standard set adhesive or 0deg for rapid set or hot melt adhesive.,,,,,,,,,,,,,,,,,,
label,"○ Where a marker is not positioned correctly within 10 seconds for hot melt bitumen adhesive, 2 minutes for rapid set machine mix adhesive, 4 minutes for standard set machine mix, or 10 minutes for standard set hand mix from the time mixing commences, it shall be discarded and a new marker placed.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 710.07,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.5 Tolerances,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: (a) Markers in Line with Broken Line Segments,,,,,,,,,,,,,,,,,,
label,○ Transverse position within 25 mm of the centreline of the segments.,,,,,,,,,,,,,,,,,,
label,○ Longitudinal position within 0.5 m of the specified position.,,,,,,,,,,,,,,,,,,
label,(b) Markers in a Longitudinal Group,,,,,,,,,,,,,,,,,,
label,○ Transverse position of the centre of each marker within 25 mm of the specified position and within 10 mm of a line joining the centres of the end markers of the group.,,,,,,,,,,,,,,,,,,
label,(c) Markers Adjacent to Unbroken Line,,,,,,,,,,,,,,,,,,
label,○ Clearance to edge of line within 5 mm of that specified.,,,,,,,,,,,,,,,,,,
label,○ Longitudinal mismatch between markers in transverse pairs at barrier line not more than 25 mm.,,,,,,,,,,,,,,,,,,
label,(d) Orientation of Reflective Markers,,,,,,,,,,,,,,,,,,
label,○ Lower edge of the reflective face at 85deg to 95deg to the centreline of the roadway or any adjacent line.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 710.02,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,4 - Testing,,,,,,,,,,,,,,,,,,
checkpoint-status,4.1 Line Marking Tolerances,,,,,,,,,,,,,,,,,,
label,FREQUENCY: After completion of works,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Line marking shall comply with the tolerances shown in Table 721.A101.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Table 721.A131, Project Spec. Table 721.A101",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Document review & Site inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.2 Removal of Non-compliant marking,,,,,,,,,,,,,,,,,,
label,FREQUENCY: After completion of works,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,"○ Where the removal of unsuitable pavement marking is required, the method of removal shall be subject to the approval of the Superintendent before removal works commence",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Project Spec. Cl.721.A12,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Document review,,,,,,,,,,,,,,,,,,
label,"RECORD OF CONFORMITY: Approval from Superintendent, This ITP signed",,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-group,5 - Signage,,,,,,,,,,,,,,,,,,
checkpoint-status,5.1 Setting Out,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to start,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Set out work in accordance with drawings and in accordance with alignments, levels, grades, and sections.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Drawings 2101 to 2116,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.2 Conformity with drawings,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Four weeks prior to installation,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Witness Point,,,,,,,,,,,,,,,,,,
label,"○ If the Contractor proposes to use an alternative method of installation, the Contractor shall submit full details to the Superintendent for approval not later than four weeks before the commencement of sign installation",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 714.04,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,WP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.3 Post & Foundations,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Start,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,○ The required positions of all posts and signs shall be as directed by the Superintendent who shall confirm the positions before the erection of posts commences.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 714.06,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,5.4 Signage Install,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Sign,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Sign to be installed as per most current project and DSG standard drawings, local council documentation, and to the correct height and position.",,,,,,,,,,,,,,,,,,
label,"○ Signs specified to be re used are to comply with AS 1742 standards, and must be replaced if deemed in unsatisfactory condition",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: DSG standard drawings. Cl 714.07,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.5 Tolerances,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Sign,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Posts vertical with maximum deviation of 1 in 100,,,,,,,,,,,,,,,,,,
label,○ Post tops 50mm +-10mm below top edge of sign,,,,,,,,,,,,,,,,,,
label,○ Signs mounted level with maximum deviation of 1 in 100,,,,,,,,,,,,,,,,,,
label,○ +-40mm of the height specified in the Sign and Post schedule,,,,,,,,,,,,,,,,,,
label,○ +-100mm of the pegged sign location or specified location,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 714.05, Cl 714.07",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Measure,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,Final Inspection,,,,,,,,,,,,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,,,,,,,,,,
text,Print Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date:,,,,,,,,,,,,,,,,,,
holdpoint,Add Signature,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 721.A101 Tolerances on Pavement Markings,,,,,,,,,,,,,,,,,,
label,Markings || Tolerance,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,(A) Pavement Markings (1),,,,,,,,,,,,,,,,,,
label,Distance between the centreline of the marking and the centreline of the set out mark || < 30 mm,,,,,,,,,,,,,,,,,,
label,Distance between the centreline of the completed marking and the centreline of the previous marking || < 15 mm,,,,,,,,,,,,,,,,,,
label,Width of completed painted markings || ± 10 mm of the specified dimensions,,,,,,,,,,,,,,,,,,
label,Width of completed markings for long life materials || 0 mm to +10 mm,,,,,,,,,,,,,,,,,,
label,Length of completed stripes and blocks || 0% to +10% of the specified length,,,,,,,,,,,,,,,,,,
label,Gap between dobule lines || -10 mm to +0 mm of the required 100 mm gap (2),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,(B) Raised pavement markers,,,,,,,,,,,,,,,,,,
label,(i) Markers in line with broken segments,,,,,,,,,,,,,,,,,,
label,Transverse position || ±25 mm of the centreline of segments,,,,,,,,,,,,,,,,,,
label,Longitudinal position || ±0.5 mm of the specified position,,,,,,,,,,,,,,,,,,
label,(ii) Markers in a longitudinal group,,,,,,,,,,,,,,,,,,
label,Transverse position || ±25 mm of specified position and ±10 mm of a line joining the centres of the end markers,,,,,,,,,,,,,,,,,,
label,Longitudinal position || ±0.5 mm,,,,,,,,,,,,,,,,,,
label,Spacing of markers within the group || ±50 mm of specified spacing,,,,,,,,,,,,,,,,,,
label,(iii) Markers adjacent to an unbroken line,,,,,,,,,,,,,,,,,,
label,Clearance to edge line || ±5 mm of the specified dimensions,,,,,,,,,,,,,,,,,,
label,Longitudinal mismatch between markers in transverse pairs || <25 mm,,,,,,,,,,,,,,,,,,
label,(iv) Orientation of reflective markers || Lower edge of the reflective face at 85° to 95° to centreline of roadway or adjacent line,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,(C) Thermoplastic profiled lines,,,,,,,,,,,,,,,,,,
label,(i) Tolerances on dimension,,,,,,,,,,,,,,,,,,
label,"Line width || +20 mm, -5 mm",,,,,,,,,,,,,,,,,,
label,"Line height || +2 mm, -0 mm",,,,,,,,,,,,,,,,,,
label,"Extrusion breadth || +10 mm, -0 mm",,,,,,,,,,,,,,,,,,
label,Extrustion spacing || ±15 mm,,,,,,,,,,,,,,,,,,
label,Extrustion shape || ±25 mm at any point from rectangular shape,,,,,,,,,,,,,,,,,,
label,(ii) Tolerances on position,,,,,,,,,,,,,,,,,,
label,Distance between the centreline of the marking and the centreline of the setout || <30 mm,,,,,,,,,,,,,,,,,,
label,Length of the completed lines || -0% to +5% of the specified length,,,,,,,,,,,,,,,,,,
label,Longitudinal position of individual extrusions || ±50 mm of any previously applied profiled lining,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,"(1) Apparent line of the markings is a smooth, continuous alignment when viewed in the direction of the line.",,,,,,,,,,,,,,,,,,
label,(2) Maintenance of pavement markings: If the gap between the existing lines is 90 mm or less the gap shall not be reduced by the maintenance application.,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 721.A131 Acceptance of Retroreflectivity,,,,,,,,,,,,,,,,,,
label,Testing Period (1) || Initial Measurement: 3 - 5 weeks || Additional Measurement: 5 - 6 months,,,,,,,,,,,,,,,,,,
label,Minimum level of retroreflectivity on sprayed seal surfaces || Initial Measurement: 350 mcd/lux/m^2 || Additional Measurement: 220 mcd/lux/m^2,,,,,,,,,,,,,,,,,,
label,Minimum level of retroreflectivity on asphalt and all other surfaces || Initial Measurement: 350 mcd/lux/m^2 || Additional Measurement: 250 mcd/lux/m^2,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,(1) Measured after application of the second/final coat of material.,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 721.D021 Minimum Requirements - Paint and Glass Beads,,,,,,,,,,,,,,,,,,
label,Paint (1) || Glass Beads (2),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Linemarking,,,,,,,,,,,,,,,,,,
label,• New Markings (initial application only),,,,,,,,,,,,,,,,,,
label,0.38 mm dft on sprayed seals || Type D-HR (3),,,,,,,,,,,,,,,,,,
label,0.35 mm dft on asphalt and all other surfaces || Type D-HR (3),,,,,,,,,,,,,,,,,,
label,• Re-marking (including second application on new markings,,,,,,,,,,,,,,,,,,
label,0.38 mm dft on sprayed seals || Type D-HR (3),,,,,,,,,,,,,,,,,,
label,0.35 mm dft on asphalt and all other surfaces || Type D-HR (3),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Roadmarking,,,,,,,,,,,,,,,,,,
label,• All marking,,,,,,,,,,,,,,,,,,
label,0.35 mm dft on sprayed seals || Type B-HR,,,,,,,,,,,,,,,,,,
label,0.30 mm dft on asphalt and all other surfaces || Type B-HR,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,(1) The minimum dry paint film thickness (dft) specified above shall be the end product thickness measured on a 200 mm x 100 mm sheet metal test plate without beads. Consideration shall be given to the texture of the road surface and the method of application used to achieve the requirements of this section.,,,,,,,,,,,,,,,,,,
label,(2) A minimum of 400 g/m^2 shall be retained in the painted marking for all glass beads.,,,,,,,,,,,,,,,,,,
label,(3) An alternative glass bead application rate shall be 300 g/m^2 of D-HR with a separate drop of 200 g/m^2 of B-HR provided that 75% minimum of the D-HR beads is retained at the 5 demonstrated by photographs at each test site.,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 721.E021 Minimum Requirements - Long Life and Glass Beads,,,,,,,,,,,,,,,,,,
label,"Material || Applied Minimum Thickness, Glass Bead and Other Requirements",,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Thermoplastic,,,,,,,,,,,,,,,,,,
label,Sprayed markings || 2.0 mm minimum thickness on logitudinal lines contaiing internmix beads and with a minimum of 400 g/m^2 of Type D-HR or Type B-HR(3) drop-on glass beads retained on the marking surface,,,,,,,,,,,,,,,,,,
