"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b3c00575-27e4-4cec-93d0-1946f3ac9c32","","checklist-flat","pass","33e11ea08c3fa156ecb2b71326c329db44ccf0570380e5ecf555176e03d1ff69","checklist-flat","FALSE","FALSE","Anura - Project Details"
"95744827-80e3-52a6-a030-d5645a13b5f4","","checkpoint-status","pass","","","TRUE","TRUE","Anura - Project Details","Project details entered below"
"d50b6007-ca75-40b2-a0bd-6e9617b931bd","","folder-normal","fail","","step","TRUE","FALSE","Podium"
"620852fd-3a2b-48b8-a680-058a733800f5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA"
"4fd240fd-59b5-426e-8645-e8ab19fad1db","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2"
"78d56342-1876-49c7-a099-34d39c56f250","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2","Panel"
"5780880b-dafa-47a7-aef0-1f6cad079971","","checklist-sectioned","pass","227c737d3e83fef9e686b63f909d0164c376d77f0e52f2c2659a4fd07d2d56a0","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63"
"e0955c4b-d15c-5c00-82ad-1d1f8d5655ae","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63","Manufacturing Documents"
"2d0aeedb-21a6-595a-ba9e-14b7d2a47239","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-42","Element Caulking"
"f8c6fcdd-99a4-50cc-babb-b91d75ee0ee7","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-42","Element Caulking","Element caulked as per project requirements"
"13ef18d3-8b8c-571f-8282-73d84d1cd547","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-42","HOLD POINT - Confirmation that Props can be removed"
"095205ef-b24c-528e-80bc-0cab5eb43389","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-42","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"772d2196-7c17-5bad-81cd-851c6006a28e","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-42","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"d9be192e-8f0a-5dab-bbdd-6a82af72141a","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-42","Basic Patch"
"aa17b105-e9f2-5f47-9016-3845b9c544b7","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-42","Basic Patch","Have the lifting anchors been patching as per project requirements"
"0dcad271-5d85-5c4e-95a5-56226830a41b","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-42","Basic Patch","Have the prop points been patching as per project requirements"
"b3cff765-24f2-5c08-946d-fbc4359c818b","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-42","Basic Patch","Have the grout tubes been patching as per project requirements"
"39a86552-31ab-5bdd-8cc8-178697cad06d","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-42","Final Finish"
"8ec76176-4f7a-5d79-af86-f2fdabfe56d6","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-42","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"34bb8f3d-2c18-5fa1-9f8f-b1160e21afdb","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-42","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"e056c600-3ce2-4e6e-901a-7c73d8a435d7","","checklist-sectioned","work-in-progress","Installation Checklist","checklist","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-45"
"ec1f98e2-7331-543d-bae7-7b0e349be751","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-45","Element Install & Grouting"
"64284ad1-77b0-578c-a06e-27dcf192308e","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"fe0d70aa-167d-5e61-a36c-d3f59eb8aa9a","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"9fd12833-40d4-5456-abc1-a1680c80f234","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"71b68d68-77f8-5df7-973a-91c79e69135b","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"f524a9fd-da53-5394-b6eb-5876dea529e7","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"2ec97eeb-80b7-595b-9b1a-b75aac464908","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"78a4f19e-57b1-516f-9402-2be281438ea6","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"5392cf77-16c5-54c9-b0ba-2da5882fb7f2","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-45","Element Caulking"
"47daf57f-9e3c-575d-8076-eb9081571e87","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Element Caulking","Element caulked as per project requirements"
"a15319f8-8b21-580e-a53b-3177b4bda387","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-45","HOLD POINT - Confirmation that Props can be removed"
"b6ee1c9d-b39d-5abe-836c-6211ba8aeac8","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"4821ca8a-476f-5d17-aeb3-e41a8c8b4be6","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"9c7fb646-af0f-58d9-8862-46fad8543d3a","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-45","Basic Patch"
"d862d19c-e31a-5a26-8f3f-4d157ce68d83","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Basic Patch","Have the lifting anchors been patching as per project requirements"
"43bfb6d7-96f0-5464-b6c7-044378a75232","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Basic Patch","Have the prop points been patching as per project requirements"
"4a4d62ec-f186-5012-a43f-7f867e298cd4","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Basic Patch","Have the grout tubes been patching as per project requirements"
"42d02627-cbf1-5fe9-9ed7-dcd05909f1de","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-45","Final Finish"
"37332c5c-aaa1-53dd-a9fd-ec0908a8c31f","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"38a6ebed-3510-5776-a214-840c5986170c","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-45","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"e28ae3d0-c890-4136-adf3-6d097c22020f","","checklist-sectioned","work-in-progress","Installation Checklist","checklist","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-46"
"52443ff6-c84e-5889-8cb7-b1497ea8d5d4","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-46","Element Install & Grouting"
"5c874ec8-25a0-5afb-a84e-10570efd2131","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"7b98488d-c207-59ce-8bf0-ef4c666eea17","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"ef8aac8f-8d37-599e-a341-1ed0bd1666aa","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"a4a2687b-b4cf-5fdf-bb24-5761b64a3c8c","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"f9214326-aefc-5707-9280-c3c497c4f13f","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"d9f7ea30-a031-52f6-8baa-32c73bd63c10","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"2d7983b1-6b5a-52b0-a8e2-518c89a51dde","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"a20bcc52-ca4e-54de-95f3-e3ef66b908ec","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-46","Element Caulking"
"ec3d9de8-e039-546c-91d5-d0c5713af0ff","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Element Caulking","Element caulked as per project requirements"
"c463ea07-1ea5-582f-a2ac-cb025c8ff12d","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-46","HOLD POINT - Confirmation that Props can be removed"
"d79c4e3a-e79a-57ea-8e9b-d0dde50094c0","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"8f236a20-90fa-56db-91b6-506da19d94f8","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"14098030-6a03-5d76-b6e9-b3d992d3f84c","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-46","Basic Patch"
"693c25c7-aced-5d44-94e2-fcefe1fc09ac","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Basic Patch","Have the lifting anchors been patching as per project requirements"
"ccfbfb21-66ed-5c61-853a-3b10af9421de","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Basic Patch","Have the prop points been patching as per project requirements"
"90d90f76-e610-531a-a146-d1fa5f15927b","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Basic Patch","Have the grout tubes been patching as per project requirements"
"656c0e02-1ab0-591d-a43d-2846854132bc","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-46","Final Finish"
"ef952b92-ff4e-5afe-9925-dc10243d35c8","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Final Finish","Has all outstanding patching been completed (PHOTO REQUIRED of all visible faces of element)"
"5c4bf97a-0a7f-512b-ad5b-3cb596194cd7","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-46","Final Finish","Has the builder signed off on the element? (ATTACH signature box below)"
"413ec95b-a2cd-4652-a685-568abc7f8f48","","checklist-sectioned","work-in-progress","Installation Checklist","checklist","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-47"
"5c3a2d84-0080-5b64-ac7f-1d180a844fa8","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-47","Element Install & Grouting"
"0922adfd-c053-52d8-9fd3-52172509b5c6","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","Element Install & Grouting","Bedding grout placed and finished as per project requirements"
"2ed0036a-f98e-57cf-8149-f32022d27fbe","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","Element Install & Grouting","Element installed to (PHOTO REQUIRED to show survey pins and spirit level bubble):"
"72ad7123-46c5-5334-b76a-98831435dacd","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","Element Install & Grouting","Element propped as per Euro Precast PEDS (PHOTO REQUIRED of element propped)"
"abcbd70b-ad47-561b-a226-04fd51f48d8a","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","Element Install & Grouting","Dowel tube (flowable) grout placed and finished as per project requirements"
"7c5868ff-8a39-5a32-8375-244eceb4d3d5","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","Element Install & Grouting","Were there any delays or Site Instructions given. If yes, please comment below and have builder sign"
"1f018363-8084-59cf-af9c-65d1c3b02340","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","Element Install & Grouting","Is there any transport or erection damage that needs to be fixed (PHOTO REQUIRED of damaged area)"
"9f931ad4-3932-538d-8a2e-ddabc3b29afb","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","Element Install & Grouting","Area has been cleaned from grout and rubbish (PHOTO REQUIRED of the area before leaving)"
"6b087e83-cab9-596b-ad16-98ba02ebb888","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-47","Element Caulking"
"c67bd726-2e30-5ea8-95d8-451eb94917de","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","Element Caulking","Element caulked as per project requirements"
"8c164613-1d4e-54e0-8e18-a849314bfa42","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-47","HOLD POINT - Confirmation that Props can be removed"
"3da4c7b6-c0ce-5931-bc5d-56b32785a6ac","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","HOLD POINT - Confirmation that Props can be removed","Has the Builder given us written confirmation that props can be removed (UPLOAD copy of correspondence)"
"c4ce6fb6-0924-505a-967d-52eb2bf74b24","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","HOLD POINT - Confirmation that Props can be removed","PHOTO REQUIRED of element after the props have been removed"
"1500efa0-81fa-5817-8bf5-be4f77d7039a","","checkpoint-group","not-started","","","FALSE","FALSE","Podium","Installation QA","Level 4","Panel","04-47","Basic Patch"
"e24d947f-cd1f-5fd3-b4d9-b1dbd4b6de61","","checkpoint-status","not-started","","","TRUE","TRUE","Podium","Installation QA","Level 4","Panel","04-47","Basic Patch","Have the lifting anchors been patching as per project requirements"
