"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"23721259-6a25-50c6-b120-3ef6d0ba4306","","folder-normal","work-in-progress","","step","TRUE","FALSE","TE00829 Silo D 2023"
"1760dbfa-2c17-5e0b-b8ef-2ff60ff56ea9","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","OHS"
"ab8d76e4-62fc-5551-a18a-ba72c8354d71","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights"
"4149454d-6af5-54f1-bb5c-97b8963c8422","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Has a swms doc been uploaded"
"41bf1e26-de54-54db-8e36-df9b8c7fb63c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Do you agree to follow all procedures outlined within the attached swms"
"b7ce339a-c866-5793-a637-80b4c8f67a21","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Are there any site specific additions or omissions to add to this swms"
"8f6b2449-4681-511c-9cdc-7e1319c46321","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Have you signed into the attached swms"
"9b3824a8-ddba-5737-9255-afeeb153fd83","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General"
"ec7bd970-aed7-5713-a855-1175c16b0984","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Has a swms doc been uploaded"
"79de7f42-12fa-5235-9c0b-05c0edc2be1d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Do you agree to follow all procedures outlined within the attached swms"
"43ca7b28-87b8-50db-905a-02644ddcfa7e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Are there any site specific additions or omissions to add to this swms"
"7ddece89-f3c6-5c06-b867-836bf727624e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Have you signed into the attached swms"
"350a660f-0a96-5a24-8133-0ab0342dc3ec","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling"
"8b18a8d6-6fca-5e8b-8508-91067bca53c0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Has a swms doc been uploaded"
"c98b6245-3d75-5c01-a4ea-d31900849d3d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Do you agree to follow all procedures outlined within the attached swms"
"a5063f07-018f-5472-8afc-4bcf052c4d45","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Are there any site specific additions or omissions to add to this swms"
"8e3c9e50-3575-5a25-a6a6-e0fdab135d41","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Have you signed into the attached swms"
"b8bf4590-2984-5365-946f-285b370e0471","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5"
"8d164543-781e-50c4-8a8a-441cbdc8c461","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5","Matt Feehan"
"6dd4e577-d04a-55e7-bbe1-edc796b073e7","","checklist-flat","pass","f67718ffc28742497595be01323080b19dc6b0ad862c0f01b5624a8a238559f9","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Matt Feehan","Take 5 Checklist - 16.11.22"
"9f3857c5-8a7d-51c0-91f3-825072d89ec0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 25/7/2023","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"1fa8d4db-0e92-5dc9-b514-ba14c49ce6b2","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 25/7/2023","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"d2598965-caa2-57c2-adef-5ee45b198168","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 25/7/2023","Have you got a safe way of getting in and out of your work area?"
"691af1cb-ccbd-5d8f-b9d1-3b1f360cab9c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 25/7/2023","Have any manual handling risks been identified and assessed?"
"bcaf896b-732f-59cb-a3b8-a8320f3dbbc6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 25/7/2023","Any additional site specific hazards or requirements commented below"
"1efa9559-71ae-5bce-806d-8503f254c352","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 25/7/2023","Sign off attached below"
"012bdb17-1f61-5824-863e-5cf3e2fe6264","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5","Travis De Bono"
"366b398c-c88e-5c36-adf6-44f0277af2fa","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23"
"d34a334c-d34d-51e1-8490-95990dce1eba","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Task details entered below"
"9eaf24e8-54c5-5538-ae61-95b511632e29","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"8ae7d0f9-8be3-59c0-9e35-e93d6e62d3e6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Have you completed a site induction?"
"384b2932-5cc3-599d-a96e-0d480e5d91e3","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Do you know the site’s health and safety rules?"
"7576b863-523b-5ac6-9dad-d07b3109ef62","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"f6fe123f-02d3-540a-9356-338edf42d472","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"b7e63c19-2b7b-5298-8095-5d3379fd8768","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Do you have access to appropriate emergency and first aid equipment?"
"0f4e3b50-17f9-530a-9155-e22b0ed38d82","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Have you asked the person in charge about all relevant hazards?"
"fb68c500-e59c-5345-97fa-55e606c5e9c9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"40dcf2e5-c11a-5515-92ba-f91235cf6533","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Has a safe work method statement or job safety analysis been completed?"
"771de3dd-6324-5a04-a622-a1b1d0209809","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"35be7269-aa00-5d78-a866-b6f8a5f25983","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"e43477d8-214f-5fc1-b087-d10722cca26d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Is there appropriate separation of vehicles and people during the proposed work?"
"5ebce6ff-f576-5431-a552-35583fa89085","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Is all required electrical/mechanical equipment in a safe condition?"
"1b28e528-37b7-5714-b484-7c6f455cdbdd","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"1c0bb193-22e5-5dc9-8d79-6d4563b18865","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"98a28a47-fdcf-5077-8081-68273c9b0423","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Have you got a safe way of getting in and out of your work area?"
"fec60050-5930-5096-b8f6-f443bb69f801","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Have any manual handling risks been identified and assessed?"
"91483d70-d332-5344-be6c-9a84f0287848","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Any additional site specific hazards or requirements commented below"
"8465a7ec-6c3b-585d-b14f-477c6c130aa8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 13/2/23","Sign off attached below"
"65d4fb90-373f-5c1f-ba9b-3a923726cf58","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23"
"137a3d58-03e9-5bb0-a479-da934c3357eb","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Task details entered below"
"5c4a6891-327c-5402-9586-2e219a11d56f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"83f22752-b1d9-5990-b7b6-77023e634178","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Have you completed a site induction?"
"d012a27b-d4ba-59dd-bd4a-5a67cfd9dfcf","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Do you know the site’s health and safety rules?"
"61643f77-02bf-583c-aa5a-6dcd00235bc8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"7f2caa94-0d64-5da8-b322-f03450f9b86b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"70cde48b-1b43-52de-8fdc-ea57b6d3d744","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Do you have access to appropriate emergency and first aid equipment?"
"e49ad2fd-4e2a-597b-a077-8fa1c54ff4b6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Have you asked the person in charge about all relevant hazards?"
"0101d4ed-5bee-54c6-b8b9-63d2a866c23f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"4f20005e-5097-5972-8823-4f40eaf2a6ed","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Has a safe work method statement or job safety analysis been completed?"
"5da492b8-a48a-5608-9a8b-1f9c16361522","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"1c3ba7ce-d588-572c-988e-895dc58f5209","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"090b9036-d7cd-5b3c-83d7-feec7182adfd","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Is there appropriate separation of vehicles and people during the proposed work?"
"cf95112d-86e0-5e6d-8d7b-4aa9725c032d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Is all required electrical/mechanical equipment in a safe condition?"
"a5bc97f5-03bd-5b71-a28c-e839dbf7164e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"b0fd6e1b-74ac-519e-a87b-06d4b0cb8a5b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"dfc998ed-a1ae-55ef-a557-cee53f73fa85","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Have you got a safe way of getting in and out of your work area?"
"e4c8e5cc-222e-54fb-aed1-1074ec9f0356","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Have any manual handling risks been identified and assessed?"
"97291df5-7d70-5e54-a354-81c67029a5dd","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Any additional site specific hazards or requirements commented below"
"2aaec059-f893-5d3e-b9df-e6d0db0da8ca","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 14/2/23","Sign off attached below"
"8a71d978-c16d-5434-b054-d838e9c0c7b3","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23"
"40ef8cda-ac30-52ae-af96-586d6b30e5cd","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Task details entered below"
"6c1b56eb-b442-5ce6-804d-9c737c0f974e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"3261b601-38e6-5d36-83a4-bc6a73f49f63","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Have you completed a site induction?"
"53546f97-8166-58c0-8769-082f3c8438c5","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Do you know the site’s health and safety rules?"
"c6be3455-ea6b-52b7-8e69-84bd38c85ac1","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"690184ae-d02a-569a-9a4a-1e0f154aef5a","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"c9b166ee-2ee6-586f-8640-9fdeaf572209","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Do you have access to appropriate emergency and first aid equipment?"
"f7bc9c46-cddb-58e3-8409-554b48951d5b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Have you asked the person in charge about all relevant hazards?"
"6f386915-0477-54f5-a56f-0e51072b7774","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"7cfffe50-f7eb-5a8f-8a34-b1bf7d55e5b7","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Has a safe work method statement or job safety analysis been completed?"
"d961e726-775c-50dd-b658-8cbfee49b68e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"039f751c-09b8-5897-9372-7249251ddbb4","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"1ec8c250-ea1f-5af5-82d8-38ad0f660ff0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Is there appropriate separation of vehicles and people during the proposed work?"
"463bd225-21a9-5a44-ad22-6ef8be3d2d79","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Is all required electrical/mechanical equipment in a safe condition?"
"510b495d-9ee8-5eab-b059-260a2a184a58","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"d42d115b-c704-59f8-be70-01804d48e7f0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"dd190f7f-c6b4-5ce7-98dd-8b0e70e714bc","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Have you got a safe way of getting in and out of your work area?"
"e1b94e84-19f4-5e93-892c-ca3bd04fa0ae","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Have any manual handling risks been identified and assessed?"
"4f8b057b-1e73-54af-a1df-388feb960e4c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Any additional site specific hazards or requirements commented below"
"50c8f8a2-d9a8-502c-beb5-6e5851473b03","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 15/2/23","Sign off attached below"
"b6b27822-37dd-5564-8c47-f820eb4043c9","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23"
"d41c80a7-ec25-5c81-adb2-f681178129af","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Task details entered below"
"f467317c-c0a6-5a0c-b9c0-080748c89f35","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"25c2f476-d6a7-571b-a651-d4817eb04e2d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Have you completed a site induction?"
"952be2cf-c62f-5720-b43c-6227b4bf77a8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Do you know the site’s health and safety rules?"
"d961adab-c052-5a67-8872-585cb5c39613","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"e8ac2830-df39-5611-916c-5285f1900504","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"9f118419-07d4-54ad-bf02-1be6b01b61e3","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Do you have access to appropriate emergency and first aid equipment?"
"f02dce50-0ecc-51fd-ab50-f33ce6ba8c8c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Have you asked the person in charge about all relevant hazards?"
"43a4dfc9-37c1-5623-95f0-7acb325fef72","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"e75eff0b-e561-54fc-b773-e07ccbfaa117","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Has a safe work method statement or job safety analysis been completed?"
"b195ead6-659e-51af-951f-6ea2b7b9e585","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"6abd779e-ad46-535a-acf0-f55681162cfc","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"f92fcb91-fc5f-583f-8a89-ccfbc9085af4","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Is there appropriate separation of vehicles and people during the proposed work?"
"8b1d1e8e-2781-5c3e-9b70-85f937a07f74","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Is all required electrical/mechanical equipment in a safe condition?"
"3822646e-4886-5028-9f9b-41cbcc006933","","checkpoint-status","not-applicable","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"28600eba-593e-578c-b393-2d0571d983d7","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"32a51060-3e72-5c92-ae33-a68ee385dd95","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Have you got a safe way of getting in and out of your work area?"
"33d9fd88-bbee-5771-8865-013d18d39b32","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Travis De Bono","Take 5 Checklist 22/2/23","Have any manual handling risks been identified and assessed?"
