"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","pass","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","pass","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"7336b985-2dad-5ec9-9570-a71569219c4a","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","bbe6ca1a32f5dfc57c4ee3a38d3dcf601becd04c9011d0461ebb5d3477990cfe","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-02-A-TD-L(N18-L2-02-L-M1D, M2D, M3D)(279,350,362)","Windows Checklist"
"781bf3b7-3285-40b1-b682-c790899a569a","","checklist-flat","work-in-progress","External Wall Lining Checklist","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-02-A-TD-L(N18-L2-02-L-M1D, M2D, M3D)(279,350,362)","External Wall Lining"
"d6b3b285-3ce9-57a2-890b-a21eb7f8b81f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","252c4c5f21af2bc0974d762dfd4ac8d053d53658d8d3c1bdfbe5a28fbb87f1e7","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-02-A-TD-L(N18-L2-02-L-M1D, M2D, M3D)(279,350,362)","Roof Water Proofing Checklist"
"a84ecde9-da38-5882-88da-a696c7d6024d","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","aafb30e62e7db4bd5784ff0cb698b82f6f0d989669724ca6a1c35e9fd2ea6709","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-02-A-TD-L(N18-L2-02-L-M1D, M2D, M3D)(279,350,362)","Passive Fire Checklist"
"15061c55-3ede-54f3-8ace-880ebe8f674e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","320eebb8061522e8882460a4b7852e986d8978922386981147bccb10cc46f516","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-02-A-TD-L(N18-L2-02-L-M1D, M2D, M3D)(279,350,362)","Final Acceptance Checklist"
"79fb892b-1587-48f2-90ad-29f3dc6cc451","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","pass","","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)"
"b6a5bb6c-8aa6-5582-ace5-8858ed14030f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","7cf96b672c39be187cfd24516e12a701287f77c17a692c47810d767ac07049c9","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Module Structural Checklist"
"e84f3ce6-4859-5af6-93aa-98b12fdb655a","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","8fb62bc6560d56dfde1a79769dab88a2ae4f6e422f5cc35e11700a9e77d759e4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Drain, Waste & Vent System Checklist"
"b6669a12-5bb1-57a0-b9d9-a7ccf7744274","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","8eb3b635b170390b650ff2af68faa1d731aa67d6e442ecd6e3e1bf67a7071632","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Hot & Cold Water Systems Checklist"
"86db5f69-b5ff-5392-80bb-5d8ec674b90d","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d976bf980c287ea57d0b38a45931448e5abfa5e92706a2d7288d1321105d3f7c","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Sprinkler System Installations Checklist"
"2e252167-cc80-58a1-ad0f-bb46b7681880","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","5566e35deb3c2bd9ea14f2bb07eb83c6ee0e0b8fccacfcc3aed701e5251f5e3d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Mechanical System Installations Checklist"
"5f1d324a-dce8-5f7d-9391-98dcd2fef691","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","e0c40aaa22d4b33a3022f8458157e44f7677dd1e0e0f86a0b7a971f9fb948dad","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Electrical Work Installations Checklist"
"4b1c8ba8-5458-5102-83a3-dfdb5f6b7246","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d43eddc659fcfec216ed701a8d002cd86a8057aa4a0ae116ef9805c7f4ec1376","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Internal Wall Lining"
"c688d269-87af-54a2-8b0c-aec026547c82","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","439cdd366995f17c139180edd61ff5d182a2ffbd073b3f1fd5dcb08f46092765","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Internal Painting Checklist"
"e3541c3c-e060-59b8-8aba-7bbaf67e5a52","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d6bdf055ed5afb3350d4cfa9c7c9bad0b4d04107a318bed5cb7ee12fe5999e42","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Waterproofing System Checklist"
"6d02d52b-641f-57f4-a014-75f84087d333","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","c1cfd18f4603824288b25bea73b2f9405170f4ce81a17d3677991896282affe4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Tiling & Grouting Checklist"
"d1fbe7d9-7197-5854-aadf-5818512e9e1e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","26f6038189523ab22c30625980d9135af38fd500817e4469f446105a03f59074","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Sanitary Wares & Accessories Checklist"
"a944427d-3af7-58da-80a4-98312f96c4e5","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","7e83d948900d03ff2c957764abf5395c5ce532472a5c67123271056145c02a6d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Internal Glazing Checklist"
"ccd9c865-8662-593b-b9a4-23b3f91e442f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","b8863685b1370d1019706483b0960d32a002ff9f79e038e8a3246bb7aa92edcb","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Internal Finishes"
"51528ea4-7391-55fe-bd2d-3bbf3074fcde","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","7e50fa312e6fd325dcd84b4014395e8b153c92230e4b73c3d1ab15fbb09b8351","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Doors Checklist"
"f1ec343b-da1d-5fde-86c8-ebb7dbe35654","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","159de4a0421a5f1a9b9d13015cb12b361f03a048514d474b3eb5f874b63bba4a","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Sliding Door Checklists"
"8a450cce-4b43-5f02-8e31-a836ca0efbee","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","bbe6ca1a32f5dfc57c4ee3a38d3dcf601becd04c9011d0461ebb5d3477990cfe","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Windows Checklist"
"5fd8ee60-8e06-47d9-9968-6e9295add2af","","checklist-flat","pass","External Wall Lining Checklist","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","External Wall Lining"
"ea1b41d4-0ea2-5890-90f6-8895ebb6c2ba","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","252c4c5f21af2bc0974d762dfd4ac8d053d53658d8d3c1bdfbe5a28fbb87f1e7","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Roof Water Proofing Checklist"
"9e150a6d-59c9-5e0e-b05f-cdc1164d9bd9","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","aafb30e62e7db4bd5784ff0cb698b82f6f0d989669724ca6a1c35e9fd2ea6709","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Passive Fire Checklist"
"b5b5ff63-6d81-56a7-bb5f-e4bdd6507aa9","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","320eebb8061522e8882460a4b7852e986d8978922386981147bccb10cc46f516","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)(301,262,281)","Final Acceptance Checklist"
"7a0c98f4-e1d4-4ac6-862a-e66ac85216cc","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","work-in-progress","","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)"
"5664cc34-74d5-5ad2-8cc4-b80699810a7f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","7cf96b672c39be187cfd24516e12a701287f77c17a692c47810d767ac07049c9","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Module Structural Checklist"
"e1c9b2c3-8ec1-5d48-a170-07a5c622e50e","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","8fb62bc6560d56dfde1a79769dab88a2ae4f6e422f5cc35e11700a9e77d759e4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Drain, Waste & Vent System Checklist"
"428d2f69-407f-5db5-bfc8-90251bd80bf7","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","8eb3b635b170390b650ff2af68faa1d731aa67d6e442ecd6e3e1bf67a7071632","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Hot & Cold Water Systems Checklist"
"1fdf1630-4980-5d71-8e6b-d21ed2e03f9f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d976bf980c287ea57d0b38a45931448e5abfa5e92706a2d7288d1321105d3f7c","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Sprinkler System Installations Checklist"
"9c33aece-629c-53ea-be7b-356f6431c658","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","5566e35deb3c2bd9ea14f2bb07eb83c6ee0e0b8fccacfcc3aed701e5251f5e3d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Mechanical System Installations Checklist"
"937acaa1-4cbe-597a-bb1c-3976dac44b2a","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","e0c40aaa22d4b33a3022f8458157e44f7677dd1e0e0f86a0b7a971f9fb948dad","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Electrical Work Installations Checklist"
"85af3c7c-1870-5c15-bd11-7d7aaa08c33b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d43eddc659fcfec216ed701a8d002cd86a8057aa4a0ae116ef9805c7f4ec1376","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Internal Wall Lining"
"e28f1706-a04d-57ca-a449-de8d0b7f5c26","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","439cdd366995f17c139180edd61ff5d182a2ffbd073b3f1fd5dcb08f46092765","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Internal Painting Checklist"
"63b7a02b-e6a5-55e8-ab12-03b45dcaea11","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d6bdf055ed5afb3350d4cfa9c7c9bad0b4d04107a318bed5cb7ee12fe5999e42","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Waterproofing System Checklist"
"606641e5-6435-530f-9f56-899cdeeadc79","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","c1cfd18f4603824288b25bea73b2f9405170f4ce81a17d3677991896282affe4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Tiling & Grouting Checklist"
"f3d8e632-da51-56b2-b6b0-0e248728874c","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","26f6038189523ab22c30625980d9135af38fd500817e4469f446105a03f59074","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Sanitary Wares & Accessories Checklist"
"3864c325-8689-5a28-a46b-6a0339ec726d","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","7e83d948900d03ff2c957764abf5395c5ce532472a5c67123271056145c02a6d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Internal Glazing Checklist"
"325ef205-5009-5a80-85e2-57b76985c3a3","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","b8863685b1370d1019706483b0960d32a002ff9f79e038e8a3246bb7aa92edcb","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Internal Finishes"
"c27a0f88-3f66-5fb1-bedd-a7f104e06615","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","7e50fa312e6fd325dcd84b4014395e8b153c92230e4b73c3d1ab15fbb09b8351","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Doors Checklist"
"9cd977b0-0e5d-56b7-b921-6d5ef913af6f","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","159de4a0421a5f1a9b9d13015cb12b361f03a048514d474b3eb5f874b63bba4a","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Sliding Door Checklists"
"f9130d09-32b2-55f0-9709-90bef156b997","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","bbe6ca1a32f5dfc57c4ee3a38d3dcf601becd04c9011d0461ebb5d3477990cfe","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Windows Checklist"
"d83c3027-614a-47ba-8e42-bea180c3cc61","","checklist-flat","work-in-progress","External Wall Lining Checklist","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","External Wall Lining"
"33b580fd-e283-5099-b021-ce3d04ea9b65","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","252c4c5f21af2bc0974d762dfd4ac8d053d53658d8d3c1bdfbe5a28fbb87f1e7","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Roof Water Proofing Checklist"
"2ba64f0f-c030-51a5-965a-8d820e1478e0","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","aafb30e62e7db4bd5784ff0cb698b82f6f0d989669724ca6a1c35e9fd2ea6709","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Passive Fire Checklist"
"951de25d-a23f-5020-a114-cc8f1227add4","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","work-in-progress","320eebb8061522e8882460a4b7852e986d8978922386981147bccb10cc46f516","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-L2-04-L-M1C, M2C, M3C)(372,311,371)","Final Acceptance Checklist"
"5d939628-7bec-4526-a7ba-75178d1d6abe","folder-progress has incorrect meta.stepType checklist-sectioned","folder-progress","work-in-progress","","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)"
"b597823c-af82-5a9b-b956-12baaa220d34","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","7cf96b672c39be187cfd24516e12a701287f77c17a692c47810d767ac07049c9","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Module Structural Checklist"
"2f67c6d3-7b6c-586f-92ec-3b1ef0ec684b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","8fb62bc6560d56dfde1a79769dab88a2ae4f6e422f5cc35e11700a9e77d759e4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Drain, Waste & Vent System Checklist"
"1dfd289d-6a57-5506-8c30-d4723b014de7","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","8eb3b635b170390b650ff2af68faa1d731aa67d6e442ecd6e3e1bf67a7071632","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Hot & Cold Water Systems Checklist"
"89d645fd-f2a3-5d22-b228-bb4b12fc0c3b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d976bf980c287ea57d0b38a45931448e5abfa5e92706a2d7288d1321105d3f7c","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Sprinkler System Installations Checklist"
"6fe3db09-f1b1-5371-80a8-8e43cc80d3b3","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","5566e35deb3c2bd9ea14f2bb07eb83c6ee0e0b8fccacfcc3aed701e5251f5e3d","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Mechanical System Installations Checklist"
"423e1fbb-facc-5520-9cb3-9a23c17cbc1b","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","e0c40aaa22d4b33a3022f8458157e44f7677dd1e0e0f86a0b7a971f9fb948dad","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Electrical Work Installations Checklist"
"a6eac4b8-04f1-5e54-b35c-98836bf71ff2","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d43eddc659fcfec216ed701a8d002cd86a8057aa4a0ae116ef9805c7f4ec1376","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Internal Wall Lining"
"faaad6b9-6560-59eb-8d9f-c830f5432853","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","439cdd366995f17c139180edd61ff5d182a2ffbd073b3f1fd5dcb08f46092765","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Internal Painting Checklist"
"00a828a2-96a8-59a5-8240-ea4691f61f87","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","d6bdf055ed5afb3350d4cfa9c7c9bad0b4d04107a318bed5cb7ee12fe5999e42","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Waterproofing System Checklist"
"7256c347-9d76-514b-9194-e0b6b0ac3f32","checklist-flat has incorrect meta.stepType checkpoint-group","checklist-flat","pass","c1cfd18f4603824288b25bea73b2f9405170f4ce81a17d3677991896282affe4","checklist-flat","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)(355,312,367)","Tiling & Grouting Checklist"
