"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"416fecf0-9d58-450c-b59d-63a9ef5e77e4","","checklist-flat","pass","145daa2aaf83ce100e03308fa2592b119272de55359c236a0b0a3350dee5e8a6","checklist-flat","FALSE","FALSE","Job Details"
"d9d7402b-8dab-4e1b-bd41-6bba72d81581","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Site Info"
"19286452-2361-4871-b3bf-d1140e1e708d","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Latest Drawings"
"27236dc0-d9cd-473b-b425-c0f46442d0dc","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Scope of Works Attached"
"9bfb00cf-0148-4596-93a6-02192c565d20","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Additional Pre Start Docs"
"65e74bd6-3b12-4b69-9292-dd36f6703c36","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Fixing Plan Attached "
"b76bd201-f7db-40d1-8ead-081fa4319f07","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"b7c9081b-4ca0-42b0-816f-26ec1abc70dc","","folder-normal","pass","","step","TRUE","FALSE","QA","Ground Floor"
"124bb2ed-e0bd-4e7b-9963-3b761a9d7600","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Ground Floor","G01"
"91281e25-782f-4911-bc05-ad76aff15742","","checkpoint-group","pass","","","FALSE","FALSE","QA","Ground Floor","G01","Prestart"
"b9a3a460-0572-42d9-80fd-1af0803dd8f8","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R02","Concrete Substrate"
"07517516-dd54-4d9c-82e4-daac20936eb2","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"258f6f49-d417-432e-9379-340ecfce6157","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"97dd3f18-4d20-475c-9677-72eaa950a6f7","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Concrete Substrate","Large holes filled with grout"
"08f298da-1a34-472b-8769-bd5632c89d6a","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite"
"3556e701-d9cc-4dec-a807-62668231e6a4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Adhesive installed to substrate"
"1fcfcbc2-3b58-42d2-9fc3-6ff645c9bb95","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Laying of membrane into adhesive"
"aa1aba04-eced-472e-9b86-09456eb98ab5","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Broom/rolling of membrane"
"dd22e89b-1618-425b-8d7f-aa3403688e4c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Wipe and clean laps prior to welding"
"f78523d2-020a-42c9-a94f-013aad3fb4ec","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Test weld with the welding machines"
"cd387f5f-b27d-4dee-9e88-8fc0e1303bf3","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Probe of seam with QA hook"
"082a1de8-4582-410d-a6ff-5b342536bd70","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Pressure bars installed"
"7fb0970d-a0f6-4be1-aa4a-0a4f06252372","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Membrane dressed into drains/outlets"
"4f778673-1541-4708-bdd2-a90db91ca51d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Claps/rings/baskets installed"
"192c70fb-fc9e-44e9-bd90-e54f7f197fde","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Roof","R02","Fibertite","Flood/ILD tested"
"9585e90d-bf16-4abc-8322-4a32a228697d","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R02","Fiberclad Flashings"
"aa42a7c1-e7aa-4a8d-8614-79e63fee72ba","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"f4a0f007-ad8d-4046-a33a-7dba08ac01b4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"2678a6b1-bd0b-46e9-a0ee-c4bc8f808688","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Fiberclad Flashings","Probe of weld with QA hook"
"0186e944-ab49-4091-8b44-dafcea6c4a7b","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R02","Review and Sign Off"
"3da2e32c-5a09-4c97-94e7-f953049e6301","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Review and Sign Off","Area left clean and tidy"
"e9560fcb-2b5d-4449-9e61-40a2449ac31a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"b6ed3b39-d1fe-41c8-94e7-59a33a54c24c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Review and Sign Off","Client / Main Contractor sign off"
"90125fae-f475-43da-9438-afb1f3c896df","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Roof","R03"
"5d13ee31-1f4b-4064-9784-df6049774c10","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R03","Prestart"
"9742e386-64f8-4763-86de-cb0f76ba5f69","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Prestart","Area accessible"
"6f062a8f-1c2d-4bb1-b834-6f8b991b301e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Prestart","Edge protection and safety installed"
"7b72636b-0478-4e4b-8c66-8725fe335ec1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Prestart","Substrate complete and ready for SWP"
"e42f19aa-8d4b-479d-b97b-c209137cb0dd","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R03","Concrete Substrate"
"4ea026bc-21df-4292-9198-296d5f91f497","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"f347fe8f-0924-4bbf-bbab-807798315d1b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"b1688135-0d32-479e-9e30-00e73df8dd94","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Concrete Substrate","Large holes filled with grout"
"c81636af-1221-4858-b9f2-5bf02e330d7e","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite"
"d4bdedd9-e633-48d6-8269-c8964aa193b7","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Adhesive installed to substrate"
"920b2d7c-7a4d-462c-bf41-e24940351cac","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Laying of membrane into adhesive"
"4c5bd37f-6c2c-4fd5-b445-2597c351802b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Broom/rolling of membrane"
"cb2900a4-fcf0-44a3-b838-05908b30cf6d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Wipe and clean laps prior to welding"
"ba42c3c0-c99f-4e68-8755-4c94781aa0b6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Test weld with the welding machines"
"bb2ead85-e29d-4d5a-90f2-965065e0c2da","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Probe of seam with QA hook"
"839e766b-1cc5-411a-a577-71c21e19d697","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Pressure bars installed"
"e6aa0402-f785-481b-a289-621c0787c492","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Membrane dressed into drains/outlets"
"242efb1a-2973-4f2d-8372-3d3ce0ce346e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Claps/rings/baskets installed"
"a1988fa7-8c8a-4e44-834c-f73bcf0c9401","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Roof","R03","Fibertite","Flood/ILD tested"
"805f130a-f8aa-4ca9-9e12-4ebef6a6ef2c","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R03","Fiberclad Flashings"
"106980aa-83dd-40da-b623-daee97df30f2","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"0d648aa9-5997-42aa-85d4-7c3c6328967c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"13fb8c4b-356b-4f58-8544-07f96bc5cf90","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Fiberclad Flashings","Probe of weld with QA hook"
"11234aa2-22ce-49e3-b17f-9252a01f2397","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R03","Review and Sign Off"
"2f69fc29-7c81-4b29-8183-c5d0ef5b05ad","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Review and Sign Off","Area left clean and tidy"
"e51b6bdc-b060-44f5-a330-a772f1693eda","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"00613433-500b-4c6d-a0d7-16f4ba85a2cf","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R03","Review and Sign Off","Client / Main Contractor sign off"
"6e463817-5a91-4424-8f27-38ef9c7eda68","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Roof","R04"
"e52ca0f2-c1b7-4c9a-9ea8-370c85136424","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R04","Prestart"
"53ddf996-9e0f-4b0f-a303-75af041302d3","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Prestart","Area accessible"
"8ae798c3-748a-47e7-8712-7703921f98d0","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Prestart","Edge protection and safety installed"
"5a6f59b7-f04a-4ca9-a8bc-1314ef88d26a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Prestart","Substrate complete and ready for SWP"
"d129b3d1-b8a6-4151-b5f5-4228fc83d3e0","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R04","Concrete Substrate"
"ddd9a8df-9a89-4e33-86c5-04bf7a30af77","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"38d2f3e8-c0e6-4bca-a2c5-f4356e4d72a6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"48a3081a-89e6-443d-ac66-234e48d11b82","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Concrete Substrate","Large holes filled with grout"
"4a8213bd-4eea-4883-9e7e-3da8236b44fb","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite"
"ce65623f-cc80-4c4c-85c0-9970bf852350","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Adhesive installed to substrate"
"140dd19b-d63c-457a-b074-3080a9166c32","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Laying of membrane into adhesive"
"94447db1-4ac6-428c-be87-cbd42e2e4244","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Broom/rolling of membrane"
"b628e547-518f-46d1-a130-797e12af7d89","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Wipe and clean laps prior to welding"
"eba716ad-7cec-4fd6-8f0d-d952378698a6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Test weld with the welding machines"
"2b2eed68-10ea-44cd-a1d6-265dbbb1a7a3","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Probe of seam with QA hook"
"b6165aa9-efcc-4fc5-996d-368dabc9ed1b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Pressure bars installed"
"6644771b-a310-491f-b48c-deb487f22fee","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Membrane dressed into drains/outlets"
"1cc9f271-5b0f-49d8-b5fd-aeca28182ae8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Claps/rings/baskets installed"
"82d72a0c-a3b8-4832-a6e0-6447388cd62e","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Roof","R04","Fibertite","Flood/ILD tested"
"06ef12de-5fac-4827-8233-90045ed4cb84","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R04","Fiberclad Flashings"
"da86648f-af5c-428d-9041-62daabe04114","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"f29e51eb-7559-4cf1-bc51-b3b35f35b953","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"58fb1c1a-07a4-44da-9c57-8db2c95bc46e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Fiberclad Flashings","Probe of weld with QA hook"
"b64cc5ca-ee5f-4d73-bb2a-4f0152290ae5","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R04","Review and Sign Off"
"1432e4e1-f7f6-43b3-aeb4-cdab76823e67","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Review and Sign Off","Area left clean and tidy"
"6f914ccf-6ec8-4b20-99a6-239d3f8ac90d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"961df51a-9506-40b5-ae81-4d3d49c46ae1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R04","Review and Sign Off","Client / Main Contractor sign off"
"da0a5928-3c86-4c98-a5f3-a9754fac113b","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Roof","R06"
"1e3aece3-94d2-41c0-bc89-a0d7fbc8897c","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R06","Prestart"
"521da10d-b08c-4eb3-8de8-e676db245e8f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Prestart","Area accessible"
"5cb97846-7398-458e-a1d4-d8d94c7c5daf","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Prestart","Edge protection and safety installed"
"9e5cae92-5220-4867-a1e2-4ecd2e981ebe","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Prestart","Substrate complete and ready for SWP"
"dc1e9bff-1c00-4499-b4b8-0236cf6cde73","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R06","Concrete Substrate"
"33542894-45ce-4d14-a85a-60499a97c8b2","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"e8fec86b-4185-487a-afda-802b22c4cc01","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"ebd8a632-d469-4833-aa29-a7b1a4b82cc3","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Concrete Substrate","Large holes filled with grout"
"ad10bead-e32f-4ba6-aa8e-f2f137647d1a","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite"
"e931a1b6-2453-49d1-8020-31ecbf13dd4b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Adhesive installed to substrate"
"80ca32b6-ab64-4cf0-9583-f279782083dd","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Laying of membrane into adhesive"
"d0e09cea-07e9-4833-acdc-6993dcde6199","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Broom/rolling of membrane"
"db6bd9f0-3ff4-4ca5-80a1-da7754174e1e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Wipe and clean laps prior to welding"
"ada427cc-e068-4a77-a2e1-175a4fcaf88d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Test weld with the welding machines"
"a6ad9607-5102-4c1d-9cb0-1022db18eb7a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Probe of seam with QA hook"
"276fca0f-a7d1-4431-b537-7a5502b564f8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Pressure bars installed"
"ce2c9c79-6001-41e2-971c-6132a20f12ab","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Membrane dressed into drains/outlets"
"def13c19-54ba-4b1e-bdac-f285f60a97c4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Claps/rings/baskets installed"
"6feb7d8b-d89f-4324-924e-3429055952a0","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Roof","R06","Fibertite","Flood/ILD tested"
"6de85382-f140-4457-b043-dda0e96786a2","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R06","Fiberclad Flashings"
"850de0c3-ad35-49b1-8cef-5e1afc2a47ff","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"7762c8ac-4dc2-4182-8477-dbddd4b94a2f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"8d928380-cb6b-44d9-ae6d-1d0c321d503c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Fiberclad Flashings","Probe of weld with QA hook"
"541f4211-9892-4fd3-984c-c31b85a2c514","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R06","Review and Sign Off"
"c1b5a10b-3426-4ab8-9d91-e7bc39697a98","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Review and Sign Off","Area left clean and tidy"
"c4258fb9-ed89-4682-9360-3ddf5c3c1c96","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"2e3ebcf9-68ab-40f2-aea9-f3ff3b205d6a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R06","Review and Sign Off","Client / Main Contractor sign off"
"d93f92ee-e81a-42c6-9945-76bf2cfd9540","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Roof","R07"
"e34eee61-5135-4a5e-ba37-6e4204d7a3bb","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R07","Prestart"
"7e03c220-a60e-42ef-87ba-854c4b2921a6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Prestart","Area accessible"
"1af88b2c-d967-418d-aa64-4c32a66a1e30","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Prestart","Edge protection and safety installed"
"f71a451a-d7e1-47db-a5dc-7440e2be7e10","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Prestart","Substrate complete and ready for SWP"
"f37111bd-30ff-4be3-8e34-a8acc72f4fdc","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R07","Concrete Substrate"
"82efccc8-165a-4874-bc48-5faf701fd394","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"2735cc51-e9bc-4187-91ad-12c002cf5b94","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"8b45546c-b46f-4d52-89c0-1af44baf78e5","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Concrete Substrate","Large holes filled with grout"
"1606838b-346c-4dda-a576-8c8fb5369599","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite"
"cecdaff9-eeda-4ba3-b96e-800d421e8a1f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Adhesive installed to substrate"
"8910e558-3aa1-4dd9-9d21-5380d5789328","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Laying of membrane into adhesive"
"bafcf2b6-a455-42f1-b9db-6d41000757f1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Broom/rolling of membrane"
"abe306ae-4b8e-403a-bd2e-03d0ae3fa604","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Wipe and clean laps prior to welding"
"29431a9a-cbf1-4b2c-bf4b-6c2e6f715883","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Test weld with the welding machines"
"b077ee42-3d64-4673-a6a5-24f139a32b61","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Probe of seam with QA hook"
"ef7da162-e615-423c-b9f0-60d79f6abb14","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Pressure bars installed"
"6e97d5a9-7374-4a81-b1cb-f7f4810f7419","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Membrane dressed into drains/outlets"
"2c458fac-338a-4286-a97d-a6008d322001","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Claps/rings/baskets installed"
"2d824724-3f09-4489-8cf5-0b65b653d358","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Roof","R07","Fibertite","Flood/ILD tested"
"86bcf718-f36f-4db5-abd9-08b13435e801","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R07","Fiberclad Flashings"
"68a559e3-c9f4-4f9c-b200-97994702d848","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"df2ee795-0f1f-459f-b094-34f5f26846fe","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"d417a314-c489-4fe9-b6dd-deca5ff8e0c8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Fiberclad Flashings","Probe of weld with QA hook"
"d4d8a91a-fb43-4886-8e23-e4d9c9fb541d","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R07","Review and Sign Off"
"d5c6aba9-f0e1-4354-a75d-94842bcf4cb4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Review and Sign Off","Area left clean and tidy"
"ee0bf069-9518-427d-895c-1037c52dd8df","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"fb088c03-f2fc-45a5-b388-9c45c66b5f42","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R07","Review and Sign Off","Client / Main Contractor sign off"
"917471ed-86ed-41d0-b9ec-606698447450","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA","Lower Ground"
"1b25e7d1-32c9-4d7a-96c3-deae940a8b0c","","checklist-sectioned","not-started","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Lower Ground","East Concrete canopy "
"446d9269-ba02-53e9-ae98-fe668bf29c87","","checkpoint-group","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Prestart"
"ec2c793c-c6aa-57f4-b7db-0ea109125ec1","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Prestart","Area accessible"
"446c8550-033f-59e1-ada3-0a3493473a9a","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Prestart","Edge protection and safety installed"
"e0834605-5bb8-5e6d-98d5-76352c5f1ac6","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Prestart","Substrate complete and ready for SWP"
"8077db7d-b1b7-5d5c-a946-1fc6c85c0123","","checkpoint-group","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Concrete Substrate"
"ddc49c60-5394-521a-a8ac-09c231287715","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"731495c8-1c4f-5c67-a7da-f0d889671ba8","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"dd09d431-85d0-523c-b388-b6b30fe83530","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Concrete Substrate","Large holes filled with grout"
"8decbdd3-16a9-5872-893f-fdd8fdaf3bcc","","checkpoint-group","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite"
"1d03f713-f1b8-56b4-a664-c6b912714397","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Adhesive installed to substrate"
"5ff4a48d-d009-558b-86ba-01f96a589fc3","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Laying of membrane into adhesive"
"9c9d86ab-6ada-5596-bb0e-8b091e655af2","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Broom/rolling of membrane"
"e7064dcb-93e3-5556-9358-2a4be078eb3b","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Wipe and clean laps prior to welding"
"9a3eedad-a9ac-50d3-963f-70567b95db12","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Test weld with the welding machines"
"fd9bc9ea-06ed-5c44-8708-41bf60992ce3","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Probe of seam with QA hook"
"9a7c5734-8293-524d-b737-f89fd4466041","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Pressure bars installed"
"ae9e4941-d7f9-57cd-8206-2ee163aec19b","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Membrane dressed into drains/outlets"
"e7574caf-c244-540e-9579-7770451c56ac","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Claps/rings/baskets installed"
"d14727dd-1b91-5d55-a11a-c15d68bb28f0","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fibertite","Flood/ILD tested"
"20c1445a-8758-50c3-8bd3-2c84bf10dd84","","checkpoint-group","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fiberclad Flashings"
"69d44c25-f33b-5364-8522-6c4c04e1ac6c","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Lower Ground","East Concrete canopy ","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
