"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"db9f18d4-e166-4b96-9c21-31ecaa9f3346","","folder-normal","not-started","","step","TRUE","FALSE","Basement"
"ace0b55a-601b-4272-905f-a9d3af3355a3","","folder-normal","not-started","","step","TRUE","FALSE","Basement","Common Areas"
"6e1e830e-d65c-445f-af8b-fac36db09b36","","folder-normal","not-started","","step","TRUE","FALSE","Basement","Common Areas","Stair 5 - Lobby"
"e7431c09-0293-4a31-a81a-44bc624f3d62","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Basement","Common Areas","Stair 5 - Lobby","Apartment Rough In Checklist"
"ad86c4d6-8ef8-5364-8ac0-e16e32b93a9f","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Comms Room","Fit Off","Installation of door hardware and door closes sufficiently"
"583894f5-ab56-565c-8632-522da1384b63","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Comms Room","Fit Off","Bathroom and toilet vanity installed"
"cebea21e-1a77-5a01-bbc9-a99ed39c2e53","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Comms Room","Fit Off","Handrails, toilet rolls and towel rails installed"
"ebc7a39e-5c66-5c6c-8ea7-7df3bc446d1f","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Comms Room","Fit Off","Entry door hardware installed and closes sufficiently"
"f656d265-038e-54e5-bfeb-65491138ad09","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Comms Room","Fit Off","Fire tags installed on the door and door jamb"
"8f3bccb5-bd21-52b1-8d54-1ec1d3db47a7","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Comms Room","Fit Off","Shower trays installed"
"33beb23f-7c77-5ff0-b400-f943c6f7be18","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Comms Room","Fit Off","Area left clean and tidy (attach photo)"
"806b13a0-7df1-5f3d-936b-656e5eba8acb","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Comms Room","Fit Off","All work 100% completed to required specifications"
"08d70859-82ff-4544-b5e8-8e967b57c79b","","folder-normal","not-started","","step","TRUE","FALSE","Ground Floor","Common Area E","Hoist Room"
"5194e56b-3bcd-4ee0-8867-0438597526b1","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Hoist Room","Apartment Rough In Checklist"
"c5645636-19ef-5060-b867-c26c585b2dda","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"3266a55c-eca3-5482-89e0-6a3421be4d72","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"a9f10574-bd12-5731-b481-8b0cc11b6980","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Apartment Rough In Checklist","Cavity pockets installed"
"dcd8c51b-7b36-4236-b7e6-9f03a5ce00e1","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Hoist Room","Installation"
"42f08332-88a3-580d-a061-fafcc0ed2e52","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Installation","Internal doors hung"
"66a6a2b2-7806-5578-ab6f-fed6b2ccf048","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Installation","Skirting installed"
"dd179b91-a7e7-52cf-9f58-20fde4e7f961","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Installation","Cavity doors installed"
"36c36864-1bf2-51a5-a860-e0322a5f958f","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Installation","Window architraves installed"
"be271514-8c50-58ab-bb71-043b25b1c1d4","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Installation","Wardrobe jamb installed"
"f35b7465-2eb1-52b8-a05a-e9b0f7c1e21f","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Installation","Entry door hung"
"b79da89b-d1db-51a3-b7fd-026f68f890d0","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Installation","All install work 100% completed to required specifications"
"e49b0ad4-5579-5ef4-92e2-6b7118759967","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Installation","Area left clean and tidy (attach photo)"
"c7842e9b-7454-4cbc-b131-d8cee4a3c61a","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Hoist Room","Fit Off"
"19be76c0-3bdf-57b7-a57f-aeda3de3b998","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Fit Off","Installation of door hardware and door closes sufficiently"
"74057d1b-1cea-565e-98f0-7594813a51da","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Fit Off","Bathroom and toilet vanity installed"
"d2933348-14a4-5e0a-bf1d-380539d84f8b","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Fit Off","Handrails, toilet rolls and towel rails installed"
"fd87aa7f-d91d-5519-bdf7-a984bb881fad","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Fit Off","Entry door hardware installed and closes sufficiently"
"e5374336-1957-5148-baf3-ec1b177b72d0","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Fit Off","Fire tags installed on the door and door jamb"
"cd6560b0-188c-57e9-9e50-0e8328b7d89f","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Fit Off","Shower trays installed"
"b53db178-221a-541a-9e8a-c5ad1b1c7eec","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Fit Off","Area left clean and tidy (attach photo)"
"341b22ca-75b8-5f12-bd89-e1f8f586052f","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Hoist Room","Fit Off","All work 100% completed to required specifications"
"85301d71-3aba-4635-99dd-ac3820d065e1","","folder-normal","not-started","","step","TRUE","FALSE","Ground Floor","Common Area E","Linen Room"
"084eef55-a803-4b61-9233-30194085f2d6","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Linen Room","Apartment Rough In Checklist"
"4ce8ced0-6ae3-5d72-9305-d46b99055735","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"3d6f18a3-d653-5a66-863d-73a534753d1e","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"172766f3-77f1-5288-a91e-74a0133e9388","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Apartment Rough In Checklist","Cavity pockets installed"
"e3f77d1c-44e9-462b-bed6-efecd84279b3","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Linen Room","Installation"
"f923cfdc-3575-5b83-9209-b5e6fdc24f79","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Installation","Internal doors hung"
"a3350256-20df-5e2b-90b6-5a71005e619e","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Installation","Skirting installed"
"e8808ab7-c7ed-5255-8dcb-817d77312663","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Installation","Cavity doors installed"
"e1daf9c9-a446-54cf-b03d-957204554178","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Installation","Window architraves installed"
"e0b52395-bc80-5d79-a690-6d1217451e19","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Installation","Wardrobe jamb installed"
"c930df0e-c95a-57af-807d-c97e31ce504d","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Installation","Entry door hung"
"c2231e3a-3071-532f-a89e-701a117d0e73","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Installation","All install work 100% completed to required specifications"
"8765a31b-d3c7-595e-b0bf-0547ff8843f6","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Installation","Area left clean and tidy (attach photo)"
"ab37928a-8220-4397-a52e-a33a816413b6","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Linen Room","Fit Off"
"4739afc1-012e-54d6-91b1-20fbd893c1b7","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Fit Off","Installation of door hardware and door closes sufficiently"
"1e526233-9a61-5c9e-bda4-d1da6c8622c3","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Fit Off","Bathroom and toilet vanity installed"
"79c3291f-f46e-59d9-b8bf-fe0c68d848dd","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Fit Off","Handrails, toilet rolls and towel rails installed"
"eb3f7b6b-04ea-5054-93fa-b8cbe155e6da","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Fit Off","Entry door hardware installed and closes sufficiently"
"c8821d68-e657-5884-8220-2c00f48d415b","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Fit Off","Fire tags installed on the door and door jamb"
"2d415914-5001-5167-93c3-9d2fef8e1645","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Fit Off","Shower trays installed"
"4c10b4e0-9f38-5b32-9468-3224b9609191","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Fit Off","Area left clean and tidy (attach photo)"
"85b7f04b-155c-5ff1-b4d4-fa8df36175d2","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Linen Room","Fit Off","All work 100% completed to required specifications"
"aa515036-5861-45dc-9d00-1570fe8aa3f5","","folder-normal","not-started","","step","TRUE","FALSE","Ground Floor","Common Area E","Cleaners Room"
"daa0f2dc-8897-4b3e-8448-4e8c9e184e4b","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Cleaners Room","Apartment Rough In Checklist"
"136a5af4-0a6d-5f56-ac7e-a52eadf8cbb8","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"eef471cd-341c-55db-ae18-4c55bc42ace7","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"0ae5265a-ca6e-5952-b8b1-74ee5f801508","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Apartment Rough In Checklist","Cavity pockets installed"
"9aa9eabd-5e7d-4d38-a087-0b995e82a77f","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Cleaners Room","Installation"
"254cc259-2e5f-5ab9-a201-cb4afc54c3fc","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Installation","Internal doors hung"
"860dc543-d87c-5d34-9293-56ac1ec72ba4","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Installation","Skirting installed"
"cffd663b-6f47-5ccb-ac97-2e439ba61299","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Installation","Cavity doors installed"
"1678c87b-8b98-501a-a292-b375e18b212d","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Installation","Window architraves installed"
"fbc4a532-ebac-576f-b7fa-503b121d85bb","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Installation","Wardrobe jamb installed"
"bbd83f68-7cd9-5d48-9548-846607ceb399","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Installation","Entry door hung"
"80e74e05-b7bd-5cf4-8c85-8d6a5bbefb34","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Installation","All install work 100% completed to required specifications"
"4c08c9dd-bfc0-5677-b45c-c981b936e285","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Installation","Area left clean and tidy (attach photo)"
"bae0fa1b-988a-4737-a329-34e6d272d630","","checklist-flat","not-started","Fit Off","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Cleaners Room","Fit Off"
"b6b06224-283a-51c2-909f-e3deadfd0f8e","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Fit Off","Installation of door hardware and door closes sufficiently"
"8ce104cb-fdcb-5a12-aeca-e998a087d80c","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Fit Off","Bathroom and toilet vanity installed"
"d8425646-2497-5e50-8e69-b7e881c4ea3f","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Fit Off","Handrails, toilet rolls and towel rails installed"
"ca31b848-435d-54de-9fd5-c4c900004636","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Fit Off","Entry door hardware installed and closes sufficiently"
"3a94ac09-38aa-58dd-80b1-d102610f424d","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Fit Off","Fire tags installed on the door and door jamb"
"998fc9e6-2558-5602-a7c8-e58c0ec1cb5f","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Fit Off","Shower trays installed"
"447c63d5-67d5-5055-a43c-f567494d318f","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Fit Off","Area left clean and tidy (attach photo)"
"2a91700c-9546-5583-9202-91ea5c7a0ee3","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Cleaners Room","Fit Off","All work 100% completed to required specifications"
"a58c43e7-fb2e-46db-acf6-4ba5b4f4b78a","","folder-normal","not-started","","step","TRUE","FALSE","Ground Floor","Common Area E","Sluice Room"
"a89b6e17-58cb-4c7b-a880-3be4b38fce1f","","checklist-flat","not-started","Rough In Checklist","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Sluice Room","Apartment Rough In Checklist"
"442c7bc0-656e-55f3-a77e-cf323b6bb46e","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Sluice Room","Apartment Rough In Checklist","Area clear, tidy and accessible (attach photo)"
"bce9161c-103d-54a7-8e3e-cc599e420e05","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Sluice Room","Apartment Rough In Checklist","Previous substrate acceptable - Walls framed and timber studs installed"
"fe06748e-17e9-52e0-a847-3fd7e2c3d90d","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Sluice Room","Apartment Rough In Checklist","Cavity pockets installed"
"134f5995-353b-43c0-be1c-0301f962187f","","checklist-flat","not-started","Installation","checklist-flat","FALSE","FALSE","Ground Floor","Common Area E","Sluice Room","Installation"
"eaec0fa5-8721-55d1-a580-436400378e3d","","checkpoint-status","not-started","","","TRUE","TRUE","Ground Floor","Common Area E","Sluice Room","Installation","Internal doors hung"
