"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4f9ba366-ad64-4213-a85c-9de4e162e345","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT"
"2c786fa7-8b5a-4e6e-bad7-eb60e7d42036","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT","COLUMNS"
"b370301b-31f1-45b1-acef-53dd3559b132","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02"
"804f54a8-0b6e-5003-9cf8-a69eea668ab8","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02","Drawing"
"d6d670ef-25e4-5629-8634-b4aa713a6288","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-05","Post Pour","Panels QA sticker completed"
"76a8218b-696f-511f-9336-960e473447aa","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-05","Post Pour","Panel ready for delivery, damage free"
"49ce46c5-2a14-426f-92a8-ed25fa891049","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-08"
"3c5763c2-74ae-59ae-977b-8affc39ee561","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-08","Drawing"
"f3a710c5-de9f-5686-b4cf-305d06f37b94","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"674e2b39-5798-5160-b485-43f32618d88a","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-08","Panel Properties"
"4b12585f-6515-5d5b-b31d-a858289c2854","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Panel Properties","Properties - Pass once entered"
"d855e365-3e81-594f-931f-2efaffd0ba8e","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-08","Formwork"
"970058e3-9cd6-5aff-8b9b-b2ad2ac1b25d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Formwork","Correct Dimensions & Square"
"5dba19d4-da22-5c25-b709-0138fc3f9dd5","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Formwork","Grout tube set out"
"de833447-f023-5ad2-9875-fd9cd48c8f6e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Formwork","Magnets Locked Down"
"c1290d05-aee8-5950-ab3a-7d73c8881dfa","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Formwork","Fillet Installed"
"45205f39-738e-57c8-bc69-c93503171af3","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Formwork","ID TAG Installed (photo required)"
"fa0dbb43-bde4-546a-b206-13b8100b8485","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Formwork","Starter bars & couplers (photo required)"
"9dc85e58-ba82-5467-868b-4abfe272da64","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-08","Reinforcement"
"0aef43d7-9fea-53ca-aa0c-f91a53e89c4d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Reinforcement","Correct Mesh/Cage (photo required)"
"90e8a58c-f4df-50bb-844d-b2ef0619a160","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Reinforcement","Correct Lig Spacing/Mesh Centers"
"3c4bb631-58c3-58fa-934d-2232c54c5339","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Reinforcement","Correct Cover"
"d1800edd-9709-5179-a883-73495fb7b5f1","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Reinforcement","Lifter location & Type Correct (photo required)"
"1bad0437-f37b-5247-b0fc-9c6e0077132e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Reinforcement","Starter bars & couplers (photo required)"
"62bb3ce4-c0b6-5aef-8d1b-f85546d558c2","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Reinforcement","Strongbacks installed - If required"
"0add4bbf-78b4-522c-a863-9c3e37073a2d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"c47ba079-babb-5f9a-b845-9fe9eb6b7ebe","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Reinforcement","Ferrues Installed - (photo required)"
"2ee97657-6a86-5e71-8d8b-e50fcca32ca1","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-08","Concrete"
"1eb22f9c-05ac-5b01-a232-34db7638787e","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"189c830c-9b24-57ad-a90a-b18a175732d9","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Concrete","Concrete Test"
"15b21cba-f350-5a8d-8fdf-bd32301480c2","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Concrete","Concrete Test Report - (photo required)"
"acb70b40-67ce-5779-827f-f6f1d2b1dd6f","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-08","Post Pour"
"c14855ae-922d-57e2-829b-2d4e6daf56f4","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","Ferrules exposed"
"56a594dc-2c49-5bdc-bf73-5ffd83505176","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","Grout Tubes Open"
"d120adbd-0d91-5e5c-b0a5-0ab2c5210361","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","Lifters installed central to panel"
"288c359b-86d7-5ce9-a9f0-4861088dfc59","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","Lifters Cleaned"
"df733f13-834b-5ea5-8f7c-d3c50da8ec02","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","Patching required - Pass=No / Fail=Yes"
"b36b381a-3c53-5f86-9609-d6f0228c3b3c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","ID TAG filled out and correct"
"568f8e4e-2c44-5a2e-9fcb-46d5ae25e3df","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","Strongbacks installed - (photo required)"
"d51cee37-9bb8-59a9-ae98-c489d28f8739","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","Chamfers Installed"
"e090c38a-f100-5301-9232-638bddd6f9ce","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","Panels QA sticker completed"
"f843fa47-9bfc-5f2a-a9a9-886e3e5b463f","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-08","Post Pour","Panel ready for delivery, damage free"
"30568ae7-986a-4914-aef7-03a7f8fc1f46","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-06"
"91346981-9bff-598d-a14b-77c7f9f6f19d","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-06","Drawing"
"323853a0-3858-55c1-8050-bf676d4c9ba6","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"408c4fa5-7181-5a24-a3ce-7d8d7ea18e12","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-06","Panel Properties"
"4f5fa8e6-1d09-5511-b286-c02fee9b3ad2","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Panel Properties","Properties - Pass once entered"
"6c06480a-81a8-5cc9-9155-073eba21da06","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-06","Formwork"
"d005cd65-84d7-545f-9dc8-6a04ccad0455","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Formwork","Correct Dimensions & Square"
"077834b5-572f-50c8-ae6a-302ff892d8ac","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Formwork","Grout tube set out"
"41b3c73c-b0f9-51aa-bffa-5907b8f47a55","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Formwork","Magnets Locked Down"
"8927da81-4f85-5122-b55f-e581d165898a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Formwork","Fillet Installed"
"09044f8b-1c7f-5640-b58b-1cdc5ddf8d1d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Formwork","ID TAG Installed (photo required)"
"f8c7e636-6f51-5ab6-884e-5ad9511a153a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Formwork","Starter bars & couplers (photo required)"
"a7be2a7d-a3ec-5b9c-8ea4-58e5f701e623","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-06","Reinforcement"
"87771d7e-dac0-5b35-ae0e-d687ade46adc","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Reinforcement","Correct Mesh/Cage (photo required)"
"ee50913f-71c3-5bc3-8784-affc57cf1067","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Reinforcement","Correct Lig Spacing/Mesh Centers"
"d1ff962f-5930-5def-b077-6a735690ea80","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Reinforcement","Correct Cover"
"8f3216ec-4475-5fec-b692-64ea21ca7414","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Reinforcement","Lifter location & Type Correct (photo required)"
"734be8e4-c1da-5c62-818f-121f5726c9e4","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Reinforcement","Starter bars & couplers (photo required)"
"5f77d475-a394-5ea1-ba36-bf8800be0472","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Reinforcement","Strongbacks installed - If required"
"1f2bf994-d3ed-54fa-9630-93b2ac2bc611","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"2c92a7d4-f654-5d99-ab58-e938c68118e0","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Reinforcement","Ferrues Installed - (photo required)"
"dd58f062-adaa-5a54-8db1-7db512880fd0","","checkpoint-group","work-in-progress","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-06","Concrete"
"f649d43b-a056-532e-8d43-f95b1265724b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"56bb279b-bc9d-5077-a22f-78489b88a4ec","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Concrete","Concrete Test"
"b366833d-d1be-506c-a663-cb794e486bd7","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Concrete","Concrete Test Report - (photo required)"
"b4cd1915-261e-5d47-b9a2-677937d59fa6","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-06","Post Pour"
"485002a9-732b-5c46-92c3-1751e75510df","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","Ferrules exposed"
"813fa838-b0f8-5f3a-b81e-1be7829a8b6a","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","Grout Tubes Open"
"960c4fdc-3e03-5f5a-8770-82ab3538d69b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","Lifters installed central to panel"
"019b1633-e1f6-596b-a86c-291a64609f2c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","Lifters Cleaned"
"b5d0fdc6-debb-5baf-b345-bf83dcfec0c6","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","Patching required - Pass=No / Fail=Yes"
"54dfb234-5cd9-50f5-af11-4e50b0ac99a1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","ID TAG filled out and correct"
"efd22688-5d83-523c-965a-cd805ca662c2","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","Strongbacks installed - (photo required)"
"9405d768-6927-5519-b2c0-32defc3e454b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","Chamfers Installed"
"745f6b12-52e0-5e05-9520-75c3fd85e0f3","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","Panels QA sticker completed"
"ce98b1a9-5478-5594-941d-73456c917fc0","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-06","Post Pour","Panel ready for delivery, damage free"
"40743afd-f3d5-4885-87b1-81e1651f8fb2","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02A-1"
"b1bf9a65-45b8-53b7-b4de-2e82392a4837","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02A-1","Drawing"
"747e713d-ea4f-547c-9cb0-bbc6bef4daa1","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"ccf4fec1-fd2f-5dfe-9a9e-23e7255bb741","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02A-1","Panel Properties"
"c5270032-08c0-5912-978c-a6056ec134d4","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Panel Properties","Properties - Pass once entered"
"c5239d92-5aa5-5444-a1b8-8d81c7366160","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02A-1","Formwork"
"5b8bcdcc-b201-50a0-8065-f11256827bbe","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Formwork","Correct Dimensions & Square"
"35e524ac-c96b-5b17-ae35-3511940b7490","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Formwork","Grout tube set out"
"31cc14a4-694f-5261-a755-c2d1d4791f20","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Formwork","Magnets Locked Down"
"0314868a-98e4-5186-83ff-e0e5b121b50e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Formwork","Fillet Installed"
"b132b269-7bd1-5806-9425-99b0580cb25b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Formwork","ID TAG Installed (photo required)"
"7abfe8f8-55c8-5299-b52f-2fcb96be1580","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Formwork","Starter bars & couplers (photo required)"
"2d31cf5a-4a5c-56cf-9e28-2591eac84ba9","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02A-1","Reinforcement"
"208b3457-1c59-5562-9093-2c5e26f3782d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Reinforcement","Correct Mesh/Cage (photo required)"
"bfef0e0f-55e2-551d-8d93-0e54af981582","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Reinforcement","Correct Lig Spacing/Mesh Centers"
"0a44e3ac-4aa0-5300-a533-146997a2ef01","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Reinforcement","Correct Cover"
"cb03c05a-457b-5e5a-a648-003ddb39381c","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Reinforcement","Lifter location & Type Correct (photo required)"
"eb215b73-4de3-5732-b566-358e97819b7f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Reinforcement","Starter bars & couplers (photo required)"
"79e8b984-c196-58b5-bda7-be0c3e710e77","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Reinforcement","Strongbacks installed - If required"
"b51b7130-004a-5220-bdc3-7eeeefeb9e27","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"db93a4cb-0013-573e-99d3-35e7fdfb1294","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Reinforcement","Ferrues Installed - (photo required)"
"6b2b5016-7438-5429-8b70-cc4f31a06568","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02A-1","Concrete"
"cdc6bf3e-9b1c-5855-a97c-9ae9831979ef","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"53984aaa-49b5-5529-9068-89a9868c4148","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Concrete","Concrete Test"
"b72e0ccd-7e0c-5edf-a866-1a3e27aec709","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Concrete","Concrete Test Report - (photo required)"
"5cbd991f-7459-5599-8d28-f7cef7369238","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02A-1","Post Pour"
"5e787bd1-a441-56bb-a0bf-29ab72772e10","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","Ferrules exposed"
"0ee2b811-aaf3-5e83-99a4-f94cf682aff1","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","Grout Tubes Open"
"58c8f55e-898e-5264-a9cf-0a93894e57e8","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","Lifters installed central to panel"
"83e02915-f377-5339-b43f-a0c2d6df49f7","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","Lifters Cleaned"
"fa0071ff-0588-5a53-aa53-365e3c671c08","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","Patching required - Pass=No / Fail=Yes"
"27deba73-6a60-537b-890a-c364ec55f649","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","ID TAG filled out and correct"
"a067a669-8c9e-5047-a079-8188bf87d989","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","Strongbacks installed - (photo required)"
"2ced965a-7278-59e5-8ca6-7f89d17f3c2c","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","Chamfers Installed"
"4310ffcf-6d1d-5324-a4a4-5bc5bb8eb871","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","Panels QA sticker completed"
"0dfbea4f-cffd-5f03-8afe-6fbac8e8aa6b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02A-1","Post Pour","Panel ready for delivery, damage free"
"c84f6fb8-849e-48c5-81f3-ef5f9c72e535","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-9"
"c20d70f7-268d-552b-a669-907d9bc58583","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-9","Drawing"
"f87aeec3-3068-5bfe-b721-c42062ad85ac","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-9","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"09aa021b-f2f1-5df8-9917-8fdf4871e40c","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-9","Panel Properties"
"ea43e64b-0809-5bb6-b7ab-fc0afecb6aa7","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-9","Panel Properties","Properties - Pass once entered"
"97ff173d-d864-53d4-bb22-cf043b655ba5","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-9","Formwork"
"1a908308-e6d0-50ed-83b2-1daedfbc833c","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-9","Formwork","Correct Dimensions & Square"
"9e1528ef-6ef5-5704-834c-d70fd81a2151","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-9","Formwork","Grout tube set out"
"6055ad5e-f9e1-5ffa-a4df-e762f86e2837","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-9","Formwork","Magnets Locked Down"
"1af15e2d-9656-5890-9330-f60a4ce634b4","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-9","Formwork","Fillet Installed"
"1f713997-1b06-5a9b-9948-ebe0b0ecc578","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-9","Formwork","ID TAG Installed (photo required)"
"6779f26c-881f-5ea0-8326-30233e888d1c","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-9","Formwork","Starter bars & couplers (photo required)"
"3571e3d5-715f-527f-b6e5-7a07911d46f4","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-9","Reinforcement"
