"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0d41b7c8-b50b-4895-a3d8-f0d28eec9e1c","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"30e67faa-9d22-41ca-a2ed-b12d820ee131","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","T250"
"8f4ea9ff-24ad-46f1-9f0c-cdf43e93f2e3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","T250","High level"
"1ecda860-3018-44be-9034-3e179ca3b527","","checklist-flat","work-in-progress","b8735b2f47d1e0a77d0ab757ab12b274ba128fe3f9924e4d826f9fbc1198ddbd","checklist-flat","FALSE","FALSE","Site QA","T250","High level","21mm Ply to catwalk"
"d665be09-03a8-5f75-98a2-40a97cd9dfe7","","checkpoint-status","pass","b8735b2f47d1e0a77d0ab757ab12b274ba128fe3f9924e4d826f9fbc1198ddbd:eaf9a660-3826-4319-a2a6-70387391fda2","","TRUE","TRUE","Site QA","T250","High level","21mm Ply to catwalk","Area Ready for TK Works"
"ea1d1f33-ed02-538c-944a-bb90da1d70f1","","checkpoint-status","not-applicable","b8735b2f47d1e0a77d0ab757ab12b274ba128fe3f9924e4d826f9fbc1198ddbd:12c84d83-e39a-4440-95c7-42b503447431","","TRUE","TRUE","Site QA","T250","High level","21mm Ply to catwalk","Packing applied where necessary"
"9c6a9734-63d5-585d-9cb1-bb9d8fe487ff","","checkpoint-status","pass","b8735b2f47d1e0a77d0ab757ab12b274ba128fe3f9924e4d826f9fbc1198ddbd:5b733eaf-2581-4d49-95ad-ead0f36761fa","","TRUE","TRUE","Site QA","T250","High level","21mm Ply to catwalk","T250 Plywood Installed and secured"
"bdeb26d6-76c0-5634-a28c-38f228f57567","","checkpoint-status","pass","b8735b2f47d1e0a77d0ab757ab12b274ba128fe3f9924e4d826f9fbc1198ddbd:f99fa809-ccac-451d-8e6a-6c21c55282ac","","TRUE","TRUE","Site QA","T250","High level","21mm Ply to catwalk","Area complete - Defect Free"
"9ed029f0-c452-4082-8e93-3dceaff03e6b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","T250","High level","21mm Ply to catwalk","Access given back to WWX for plenum pretest inspection and review."
"fa6972a3-4f6b-42c2-95db-e494ab806f84","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","T250","High level","21mm Ply to catwalk","WWX Work damage free from other trades."
"f5b56dde-3186-49a3-a2ab-4dc8bb9626de","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","T250","High level","21mm Ply to catwalk","Note under heading - All Parties to sign off prior to test as per item 12 of Woodworx SOW (Woodworx, ARC, Entire Mech, Lendlease)"
"66ef5329-569e-4989-ac1d-b111afcbf297","","checklist-flat","not-started","FTM01 Flooring","checklist-flat","FALSE","FALSE","Site QA","T250","High level","Timber Flooring to Balcony Substrate"
"38ed9d60-0a6e-5a54-bb52-216afdcc4a5f","","checkpoint-status","not-started","FTM01 Flooring:f91d95bf-3784-44cc-987a-4406b40cb382","","TRUE","TRUE","Site QA","T250","High level","Timber Flooring to Balcony Substrate","Area Ready for TK Works"
"e2a877a7-2112-5af1-af94-25eded6ebafc","","checkpoint-status","not-started","FTM01 Flooring:38020108-c38a-4a74-93fe-bfbda6b403b7","","TRUE","TRUE","Site QA","T250","High level","Timber Flooring to Balcony Substrate","Ply Substrate Installed and Secured"
"736b0cc1-5926-5924-b56a-8f31216f05d1","","checkpoint-status","not-started","FTM01 Flooring:56e58bf1-d36d-4a73-a264-ec3eeccb1060","","TRUE","TRUE","Site QA","T250","High level","Timber Flooring to Balcony Substrate","Substrate Protection Installed (Variation)"
"7c850928-a461-5683-9d3a-4914a9125d5e","","checkpoint-status","not-started","FTM01 Flooring:141bd30f-a627-4848-8737-0784453740b3","","TRUE","TRUE","Site QA","T250","High level","Timber Flooring to Balcony Substrate","Tiered Seating Framing Installed (If Applicable)"
"a85c5783-70ae-5184-99f8-680ffbb51bb9","","checkpoint-status","not-started","FTM01 Flooring:52bf9714-28d6-490b-ad81-054ff5c2102a","","TRUE","TRUE","Site QA","T250","High level","Timber Flooring to Balcony Substrate","FTM01 Flooring installation (Dual Bond)"
"090a47f5-3532-5389-9882-7082e3187f17","","checkpoint-status","not-started","FTM01 Flooring:268c0e6e-66a5-4048-bc2b-eca411ba7651","","TRUE","TRUE","Site QA","T250","High level","Timber Flooring to Balcony Substrate","Risers Installed (If Applicable)"
"b148da5c-0e41-5044-8db3-38f968d2fdfd","","checkpoint-status","not-started","FTM01 Flooring:f02ace11-41c7-45fa-8d24-52a7a3f80e40","","TRUE","TRUE","Site QA","T250","High level","Timber Flooring to Balcony Substrate","Protection applied"
"9fa4e128-0465-5e7f-84ea-8d62136d43d0","","checkpoint-status","not-started","FTM01 Flooring:597f9190-b137-4d48-aed0-a51916a65cf8","","TRUE","TRUE","Site QA","T250","High level","Timber Flooring to Balcony Substrate","Area Complete - Defect Free"
"b2b1a4c6-8a21-4cab-b4ec-c1973bf69ed3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","T250","Low Level"
"7a06b952-61f4-45e6-84fc-9fb6c484aafc","","checklist-flat","work-in-progress","Structural ply","checklist-flat","FALSE","FALSE","Site QA","T250","Low Level","15mm(x2) Ply to balcony"
"f5f9565e-8e8d-5aa7-8d51-9b63424bd1a4","","checkpoint-status","pass","Structural ply:30228b81-e5ff-49a3-83cf-a682992dafe8","","TRUE","TRUE","Site QA","T250","Low Level","15mm(x2) Ply to balcony","Surface ready/Clear for install"
"b04a5fa7-bc73-5c70-a7e9-261528790a0d","","checkpoint-status","pass","Structural ply:ceeec14f-51be-4ba3-895b-e52dcdb9cbc0","","TRUE","TRUE","Site QA","T250","Low Level","15mm(x2) Ply to balcony","ply installed plumb/level"
"7d22f12a-50a0-5d50-a86c-a87e9f7e9559","","checkpoint-status","work-in-progress","Structural ply:871caa97-5b52-438c-88c5-2c9eb46f7210","","TRUE","TRUE","Site QA","T250","Low Level","15mm(x2) Ply to balcony","Ply Installed as per manufacturers specifications "
"6ebaa961-d27d-5231-98fa-003719265ca6","","checkpoint-status","pass","Structural ply:c1ace7e7-f1e5-48ed-b0ee-2cb14c6ffd67","","TRUE","TRUE","Site QA","T250","Low Level","15mm(x2) Ply to balcony","ply fixed as per applicable Australian standards."
"36edf63f-a457-493b-972d-606e7ca6cf21","","checklist-flat","not-started","FTM01 Flooring","checklist-flat","FALSE","FALSE","Site QA","T250","Low Level","Timber Flooring to Balcony Substrate"
"8d9c7d69-b354-5f6a-a916-b9d0661deb93","","checkpoint-status","not-started","FTM01 Flooring:f91d95bf-3784-44cc-987a-4406b40cb382","","TRUE","TRUE","Site QA","T250","Low Level","Timber Flooring to Balcony Substrate","Area Ready for TK Works"
"125e2250-cbed-558a-ad79-e0d40e66547d","","checkpoint-status","not-started","FTM01 Flooring:38020108-c38a-4a74-93fe-bfbda6b403b7","","TRUE","TRUE","Site QA","T250","Low Level","Timber Flooring to Balcony Substrate","Ply Substrate Installed and Secured"
"c5082fc8-fddc-525c-be7c-b39e4c21a9f1","","checkpoint-status","not-started","FTM01 Flooring:56e58bf1-d36d-4a73-a264-ec3eeccb1060","","TRUE","TRUE","Site QA","T250","Low Level","Timber Flooring to Balcony Substrate","Substrate Protection Installed (Variation)"
"fa6d721b-2d64-5ba1-9aed-6fdee5e00c25","","checkpoint-status","not-started","FTM01 Flooring:141bd30f-a627-4848-8737-0784453740b3","","TRUE","TRUE","Site QA","T250","Low Level","Timber Flooring to Balcony Substrate","Tiered Seating Framing Installed (If Applicable)"
"5bb8e0d8-c0cf-5bad-bff8-538bb75632bc","","checkpoint-status","not-started","FTM01 Flooring:52bf9714-28d6-490b-ad81-054ff5c2102a","","TRUE","TRUE","Site QA","T250","Low Level","Timber Flooring to Balcony Substrate","FTM01 Flooring installation (Dual Bond)"
"e9216f54-a817-51c2-be82-5425d4851b5f","","checkpoint-status","not-started","FTM01 Flooring:268c0e6e-66a5-4048-bc2b-eca411ba7651","","TRUE","TRUE","Site QA","T250","Low Level","Timber Flooring to Balcony Substrate","Risers Installed (If Applicable)"
"719def38-6e6f-5a1a-aba7-e15985a63c04","","checkpoint-status","not-started","FTM01 Flooring:f02ace11-41c7-45fa-8d24-52a7a3f80e40","","TRUE","TRUE","Site QA","T250","Low Level","Timber Flooring to Balcony Substrate","Protection applied"
"bf790353-2d83-5ee0-8994-8768dd873673","","checkpoint-status","not-started","FTM01 Flooring:597f9190-b137-4d48-aed0-a51916a65cf8","","TRUE","TRUE","Site QA","T250","Low Level","Timber Flooring to Balcony Substrate","Area Complete - Defect Free"
"92a2358f-f47b-4520-8b01-f46ccc45993b","","checklist-flat","pass","Structural Frame","checklist-flat","FALSE","FALSE","Site QA","T250","Low Level","Structural Frame"
"b03cd538-5237-5164-9075-f9879048cf8d","","checkpoint-status","pass","Structural Frame:2871467f-dbbf-471b-906d-d75778e91d9e","","TRUE","TRUE","Site QA","T250","Low Level","Structural Frame","Area is clean ready for install"
"397161ac-f62d-5ab0-9339-d3eb196b8710","","checkpoint-status","pass","Structural Frame:86b172bd-fdda-4d7e-ab92-18dcbfceb666","","TRUE","TRUE","Site QA","T250","Low Level","Structural Frame","Framing is plumb and Level , ready to review floor / wall finishes"
"b1c42038-d0b5-5049-890d-4fb9f20a9f54","","checkpoint-status","pass","Structural Frame:e5c36c6c-8906-457f-bb92-9d69576b3fb8","","TRUE","TRUE","Site QA","T250","Low Level","Structural Frame","Framing is Installed as per AS requirements"
"f56120aa-0197-5950-9288-a701eae074d2","","checkpoint-status","pass","Structural Frame:02fcd59c-164b-4731-8df6-ca90a16fe15a","","TRUE","TRUE","Site QA","T250","Low Level","Structural Frame","Framing reflects , shop drawings , engineering reports."
"507179ac-bad0-46fa-a5d3-1ad3974028ed","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","T250","Ground"
"e0fe12a6-4671-473d-ab89-d0edfbb87e88","","checklist-flat","not-started","Sprung Floor","checklist-flat","FALSE","FALSE","Site QA","T250","Ground","Sprung Floor"
"9e262185-0274-5b02-822d-3f2f6d29ae60","","checkpoint-status","not-started","Sprung Floor:52451584-28f5-4f9c-8c36-df1f28a208a7","","TRUE","TRUE","Site QA","T250","Ground","Sprung Floor","Area Ready for Top Knot to Start Works"
"981feffe-0ca6-5120-8780-de922d07469f","","checkpoint-status","not-started","Sprung Floor:949755a8-3a78-40eb-bc81-ac630cf9d8ae","","TRUE","TRUE","Site QA","T250","Ground","Sprung Floor","Ensure Substrate is level within Tolerance"
"fca9fe6c-d06f-506e-808b-256763037b07","","checkpoint-status","not-started","Sprung Floor:2ed96608-996f-4be5-a837-10327e331f8f","","TRUE","TRUE","Site QA","T250","Ground","Sprung Floor","Timber Frame Installed - Both Layers of Ply"
"2100d7cf-db8f-522e-916a-a1a834e0c5af","","checkpoint-status","not-started","Sprung Floor:1bae2fea-a98f-40dc-8093-e053f09aa02a","","TRUE","TRUE","Site QA","T250","Ground","Sprung Floor","Sprung Floor Installed"
"a201e18b-51fc-598d-94b8-2151c9c60d6c","","checkpoint-status","not-started","Sprung Floor:f08f8a74-d071-41ff-a1e1-43048b8a7fd3","","TRUE","TRUE","Site QA","T250","Ground","Sprung Floor","Masonite Underlay Installed"
"ca45d89d-2f6d-4dea-8b08-8f41db2505ec","","checklist-flat","not-started","Sprung Floor","checklist-flat","FALSE","FALSE","Site QA","T250","Ground","Masonite to Sprung floor"
"528468b6-dc75-52d1-abb2-d80b3a550a97","","checkpoint-status","not-started","Sprung Floor:52451584-28f5-4f9c-8c36-df1f28a208a7","","TRUE","TRUE","Site QA","T250","Ground","Masonite to Sprung floor","Area Ready for Top Knot to Start Works"
"366afa60-ed9e-555d-8fb9-d7827ae87349","","checkpoint-status","not-started","Sprung Floor:949755a8-3a78-40eb-bc81-ac630cf9d8ae","","TRUE","TRUE","Site QA","T250","Ground","Masonite to Sprung floor","Ensure Substrate is level within Tolerance"
"ef70add9-ea36-5d9c-988e-dd1e0b27b73b","","checkpoint-status","not-started","Sprung Floor:2ed96608-996f-4be5-a837-10327e331f8f","","TRUE","TRUE","Site QA","T250","Ground","Masonite to Sprung floor","Timber Frame Installed - Both Layers of Ply"
"0d27cacf-a87c-517c-8c0c-6bab4497e385","","checkpoint-status","not-started","Sprung Floor:1bae2fea-a98f-40dc-8093-e053f09aa02a","","TRUE","TRUE","Site QA","T250","Ground","Masonite to Sprung floor","Sprung Floor Installed"
"02b9897a-637c-54a1-b7fe-4413951b7c2e","","checkpoint-status","not-started","Sprung Floor:f08f8a74-d071-41ff-a1e1-43048b8a7fd3","","TRUE","TRUE","Site QA","T250","Ground","Masonite to Sprung floor","Masonite Underlay Installed"
"b84286ab-edf8-4173-96d0-00105c94292e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","T250","Ground","PLAZA LG.OD.01"
"0fdcf7cd-0a81-4b43-82e1-5a6cc03ff202","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","T250","Ground","PLAZA LG.OD.01","Doors"
"194f171b-c1d2-4ec6-b5f2-a4f06395e91b","","checklist-sectioned","not-started","Doors & Frames","checklist","FALSE","FALSE","Site QA","T250","Ground","PLAZA LG.OD.01","Doors","LG.OD.01_D1"
"ca6ae294-0b89-5cf8-a6f2-5caab6ed08aa","","checkpoint-group","not-started","Doors & Frames:51bd6846-9071-46fd-9185-9a64b47614a6","","FALSE","FALSE","Site QA","T250","Ground","PLAZA LG.OD.01","Doors","LG.OD.01_D1","Frames"
"03c0b76f-1cdf-5b68-b222-797db205f8fc","","checkpoint-status","not-started","Sanitary Hardware:f4d16873-bf13-482a-a0bc-aeb51eccec08:14c4075e-c9b2-4d1c-b9dc-989c3ae0f8aa","","TRUE","TRUE","Site QA","Ground Floor","eAMENITIES eLG.RF.01","Sanitary Hardware eLG.RF.02","Nogs","Wall Framing Complete"
"481dae93-8b72-5c39-8ada-e1c06e96bd0e","","checkpoint-status","not-started","Sanitary Hardware:f4d16873-bf13-482a-a0bc-aeb51eccec08:81b5de9e-77bc-4a97-8f6b-a62ecfbb41d0","","TRUE","TRUE","Site QA","Ground Floor","eAMENITIES eLG.RF.01","Sanitary Hardware eLG.RF.02","Nogs","Wall Framing Fixed of Secure"
"dccd67e5-fd87-53e3-a97e-ccc4d4d33564","","checkpoint-status","not-started","Sanitary Hardware:f4d16873-bf13-482a-a0bc-aeb51eccec08:ac6dc478-a8a0-4410-afb2-01f4e1b87711","","TRUE","TRUE","Site QA","Ground Floor","eAMENITIES eLG.RF.01","Sanitary Hardware eLG.RF.02","Nogs","Noggins Marked Out by Top Knot"
"2fa3e6d8-59aa-5ba5-bdcd-387a694d2d90","","checkpoint-status","not-started","Sanitary Hardware:f4d16873-bf13-482a-a0bc-aeb51eccec08:a70993cc-dfa0-4d21-9ae2-bbd7d7ac0315","","TRUE","TRUE","Site QA","Ground Floor","eAMENITIES eLG.RF.01","Sanitary Hardware eLG.RF.02","Nogs","Noggins Installed by Others."
"1d0dea05-637d-5998-aba1-3f35f251d4dd","","checkpoint-group","not-started","Sanitary Hardware:1dc55813-474e-4b9e-b8d0-cf0401ea4d44","","FALSE","FALSE","Site QA","Ground Floor","eAMENITIES eLG.RF.01","Sanitary Hardware eLG.RF.02","Hardware"
"89d43781-e77d-5084-a6a1-b86619595b6a","","checkpoint-status","not-started","Sanitary Hardware:1dc55813-474e-4b9e-b8d0-cf0401ea4d44:9196984b-140c-431e-af96-43d2e60cba8d","","TRUE","TRUE","Site QA","Ground Floor","eAMENITIES eLG.RF.01","Sanitary Hardware eLG.RF.02","Hardware","Installed as per Latest Elevations"
"48bc65cb-709d-5e5b-8f08-fe393a1eff21","","checkpoint-status","not-started","Sanitary Hardware:1dc55813-474e-4b9e-b8d0-cf0401ea4d44:373cd5ad-1524-40de-984a-efbbce0e372a","","TRUE","TRUE","Site QA","Ground Floor","eAMENITIES eLG.RF.01","Sanitary Hardware eLG.RF.02","Hardware","Installed and Fixed off Securely"
"a65377db-88a6-4ef6-86ea-6eda87efced8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.02"
"21924c24-19b1-4fca-a60f-e732b38768a8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors"
"09438a81-787b-430b-b29a-dc83970626c3","","checklist-sectioned","work-in-progress","Doors & Frames","checklist","FALSE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1"
"d58b9c55-5526-516e-90ef-b03854a3ce48","","checkpoint-group","pass","Doors & Frames:51bd6846-9071-46fd-9185-9a64b47614a6","","FALSE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Frames"
"2ef341ef-bf1f-5b15-8526-747f1a722aa0","","checkpoint-status","pass","Doors & Frames:51bd6846-9071-46fd-9185-9a64b47614a6:178ad10a-d936-4a67-8ad2-4ab0f340685c","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Frames","Frame Installed Level and Securely. (If Applicable)"
"96bb3ecb-98b8-5ecb-96e8-2f0a4c1200aa","","checkpoint-status","pass","Doors & Frames:51bd6846-9071-46fd-9185-9a64b47614a6:5f18602f-ccba-48ca-8ef2-5ee6e81a14db","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Frames","Frame Installed Damage Free (If Applicable) (photo)"
"6ec5c03b-463c-526e-b82d-dff5ae6d8171","","checkpoint-status","not-applicable","Doors & Frames:51bd6846-9071-46fd-9185-9a64b47614a6:4126c8a3-f519-411c-b522-b6650c1ffecd","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Frames","Framing Caulked and Filled (If Applicable)"
"8fec9077-974f-55a2-a1ba-d2ace23adac3","","checkpoint-group","not-started","Doors & Frames:699268df-022c-4087-a2a2-9d7b50d8d7e7","","FALSE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Doors"
"806cdc35-eb54-5bfa-b272-01caa05fa846","","checkpoint-status","not-started","Doors & Frames:699268df-022c-4087-a2a2-9d7b50d8d7e7:da45375a-7062-4270-a7d0-e65b5e39f339","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Doors","Door Installed with Correct Margins"
"f36bf789-cba2-52e7-ad76-cf37ee500580","","checkpoint-status","not-started","Doors & Frames:699268df-022c-4087-a2a2-9d7b50d8d7e7:0b9da016-6dd2-4a14-be26-292d1cf6e240","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Doors","Door Installed with Correct Hardware and Operating."
"5661bf6d-ac51-56a1-9244-6a0c4aada183","","checkpoint-status","not-started","Doors & Frames:699268df-022c-4087-a2a2-9d7b50d8d7e7:037cb3b4-2aa6-4591-96ce-106b5824c847","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Doors","All Hinge Screws Installed"
"e1579a9b-257e-5ba3-817b-a754a9cc1ca4","","checkpoint-status","not-started","Doors & Frames:699268df-022c-4087-a2a2-9d7b50d8d7e7:560e3ea1-b72b-4653-91fd-9090e26a4b5a","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Doors","Door Installed Damage Free (photo)"
"00723f59-da20-58b9-b2c1-a5fdbc25bdf8","","checkpoint-group","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3","","FALSE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware"
"a3585aa2-8862-5f85-88fa-3016d65d0169","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:95c6dd4a-5703-4165-85a4-9f3095feadf0","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Face Plate Fitted Square"
"39869975-24d5-5a00-b355-3f2ef77b6b1a","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:7da443cb-98ac-4fb2-9c06-fdd80e5c1bed","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Escutcheons Installed"
"a16c835a-5a51-52d5-b61e-d73dadc29406","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:5bbef305-aae4-43ba-a60a-e4f4604b3b9c","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Lock Fitted As Required"
"48bbaf03-ed65-57da-9b88-b4c400c06a80","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:86321a4a-d740-423b-b7fe-11aed157d76f","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Closer Speed Checked"
"0a95dd39-6902-5936-9b29-36f7bd7ec34d","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:fa94d6f2-2fa1-47c5-a186-3d9136eb3175","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Door Latches Into Frame"
"5e3a58d9-249a-5bd8-a929-8a75ba542c0a","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:4c2d4e75-0f3c-464c-9911-9052253a3d13","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Batwing Seal Installed"
"91942193-a728-5a4f-b6c3-cde18535f7d8","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:44198431-2fdf-4349-b163-de0f19e0380b","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","3mm Margin or Under to All Uprights and Across the Head"
"1c578d20-d0de-5902-b5d4-5be86b56910d","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:f9cd3257-5b3e-490f-a817-e70e237037b6","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Margin to Underside of the FR Door within 6-10mm"
"ce9f68b9-5390-55c5-832a-f84973136a2c","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:c05c6596-186b-42a4-b968-b356f24dd263","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Meeting Stiles Even & Neat (If Applicable)"
"4a2e3c98-edde-58cb-ba2e-93e41cd8ad9e","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:b1468858-e4a2-4839-99d6-214e949271da","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Fire Tag Installed"
"ff779def-71c2-5bfc-9c3c-cc4cee370af6","","checkpoint-status","not-started","Doors & Frames:3dd94d5d-db5e-4326-a47f-1e8e90baa5d3:68713dc9-7bd4-45a0-8645-9211462b6df6","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Doors","eLG.RF.02_D1","Hardware","Top and Bottom Edge of Door Painted"
"2242797a-6c49-428f-b045-f868b8d1dd3b","","checklist-sectioned","work-in-progress","Sanitary Hardware","checklist","FALSE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Sanitary Hardware eLG.RF.02"
"ffd7db28-29df-58f3-97f0-ddd9301e1afa","","checkpoint-group","pass","Sanitary Hardware:f4d16873-bf13-482a-a0bc-aeb51eccec08","","FALSE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Sanitary Hardware eLG.RF.02","Nogs"
"6d3b4115-3747-5d3a-ac28-9b9d4d3299cd","","checkpoint-status","pass","Sanitary Hardware:f4d16873-bf13-482a-a0bc-aeb51eccec08:14c4075e-c9b2-4d1c-b9dc-989c3ae0f8aa","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Sanitary Hardware eLG.RF.02","Nogs","Wall Framing Complete"
"b9f4f50e-d8db-5239-b4f0-a9326b91a750","","checkpoint-status","pass","Sanitary Hardware:f4d16873-bf13-482a-a0bc-aeb51eccec08:81b5de9e-77bc-4a97-8f6b-a62ecfbb41d0","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Sanitary Hardware eLG.RF.02","Nogs","Wall Framing Fixed of Secure"
"acace4f5-dca1-57b6-a55d-8440b966c53f","","checkpoint-status","pass","Sanitary Hardware:f4d16873-bf13-482a-a0bc-aeb51eccec08:ac6dc478-a8a0-4410-afb2-01f4e1b87711","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Sanitary Hardware eLG.RF.02","Nogs","Noggins Marked Out by Top Knot"
"1b763bf0-f4da-538e-b3ba-2a36849f2d06","","checkpoint-status","pass","Sanitary Hardware:f4d16873-bf13-482a-a0bc-aeb51eccec08:a70993cc-dfa0-4d21-9ae2-bbd7d7ac0315","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Sanitary Hardware eLG.RF.02","Nogs","Noggins Installed by Others."
"abe1b4e1-8218-5c0f-ad7e-8461d02bcee4","","checkpoint-group","not-started","Sanitary Hardware:1dc55813-474e-4b9e-b8d0-cf0401ea4d44","","FALSE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Sanitary Hardware eLG.RF.02","Hardware"
"361c16bb-2441-5202-8269-faa5f1cfbf94","","checkpoint-status","not-started","Sanitary Hardware:1dc55813-474e-4b9e-b8d0-cf0401ea4d44:9196984b-140c-431e-af96-43d2e60cba8d","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Sanitary Hardware eLG.RF.02","Hardware","Installed as per Latest Elevations"
"cc08ddbf-ce6c-58e5-b5ad-4e23e3033607","","checkpoint-status","not-started","Sanitary Hardware:1dc55813-474e-4b9e-b8d0-cf0401ea4d44:373cd5ad-1524-40de-984a-efbbce0e372a","","TRUE","TRUE","Site QA","Ground Floor","UNISEX WC eLG.RF.02","Sanitary Hardware eLG.RF.02","Hardware","Installed and Fixed off Securely"
"b95cebb9-b16d-4893-b237-eb42eca8cdc7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.03"
"e2f38d1c-7743-4353-ba8d-b5ba4281a9bc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.03","Doors"
"46e3fbc4-86fa-4213-9f05-18a01e493d2c","","checklist-sectioned","work-in-progress","Doors & Frames","checklist","FALSE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.03","Doors","eLG.RF.03_D1"
"e542d994-7b17-5f98-af37-9b73903f4a32","","checkpoint-group","pass","Doors & Frames:51bd6846-9071-46fd-9185-9a64b47614a6","","FALSE","FALSE","Site QA","Ground Floor","UNISEX WC eLG.RF.03","Doors","eLG.RF.03_D1","Frames"
