"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0263d9c4-7e44-47e1-b13b-4311d12fc2f5","","checklist-flat","no-status-started","Project Details","checklist-flat","FALSE","FALSE","Job Details"
"53773ad8-29ca-418d-9c53-61b97c62b58c","folder-normal has incorrect meta.stepType folder-progress","folder-normal","fail","","step","TRUE","FALSE","RSB Electrical QA"
"c12de540-eb4b-41e6-b63b-7e5bf0f16be9","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01"
"e0670424-0a13-42a2-bead-ed2d30d07478","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Main Switchboard"
"128fc72e-3e02-41c5-b5de-ced0789a56c8","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Main Switchboard","MSB 1.05"
"1ed9c17c-6f10-4ab8-8f14-8daa3b9f08fd","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Main Switchboard","MSB 1.08"
"9d87af69-804f-4b84-a002-60324d2b070a","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Distribution Boards"
"bea4ed03-7bbc-49ba-bac6-f87228e2817c","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"03df39c8-129f-4a57-b25f-7450f9d32fd3","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"3ee71edd-ab74-47e7-a24e-caf4ba85f2f1","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"7e69ef90-a110-4e3f-bfe5-d344d67f7d7a","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"27763ade-e993-4f54-b0cd-5cfd086d8ef6","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"9a8e4f02-ca84-4a3c-ae4f-79643c6fb4cd","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"46cd89cd-e19d-460d-8d69-3e08e9ebbcd0","","checklist-sectioned","not-started","Distribution Board","checklist","FALSE","FALSE","RSB Electrical QA","B01","Distribution Boards","Distribution Board checklist"
"10190676-911b-453c-9be5-829ae666024f","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays"
"c4af46ee-d38a-473f-9e45-75fed7f9e3c6","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"4c933185-955c-48f0-8f6a-a67f7ca26ba6","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"760df78b-947e-4bed-9b5e-ad0ffa1f3720","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"1e0961e1-9277-46f1-9622-4bbee350afa7","","checklist-flat","not-started","B03 - Cable tray checklist","checklist-flat","FALSE","FALSE","RSB Electrical QA","B01","Cable Ducts & Trays","Cable tray checklist"
"a02df0a4-4396-4c69-a16a-0f82df93c228","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A"
"a5dd00d8-cb8c-4520-a493-01233bf1d6e7","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A","Power"
"c4ca7bb0-3df9-455f-9d48-0c498bc6db6a","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A","Power","First Fix"
"4918d3eb-8e5c-4349-9e71-c1482135b9f1","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area A","Power","First Fix","Basement"
"ae82ad8b-faab-4b39-90cb-8e2784e7bae7","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix"
"7be7de91-5544-4d15-8dfb-c9ffbb79d3e6","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Basement"
"0bc0ea0d-2ea7-4077-81b2-e78b2cc42122","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Basement","Carpark"
"ca859eb1-63c4-4551-be32-c722a4c65d2d","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level"
"7605a7ab-ca0d-4c8c-97c8-99d5634e99bf","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Corridor"
"756e882c-fdc2-4917-a36a-6434a74ee6e7","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","WC"
"4a28cc19-70c6-4995-aba8-99d4e4ca882d","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Linen room Grid C"
"f1596c50-60f4-4a2c-ac27-3aff2804c7a9","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Linen room Grid F"
"5af55ff1-c4bd-4a5c-8fc9-da8d927662fb","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Sluice room"
"ee815575-2a5d-4765-aa84-832fed75fbb0","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Store room Grid C"
"f5770183-cba0-459e-b1a3-023f9a97ff05","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Store room Grid E"
"f75eb45a-0a30-4c7f-af81-593ae0a0e4fc","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G5"
"82c12fdd-9a03-470e-9b07-7d97635616fb","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G6"
"204c223f-83b7-46e8-b38f-37dc110e9a10","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G7"
"f195dea6-f9a7-4bf6-8fe6-3504dea3c257","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G8"
"66232184-7a8c-4d83-bdfe-fb5deaab8b3b","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G9"
"086d8add-5609-4ae3-a880-3ee390f7bfdb","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G10"
"73137f2c-6e9d-4786-9628-15e39aaade3c","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G11"
"53cec5ed-e9e0-4395-ad23-accd99abcae6","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G12"
"afeaad31-ed01-485b-8809-4965a02e764f","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G13"
"688354db-0663-4ec8-8031-88578ae08ca9","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G14"
"679a711e-47d0-4502-8759-a5162bf14872","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G15"
"a51266d7-1cfc-4e32-abdb-0a986c3fbb67","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G16"
"b07e545a-794e-412d-b6f2-8320fd9254bb","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","ACC Bed G17"
"284aec6e-4892-40f7-b21c-205e1cf18a6e","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G18"
"94f37385-8695-4b4f-a949-9d0efaf2e140","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","Bed G19"
"c438313d-b468-44e7-9741-07f0d92aedca","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Ground Level","ACC Bed G20"
"9d650ce6-6903-41d9-a2df-ed5fad43e99f","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1"
"35808dce-e5cd-4f6b-8bdd-1a9bba42cf7f","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1","VC Lounge"
"887689e1-6b92-4f6e-a31f-15d871b1c0e9","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1","Bar"
"d0faf72b-219c-4752-b90d-012f77432c31","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1","Library"
"b0537019-73ea-41c1-967b-d15a35028cd7","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1","Craft Room"
"b56bfb24-85e8-467f-ab90-bcd63615e7aa","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1","Reflection Room"
"269937a5-ee31-4bb1-bf48-324b781b6afc","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1","WC"
"8dd90259-420e-4c2a-bf64-9707e16bf55d","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1","Corridor"
"e4938fdf-462e-4e92-a88c-da2f8d781164","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1","Theatre"
"eb9d938f-2796-46dd-9f22-4c4b03bef24d","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 1","Games Room"
"d993be89-7540-4dc0-8f06-03c30330d251","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2"
"40a9eb2d-13d1-46cd-b0b8-5906940386be","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Corridor"
"9f9c8b0b-db36-46ba-988e-53f23a0f093d","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Linen room"
"4e0a70a7-78cd-494f-8da8-a225f3b6cc54","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Services Room"
"7f1eb1d1-73d5-42e1-8098-c1ae3673cbc2","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Store Room"
"d39ce4f9-a7de-4a77-b8f5-0f96c0030850","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Sluice Room"
"6544119f-977c-4850-abd7-501761657adf","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","WC"
"44007c97-cbc1-4640-ac3d-4db6ad995d3c","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 205"
"c088df6b-a5e9-445d-aa0a-5cfc849f5b59","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 206"
"d8a2d5c7-185e-4d5e-85b2-a9f5aecf6e94","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 207"
"3213a21c-d132-4d75-a034-b7a39a7c7bf8","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 208"
"006e9fd7-a7b3-4889-9386-c56b6da54201","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 209"
"4862c5d8-16a1-4e12-abf4-5ca386e24f84","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 210"
"37e45821-32b9-4076-a0e5-0f335871b519","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 211"
"c5dae16c-d0bb-4bc9-8042-f92a6b59b967","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 212"
"6f078711-a239-43b5-ac60-1f646770d6fc","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 213"
"3d9bbf91-cab2-4dde-b647-1681f4fe115d","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 214"
"d24ff371-1896-4d46-9bcc-9cad56fc37b9","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 215"
"fcd106c4-389b-42dd-9d2a-93c1e905daec","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 216"
"4be6d25c-126b-4091-a35a-b8f41b5149fc","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","ACC Bed 217"
"333cc090-e783-4572-8943-bbe7df67a879","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 218"
"1f2cf537-d831-4888-a0ca-7619eb5c8250","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","Bed 219"
"8ccb3e5b-c0f7-471c-ae28-77b420300d69","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 2","ACC Bed 220"
"a8839b68-bd88-4577-b2f4-60a5307c0de4","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3"
"1f6de002-483b-432b-bd9a-43d47fbcf069","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Linen room"
"aa0c4a7d-f842-442f-825b-e5134b17cf00","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","WC"
"f977cfa5-8c8c-4f40-83c4-d8419b92e2ff","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Corridor"
"ed509da1-ce35-48ce-ba94-df88bb4c64bc","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Servces Room"
"236259e1-225f-41d7-93d1-eb1879fc59da","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Sluice Room"
"43fd93f5-774d-4c84-838e-2516542e2aca","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 305"
"62d7f6a7-3953-4e26-93c4-881d6c53ef22","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 306"
"99ee6142-caac-4ce7-b83b-77a52abd92cd","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 307"
"8a01d671-9c7d-45ed-9dd3-0098819b210c","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 308"
"0c048f9c-c8cc-4974-8498-c71109e98bd1","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 309"
"3bbb811b-73c5-4008-af69-5728089bb871","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 310"
"a938a557-a6a6-40f2-8369-1a7c0ad3b0f3","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 311"
"3f591dcf-1208-4c04-b0ef-8a76eae011f7","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 312"
"5430c481-892b-4b00-8d57-8d9fc9753848","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 313"
"2fa372ce-5827-46c4-9283-39b04c6c4577","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 314"
"d978b52a-2202-4222-96b6-b263cf3a87d3","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 315"
"93c7f107-bd60-47c1-9669-311d55456aba","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 316"
"961998e8-ab32-40e5-92ac-67d54b1496d1","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 317"
"cf7a43ae-7ac0-432b-acb9-1f3b96b9a48f","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 318"
"b423e8dc-7513-46d8-a582-1893d8d24cf2","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 319C"
"9a4642ba-ec65-4c7c-ae8a-a9a0b37a4aed","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Bed 320"
"24edf8b0-dc38-435e-bff8-d9dfd94ef422","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 3","Store Room"
"5615ef44-d0cb-4041-a87f-369a9684ac06","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 4"
"7fdefa25-e475-49c3-93a5-2cee44bd6d99","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 4","Corridor"
"b493190c-e263-42e1-9c2b-08b4e5fedb26","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 4","Storage Room"
"3bc50779-920b-45b2-80c6-3bd2f6747542","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 4","APT 455"
"e5fc99c9-d0b2-4347-ac48-fed7f8df5e0d","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 4","APT 456"
"af238ee9-9f48-49ea-87b3-a8a40b825edc","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 4","APT 457"
"c6608a2a-5af4-4b12-ab9a-03d8d1d91f25","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 4","APT 458"
"cbecb94b-acf2-41d2-a055-ff6297556f13","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Level 4","APT 459"
"10f4e019-1e58-4d19-aa9d-6d4e317c1e45","","checklist-sectioned","not-started","B01 - First Fix QA","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","First Fix","Stairs 2"
"3af71c0e-f029-49bd-b82b-8d38f6b56cab","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix"
"b99425bd-4610-4efb-a2e8-f5757ba61af3","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Basement"
"cb502726-e2e6-4c59-ab8b-90f09919da41","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Basement","Carpark"
"249cee08-7552-41cd-af19-94b789bfca8f","","folder-normal","not-started","","step","TRUE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level"
"c029c965-3827-4a2c-ad6a-09f2038e48df","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Corridor"
"9e4fcbc7-e3f6-4b2e-a876-39330c764cda","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","WC"
"e51ce465-0c89-47d4-9a38-fd0118f1d2e3","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Linen room Grid C"
"efa19286-204b-459d-bf1e-c9235c292203","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Linen room Grid F"
"ad5289f3-6feb-4731-98a1-1511bbc946bf","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Sluice room"
"d27b7baf-f68b-4aee-9a2c-8be54e75515c","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Store room Grid C"
"e0e739e5-8f9b-44bf-9bdc-a8d851021a0a","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Store room Grid E"
"289c56f2-7d73-4f17-a9ec-42f7cf4ef493","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Bed G5"
"ccfb716c-d980-46d7-b9ef-e520235b6e86","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Bed G6"
"af85b5aa-d14d-425b-9a94-b52186febed0","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Bed G7"
"b7ecf9bd-b305-4ad0-b8d4-1afb28f19625","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Bed G8"
"2a4fa911-0a53-474f-81ef-8a0e47040914","","checklist-sectioned","not-started","B03 - Second Fix","checklist","FALSE","FALSE","RSB Electrical QA","B01","Area B","Lighting","Second Fix","Ground Level","Bed G9"
