"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"38c7fe6a-c79b-4c66-830f-91fc7b7c17d7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"dd37bff1-2a7d-45fd-8ee6-5dd137925c42","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Drains"
"39136060-8093-4d55-aca7-65eeab624fa9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Drains","Ground Floor"
"4c5d9b9f-ec14-4191-a0c9-f6765d903bba","","checklist-flat","not-started","Drains","checklist-flat","FALSE","FALSE","Site QA","Drains","Ground Floor","H100-1"
"3b7dafe7-80cc-5d1d-8e1d-2d5f5b24874d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Ensuite","SHOWER","BATH"
"3549ee04-3aec-4111-b078-ce20b906f494","","checklist-sectioned","not-started","POWDER ROOM Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room"
"43f62ba4-bf47-55ec-a1ce-d8e7f08a0f81","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room","BASIN"
"29e37289-7853-5a2e-bb59-3677131f8ff3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room","BASIN","JOINERY"
"eb754f51-975e-517b-a8ab-e7151ee35468","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room","BASIN","STONE"
"c0796fcf-f229-53ff-961e-5390c9ca8fac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room","BASIN","BASIN"
"d6f1f07a-048b-5df4-a718-34c748c5010e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room","BASIN","MIXER"
"bedd3a6f-600c-5152-b215-8db862baf3bc","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room","WC"
"0b15c74b-a02c-50c7-b515-a7f75430218e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room","WC","TILE"
"071ab3eb-1ffd-5d6a-b0bf-435124567339","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room","WC","GROUT"
"31b30f0e-16c3-5f01-812e-71cd613f89e6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Powder Room","WC","WC"
"f6389b55-5163-4bcc-b437-afb40246f3bd","","checklist-flat","not-started","LAUNDRY Fit Off","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-6.00","Laundry"
"d1f143d5-4c98-5ceb-8bbe-c172c6816e1b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Laundry","TILE"
"f28a8a5c-6095-570c-bb82-cf3b51ab3c7d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Laundry","TROUGH"
"f2287664-6734-5af2-aca1-5375c7730620","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-6.00","Laundry","MINI STOP"
"0afb239b-8712-4bff-a602-e7eca2c10347","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00"
"080e7ac9-401a-4062-b603-802da42006ed","","checklist-sectioned","not-started","Kitchen Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen"
"61ae4df0-cadc-5ce8-933b-385906f11daf","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","SINK"
"d389961f-5d44-5a4b-98a8-8c7f3efb64bf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","SINK","JOINERY"
"01644a49-6f8d-5c97-ba3d-ec4cafca4ab0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","SINK","STONE"
"8fa6eab3-2477-53fb-9dd7-7e8a9fb4e5ba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","SINK","MIXER"
"2e1f8f1e-2d13-5c4a-80ee-744cdb9271ce","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","SINK","WASTE"
"b621e8d1-a7cb-5795-914d-1a96f6c8687a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","SINK","DW CONNECT"
"a0288305-e11b-5637-9279-32ae0517af9b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","COOKTOP"
"f4a8fb75-bc29-5ed8-a626-46d6e249302e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","COOKTOP","STONE/ SPLASH"
"7d092957-cdae-5ce8-ac00-7c0fcbbe0224","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","COOKTOP","COOKTOP"
"00c4e20e-1ec0-5e69-a6a9-7f23c6634fdf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Kitchen","COOKTOP","CONNECTION"
"f918f7f8-a27f-4214-981a-67dbbd4c67a7","","checklist-sectioned","not-started","BATHROOM 1 Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom"
"d53b2056-12ac-58ff-8cab-d0a139c0fe21","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","BASIN"
"6e2e0269-6527-55df-9a2c-175fdae2ee12","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","BASIN","JOINERY"
"1735bd97-1692-547e-8253-2fdbbf986dd1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","BASIN","STONE"
"325f5644-7d25-5d12-b60e-2784d2a9ffac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","BASIN","BASIN"
"84f50491-0e49-5771-a713-262139c4bce3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","BASIN","MIXER"
"b779b38c-7a90-56bb-a1dc-f84c93f488ea","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","WC"
"7bf5c551-4b57-5e05-a08a-e36d16a6ab1c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","WC","TILE"
"e7873702-b831-58b4-9755-4322004769d5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","WC","GROUT"
"7a20633d-752a-51f5-8a11-ed7378bbb202","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","WC","WC"
"7b5312b3-0dd4-54cc-90f7-dbfbe599f653","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","SHOWER"
"bde485a7-f08b-5ef3-875b-f6acc20b7695","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","SHOWER","TILE"
"9f8a3f5b-36aa-553f-bdf2-302ccf540a91","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","SHOWER","GROUT"
"c2bd7588-a644-5005-8941-c421eb80cc94","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Bathroom","SHOWER","RAIL"
"184d7360-67f8-4269-b9d7-6d0cf79bf4ca","","checklist-sectioned","not-started","ENSUITE Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite"
"fa355a5e-0de1-518c-98bd-b29247040b93","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","BASIN"
"b969039b-ed2d-5228-8c12-e2f8f8cad6ae","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","BASIN","JOINERY"
"c1a83370-9eee-5062-9e24-c0713b6a155d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","BASIN","STONE"
"fdc23dee-a9a2-5d13-b54e-f4f525fa9b6e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","BASIN","BASIN"
"4c3ea5f8-4fd1-5d65-a935-b13674cfe4dc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","BASIN","MIXER"
"27dbf074-3eec-5999-8b99-fd61207eb243","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","WC"
"1bdb15b1-81a1-5507-8cb1-90283ea9d7ee","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","WC","TILE"
"8a4f0d3d-3aa9-5dcb-9374-e3ffac977c96","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","WC","GROUT"
"65dbd805-ac0f-53c7-b645-e92d7bf6c8a7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","WC","WC"
"1a74e816-222e-58ca-9e10-ce59272be66f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","SHOWER"
"945ea8ee-bacf-52c0-9542-5ee49bab52a3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","SHOWER","TILE"
"5cd076e4-2eea-5fa6-a9a2-c160773ef933","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","SHOWER","GROUT"
"7cc3fb7e-b73e-52db-9ede-fbe88a1d8f20","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","SHOWER","RAIL"
"1cb43c7e-9eb0-53d5-aa91-9971f880e2da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Ensuite","SHOWER","BATH"
"bc3919f9-854e-43ee-a6fc-69cc704104bd","","checklist-sectioned","not-started","POWDER ROOM Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room"
"a91afdd1-2bb8-5a23-8cb6-8e19351d0c9c","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room","BASIN"
"c33aea63-36fb-5c65-afc7-d4065329aeba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room","BASIN","JOINERY"
"589f66af-843c-5290-baed-934db74cc1ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room","BASIN","STONE"
"8b5d6fc0-83a4-5a96-b9a9-2e7546f7a1fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room","BASIN","BASIN"
"fa4de194-c5a0-5b19-ac3a-4ba31cffdecf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room","BASIN","MIXER"
"081af832-9eac-5417-af10-9cca297fed66","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room","WC"
"8633f697-4fcf-5ab0-9abf-ad72403f20a8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room","WC","TILE"
"22046782-af9a-5149-88b4-23fa9088d751","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room","WC","GROUT"
"eda2bb6b-c0b5-5d7f-9f78-1c26fce2f55b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Powder Room","WC","WC"
"fb99a4c9-afb6-482b-b36d-e57472b7113b","","checklist-flat","not-started","LAUNDRY Fit Off","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-7.00","Laundry"
"235d2688-4a3c-5a83-b7f2-70052cef9e52","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Laundry","TILE"
"dcdf0439-acc5-5caf-9de7-d92061df570c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Laundry","TROUGH"
"b4c4b92e-6592-5739-8943-fdda5c6ea7d8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-7.00","Laundry","MINI STOP"
"957d5476-b1f5-429b-a7a0-f8c9efc790a6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00"
"82eaf0ae-76a5-4c0b-91ca-b4761ff80525","","checklist-sectioned","not-started","Kitchen Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen"
"7523e671-3d18-5e57-bbe3-877d44ca80fb","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","SINK"
"9038c03a-d1b1-5e84-8aec-f7016806400e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","SINK","JOINERY"
"da602e29-d3e6-5f3c-8499-773a49001a08","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","SINK","STONE"
"5625c118-ac41-51f4-a836-78dc1b88786c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","SINK","MIXER"
"5e69a30e-68c1-5678-baa8-5f3d0d91998d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","SINK","WASTE"
"fe27ed47-72ef-5277-921a-3d4e6dc9924b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","SINK","DW CONNECT"
"5696a240-5804-54b6-99c1-2c9d9f40e9cf","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","COOKTOP"
"a645ac51-63a6-5026-9077-0b016fa4607a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","COOKTOP","STONE/ SPLASH"
"39fc7c54-8550-5265-ad47-a6eb7dfaddd2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","COOKTOP","COOKTOP"
"17eb84d0-2ef4-5385-a5fb-10f7f685587a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Kitchen","COOKTOP","CONNECTION"
"73de36c0-bf16-4a22-9d7e-36a8c818257f","","checklist-sectioned","not-started","BATHROOM 1 Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom"
"d2c9fa08-a56e-5848-b452-67e620f93ab0","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","BASIN"
"f2fd38f9-185b-5cc9-978c-1706f647d592","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","BASIN","JOINERY"
"dd399bec-864c-53d6-99a5-8fed0f3dfe62","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","BASIN","STONE"
"681d669a-100b-50a3-ab2b-e40b6436c5a8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","BASIN","BASIN"
"1bb7373c-3a75-51b9-b0e7-2663afb41a4b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","BASIN","MIXER"
"5576d196-04c7-54ee-b2ff-55da632bd91f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","WC"
"dc7d42fa-7a86-5546-9d45-4f26e5ec949a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","WC","TILE"
"edcc5e25-26b4-5c84-9e8a-e06454f13a1b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","WC","GROUT"
"5732562d-a134-5ab0-80a4-2b7e037ac50f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","WC","WC"
"62946dff-df4a-58f3-91db-65221190a7d8","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","SHOWER"
"88c66a84-29c3-555c-b504-6d1001726444","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","SHOWER","TILE"
"c7fc27fd-99cc-5ad6-9daf-cb1845372f4b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","SHOWER","GROUT"
"d1644b6a-7c16-59d8-be5e-ccc652a41d20","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Bathroom","SHOWER","RAIL"
"59f04e89-a05a-4835-8060-e2d6c13aea77","","checklist-sectioned","not-started","ENSUITE Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite"
"b8f95529-2de2-5628-97d7-72da8ddddcdf","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","BASIN"
"e13e44f8-c611-5618-bbe4-b7279da85a92","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","BASIN","JOINERY"
"651d39f2-6eae-58ff-bfbf-3cecbd6d5e34","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","BASIN","STONE"
"e5940e48-580f-5d82-ab83-91ef72fd98cd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","BASIN","BASIN"
"cb4b955c-7dea-5ea4-b80e-60919c63a4af","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","BASIN","MIXER"
"56de0b48-0a78-53e6-87e1-a1d06d4ad5a6","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","WC"
"b086e383-8625-587b-b6ce-6eb0e3793ed5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","WC","TILE"
"f325cae7-8e3f-52aa-8ed4-700ea690dc84","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","WC","GROUT"
"38f54db8-5f5f-5830-bf9a-a6b86669e302","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","WC","WC"
"c9cf032a-88fe-5423-92af-565f4a6d76ce","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","SHOWER"
"81f7ce2e-0309-5142-a2e0-2a8a4605d1ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","SHOWER","TILE"
"4d4898f9-f01c-51e2-aed9-8d51e5c5f040","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","SHOWER","GROUT"
"c49d1757-6717-5831-b635-1bdfafe1427a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","SHOWER","RAIL"
"06aa6266-2a19-5b7c-a6f6-a1440e0145da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Ensuite","SHOWER","BATH"
"b4214e14-1471-49c6-8e33-99b4c709911d","","checklist-sectioned","not-started","POWDER ROOM Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room"
"3164a32d-fd4f-5eaa-b004-65baba9e4d90","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room","BASIN"
"5b2a2b14-db32-5e16-9f1b-9cde930514d2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room","BASIN","JOINERY"
"d848bac7-c7f0-5ae1-9de6-a0c782e1cd01","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room","BASIN","STONE"
"62cef009-0a63-576a-b160-c465b59183dc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room","BASIN","BASIN"
"61b07603-c740-528e-9111-6e69a7c5fb58","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room","BASIN","MIXER"
"37c28ac2-f488-545f-9650-f631c0ad1a8d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room","WC"
"bc3c5e01-2422-5ec4-a915-1ceebeef4d2e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room","WC","TILE"
"45b81ef6-5952-5240-817c-9072f4fc8a19","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room","WC","GROUT"
"dab70274-8a11-5825-9665-f953211dd0b0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Powder Room","WC","WC"
"20019483-ff62-4dc0-8ab1-fa5e20feab40","","checklist-flat","not-started","LAUNDRY Fit Off","checklist-flat","FALSE","FALSE","Site QA","Fit Off","Ground Floor","E1-8.00","Laundry"
"de9c7c57-9d96-5218-8078-7dbf06407823","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Laundry","TILE"
"b8ce0e1b-6b74-5004-a53e-7b0f1a2af84f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Laundry","TROUGH"
"8a5f0167-f652-5aaf-8ec7-3555a260af0c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground Floor","E1-8.00","Laundry","MINI STOP"
