"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"93f40497-1e70-4e31-8799-6978ee7fc0d5","","folder-normal","pass","","step","TRUE","FALSE","Retaining Wall"
"1cd7b478-7177-4e78-b3d8-15b9e0a4ca6e","","folder-normal","pass","","step","TRUE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)"
"4e56e8be-f5e0-4950-a098-6536789054a9","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP1 01, 02 - 21/11"
"a27adafe-df2d-55ce-8f63-75e96fe7ad67","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP1 01, 02 - 21/11","Info"
"8249636c-cfe4-5493-a27e-8b0495f9e419","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-43,44, 45, 46, 47,48 - 01/12","Post Pour","Post pour Complete"
"d46d3540-044c-54f9-9927-5828444796df","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-43,44, 45, 46, 47,48 - 01/12","Post Pour","Remedial Required"
"6af43430-a63e-597c-bfc3-d75d0b1398fc","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-43,44, 45, 46, 47,48 - 01/12","Post Pour","Mould Face Finish"
"2294943b-a401-50c8-9615-4367d1c41ee8","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-43,44, 45, 46, 47,48 - 01/12","Post Pour","Near Face Finish"
"459ec0df-ae61-5573-99cb-b20742d94f7b","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-43,44, 45, 46, 47,48 - 01/12","Post Pour","Cast -In/Inserts/Penetrations"
"1fbaa63f-b89c-5d8a-882e-83fd47a3f5b7","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-43,44, 45, 46, 47,48 - 01/12","Post Pour","Starter lengths/Positions"
"3d057d05-4e2b-54a7-a932-8b13b21631f6","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-43,44, 45, 46, 47,48 - 01/12","Post Pour","Approved"
"2547af14-dc30-5f11-80ef-e67af0bd50f0","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-43,44, 45, 46, 47,48 - 01/12","Post Pour","Mill certificate attached"
"74afb951-def4-4f14-8a9d-d3543df84e2a","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12"
"7534a631-2aba-5cec-911c-f69353ef874c","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Info"
"8d8e13c6-eb8f-5245-ac6a-e5beff7c7703","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Info","Information Complete"
"4af442fd-06b7-55c4-a217-1b706f9e05e0","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour"
"e1f9877c-62e9-56b2-9bb8-583ac75185a4","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Length/Width/Thickness/Cutouts"
"32a6ffb5-98e6-575e-8edf-b5f403ea7d64","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Square"
"1f139192-4743-5f5f-9dbe-8dc2edace1ba","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Edge Details & Rebates"
"b30598cd-d529-584d-9057-7d1d0695e120","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Cast in items (Inserts, Weldplates)"
"1ea89d89-d023-5170-b573-2997f7f1a016","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Main Reinforcing"
"b4e1b9d3-ba89-5cae-b1d7-0a15700ca60d","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Starters"
"58ecf18b-5a0c-5279-a2a5-b59e9e6f35ce","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Stirrups"
"73f9cae3-7199-52f5-b3c8-60245132d0f9","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Lifters"
"a971079a-e669-52ac-aab4-7e12632157af","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Mould Cleaned & Oiled"
"fa73779b-5b8a-55af-b88a-8e871cba3f4d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Tie wire Trimmed"
"83141e89-33f3-553e-99ee-02f7fe590921","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Rugasol"
"40f042b0-4d80-5005-91fe-787cd80f9d11","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Prepour","Drawings & General Photos"
"6e5b0fbd-8a6a-5732-a48e-e1d463bf9723","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Concrete"
"dd8fbf7f-4ddf-58f7-9186-fac977e208ef","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Concrete","Concrete results obtained"
"f4a0b0fc-b554-5cb4-91f1-803dbab024d3","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Concrete","Concrete Docket Attached (photo)"
"b75e91bc-dd8b-5f53-b493-37d2f6527409","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Post Pour"
"813ae4eb-cd43-5f75-8383-58c989f27ddd","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Post Pour","Post pour Complete"
"b08e6376-2363-57fe-b208-933f3238f464","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Post Pour","Remedial Required"
"70d60eec-92e3-598a-851e-632e8fb4ee65","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Post Pour","Mould Face Finish"
"1a4a34cb-d7b2-51f5-9769-9c1b9912717a","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Post Pour","Near Face Finish"
"26276f59-0477-5d02-ad43-c5b9160fbbe2","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Post Pour","Cast -In/Inserts/Penetrations"
"5b1b3dfa-763a-5c03-87f4-ccbb1e2d7b74","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Post Pour","Starter lengths/Positions"
"6bb740c4-0eb3-55a8-9705-76486c16ce3b","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Post Pour","Approved"
"cd37581a-baa6-5c92-845e-44afb22f39b9","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-49,50, 51, 52, 53,54 - 04/12","Post Pour","Mill certificate attached"
"4da70dc2-a9a7-4c71-8378-96b690c2478b","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12"
"11c4a708-2665-538b-aa40-e93b39ee8af7","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Info"
"01d50997-1468-5dd0-876e-46c55de195a6","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Info","Information Complete"
"bfb69930-3e5d-5089-8220-ba041767c06a","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour"
"52e29eeb-a18e-514b-8388-2e39e2131ca9","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Length/Width/Thickness/Cutouts"
"13c52aa3-fdb9-50b2-908c-0dd6618ad4b2","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Square"
"7ae5b200-bbc9-53ef-ad72-83f1b790da9e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Edge Details & Rebates"
"82460215-f363-5e2d-919d-bff452960410","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Cast in items (Inserts, Weldplates)"
"df31ef33-3939-58f1-b47a-66b36879627d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Main Reinforcing"
"4aceb7b1-4946-53ea-89bd-43912244409e","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Starters"
"239756a9-ca74-5631-af09-8ff66588f04b","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Stirrups"
"03fd0b5c-86bb-5195-aeb6-2e7e3a83c994","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Lifters"
"0a58dcdd-b280-5e8e-9ad2-ce24b8cb0aea","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Mould Cleaned & Oiled"
"e7cdc109-4d5d-5132-aa72-829c15980bef","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Tie wire Trimmed"
"85bc790e-874f-52d8-b596-60327f49feef","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Rugasol"
"56a75f54-1b57-50c8-816c-b887b52fde94","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Prepour","Drawings & General Photos"
"f99a60e8-6956-5a7c-bbed-da0c020956dd","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Concrete"
"20e3afbf-e6c0-5810-9531-17ffa86b3f01","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Concrete","Concrete results obtained"
"5e26be50-371c-5f41-9470-cada589e66d7","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Concrete","Concrete Docket Attached (photo)"
"065b894e-833b-5601-baf9-d6dead7205e5","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Post Pour"
"d42ad9ed-8bfc-5aec-9dc8-e7c6f1b5a11a","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Post Pour","Post pour Complete"
"a486e11d-af97-50a5-b3df-ba9c40bf63cc","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Post Pour","Remedial Required"
"4a0f3875-ea06-597c-be99-23ced851fe12","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Post Pour","Mould Face Finish"
"213b50c0-e3aa-56e0-a80a-f70210df14a6","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Post Pour","Near Face Finish"
"25c68fae-b899-5e3b-bd81-2b675385650d","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Post Pour","Cast -In/Inserts/Penetrations"
"43def610-afe8-5c00-97b5-98bd24b3bf19","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Post Pour","Starter lengths/Positions"
"54dabeaf-f916-59f8-9bf7-100e14420cea","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Post Pour","Approved"
"403ad111-49a0-5f4d-96d0-e09f9162acd4","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-55,56, 57, 58, 59,60 - 05/12","Post Pour","Mill certificate attached"
"aedadcb3-7dea-4422-97fc-56509d187f7d","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12"
"fddea149-3f33-58fa-9ad8-71507db8ade1","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Info"
"096fd13c-5f39-5a47-a1bd-5de635675c56","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Info","Information Complete"
"37eb0ce6-195b-5bdb-971d-1fad64905e4d","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour"
"2b6e5f00-659e-566d-87b3-a0ca68129504","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Length/Width/Thickness/Cutouts"
"fde65899-e237-5685-b0c3-f588030faad8","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Square"
"2f38b861-754d-5671-b924-89b1db240a1d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Edge Details & Rebates"
"da47df36-83be-5d21-96a5-55b035c073ae","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Cast in items (Inserts, Weldplates)"
"d6313be3-e2bf-5dea-bf28-f473ec99fc8c","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Main Reinforcing"
"76b02535-1148-5ecd-9be0-bbe28e6136b5","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Starters"
"5c7fdf4b-7831-5098-ad28-7dde1d4560a0","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Stirrups"
"df1ac9e8-717e-55b4-92ad-533a282ca34e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Lifters"
"ebb77780-f1b0-5a46-9904-ccda1b648341","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Mould Cleaned & Oiled"
"5902bb66-d971-54f5-a811-927212365049","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-61,62, 63, 64, 65, 66 - 06/12","Prepour","Tie wire Trimmed"
